Name,STARmeter,Known for
Robert Duvall Johnny Crawford  Johnny Crawford  See fewer,Top 5000,The Apostle (1997)
Lucas Black Luke Chisholm  Luke Chisholm  See fewer,Top 5000,Sling Blade (1996)
Melissa Leo Lily  Lily  See fewer,Top 5000,The Fighter (I) (2010)
Deborah Ann Woll Sarah  Sarah  See fewer,Top 5000,True Blood (2008)
Brian Geraghty Jake  Jake  See fewer,Members only,The Hurt Locker (2008)
Kathy Baker Mabel  Mabel  See fewer,Top 5000,Picket Fences (1992)
Joseph Lyle Taylor Martin Chislom  Martin Chislom  See fewer,Members only,Summer of Sam (1999)
Jerry Ferrara Joe Buckner  Joe Buckner  See fewer,Members only,Entourage (2004)
K.J. Choi Tae Kwon Oh  Tae Kwon Oh  See fewer,Members only,Seven Days in Utopia (2011)
Robert Bear Chuck  Chuck  See fewer,Members only,Aces Over Eights (2010)
Josh Painting Duane  Duane  See fewer,Members only,Rolling Kansas (2003)
Brandel Chamblee Himself  Himself  See fewer,Members only,Tom Watson: Lessons of a Lifetime (2010)
Kelly Tilghman Herself (as Kelly Ann Tilghman)  Herself (as Kelly Ann Tilghman)  See fewer,Members only,Golf Central (1995)
Ezra Proch Young Luke  Young Luke  See fewer,Members only,Sons of Georgia (2012)
Dora Madison Luke's Sister (as Madison Burge)  Luke's Sister (as Madison Burge)  See fewer,Members only,Bliss (I) (2019)
Sally Vahle Luke's Mother  Luke's Mother  See fewer,Members only,JFK (1991)
Frank Nobilo Himself  Himself  See fewer,Members only,Tom Watson: Lessons of a Lifetime (2010)
Todd Lewis Himself  Himself  See fewer,Members only,Seven Days in Utopia (2011)
Ken Pendray Rodeo Announcer  Rodeo Announcer  See fewer,Members only,Seven Days in Utopia (2011)
Wayne Tacker Rodeo Announcer  Rodeo Announcer  See fewer,Members only,Seven Days in Utopia (2011)
Joe Reinagel Reporter  Reporter  See fewer,Members only,Seven Days in Utopia (2011)
Jerry Foltz Himself  Himself  See fewer,Members only,Swing Away (2016)
Toby Metcalf Café Chef  Café Chef  See fewer,Members only,Bernie (2011)
Lexie Marie Cook  Actress (as Lexie Marie Freeman Cook)  Actress (as Lexie Marie Freeman Cook)  See fewer,Members only,The Woman in Black 2: Angel of Death (2014)
Hannah Grace Freeman Cook  Actress  Actress  See fewer,Members only,Seven Days in Utopia (2011)
Wally Welch  Actor  Actor  See fewer,Members only,The Magnificent Seven (2016)
Sarah Jayne Jensen Maggie Swanson  Maggie Swanson  See fewer,Members only,Hairspray (2007)
Richard Dillard Golfer #1  Golfer #1  See fewer,Members only,The Last Stand (2013)
Brady Coleman Patron  Patron  See fewer,Members only,Bernie (2011)
Billy Germer  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
Kirk Freeman  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
Ray Rodgers  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
Tom Proach  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
Blair Myers  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
David Berman  Actor  Actor  See fewer,Members only,Seven Days in Utopia (2011)
Jong Yoon  Actor  Actor  See fewer,Members only,Eyes on the Cutting Board (2014)
Kim Couture Golf Fan (uncredited)  Golf Fan (uncredited)  See fewer,Members only,Strikeforce Challengers (2009)
Kim Couture Golf Fan (uncredited)  Golf Fan (uncredited)  See fewer,Members only,Bernie (2011)
Kimberly Erinkitola Golfer (uncredited)  Golfer (uncredited)  See fewer,Members only,Undercovers (2010)
Mitchell Rad Valero Texas Open Gallery Fan (uncredited)  Valero Texas Open Gallery Fan (uncredited)  See fewer,Members only,Genesis (III) (2016)
Destiny Soria Golf Fan (uncredited)  Golf Fan (uncredited)  See fewer,Members only,SomeFangs (2011)
