Name,STARmeter,Known for
Shoshana Bush Megan  Megan  See fewer,Top 5000,Fired Up! (2009)
Damon Wayans Jr. Thomas  Thomas  See fewer,Top 5000,Big Hero 6 (2014)
Essence Atkins Charity  Charity  See fewer,Members only,A Haunted House (2013)
Affion Crockett A-Con  A-Con  See fewer,Members only,The Wedding Ringer (2015)
Chris Elliott Ron  Ron  See fewer,Top 5000,Groundhog Day (1993)
Christina Murphy Nora  Nora  See fewer,Members only,Forgotten Pills (2010)
David Alan Grier Sugar Bear  Sugar Bear  See fewer,Members only,In Living Color (1990)
Amy Sedaris Ms. Cameltoé  Ms. Cameltoé  See fewer,Top 5000,Puss in Boots (2011)
Kim Wayans Ms. Dontwannabebothered  Ms. Dontwannabebothered  See fewer,Members only,In Living Color (1990)
Lauren Bowles Glynn  Glynn  See fewer,Members only,Ghost World (2001)
Brennan Hillard Jack  Jack  See fewer,Members only,Acting Out (2012)
George Gore II Ray  Ray  See fewer,Members only,My Wife and Kids (2001)
Chelsea Makela Tracy Transfat  Tracy Transfat  See fewer,Members only,MADtv (1995)
Ross Thomas Tyler  Tyler  See fewer,Members only,Shelter (II) (2007)
Shawn Wayans Baby Daddy  Baby Daddy  See fewer,Members only,White Chicks (2004)
Marlon Wayans Mr. Moody  Mr. Moody  See fewer,Top 5000,White Chicks (2004)
Sufe Bradshaw Keloid  Keloid  See fewer,Members only,Veep (2012)
Lola St. Vil Uglisha (as Yves Lola St.Vil)  Uglisha (as Yves Lola St.Vil)  See fewer,Members only,Norbit (2007)
Kevin Knotts Patrol Man  Patrol Man  See fewer,Members only,My Wife and Kids (2001)
Ellia English Lady on Train  Lady on Train  See fewer,Members only,Good Luck Chuck (2007)
Craig Wayans Truck  Truck  See fewer,Members only,My Wife and Kids (2001)
Keenen Ivory Wayans Mr. Stache  Mr. Stache  See fewer,Members only,In Living Color (1990)
Terry Rhoads Audition Judge  Audition Judge  See fewer,Members only,The Day After Tomorrow (2004)
Chaunte Wayans Free Gas Pedestrian  Free Gas Pedestrian  See fewer,Members only,Fifty Shades of Black (2016)
Brien Perry Officer Dillon  Officer Dillon  See fewer,Members only,Desperate Housewives (2004)
Corey Holcomb Sugar Bear Henchman  Sugar Bear Henchman  See fewer,Members only,The Wedding Ringer (2015)
Michael Wayans Confessing Crew Member  Confessing Crew Member  See fewer,Members only,Blankman (1994)
Casey Lee Undercover Cop  Undercover Cop  See fewer,Members only,True Crime (1999)
