Name,STARmeter,Known for
Sarah Butler Jennifer  Jennifer  See fewer,Top 5000,Before the Sun Explodes (2016)
Jeff Branson Johnny  Johnny  See fewer,Members only,For All Mankind (2019)
Andrew Howard Storch  Storch  See fewer,Top 5000,Limitless (I) (2011)
Daniel Franzese Stanley  Stanley  See fewer,Members only,Mean Girls (2004)
Rodney Eastman Andy  Andy  See fewer,Members only,A Nightmare on Elm Street: The Dream Master (1988)
Chad Lindberg Matthew  Matthew  See fewer,Members only,The Fast and the Furious (2001)
Tracey Walter Earl  Earl  See fewer,Members only,Repo Man (1984)
Mollie Milligan Mrs. Storch  Mrs. Storch  See fewer,Members only,Super (I) (2010)
Saxon Sharbino Chastity  Chastity  See fewer,Top 5000,Poltergeist (2015)
Amber Dawn Landrum Girl at Gas Station  Girl at Gas Station  See fewer,Members only,Homefront (I) (2013)
Michelle Tonjes Girl in Truck (uncredited)  Girl in Truck (uncredited)  See fewer,Members only,Straw Dogs (2011)
