Name,STARmeter,Known for
Art LaFleur The Babe (as Art La Fleur)  The Babe (as Art La Fleur)  See fewer,Members only,Cobra (1986)
Tom Guiry Scotty Smalls  Scotty Smalls  See fewer,Members only,Mystic River (2003)
Mike Vitar Benjamin Franklin Rodriguez  Benjamin Franklin Rodriguez  See fewer,Members only,D3: The Mighty Ducks (1996)
Patrick Renna Hamilton 'Ham' Porter  Hamilton 'Ham' Porter  See fewer,Members only,Son in Law (1993)
Chauncey Leopardi Michael 'Squints' Palledorous  Michael 'Squints' Palledorous  See fewer,Members only,Casper (1995)
Marty York Alan 'Yeah-Yeah' McClennan  Alan 'Yeah-Yeah' McClennan  See fewer,Members only,Boy Meets World (1993)
Brandon Quintin Adams Kenny DeNunez (as Brandon Adams)  Kenny DeNunez (as Brandon Adams)  See fewer,Members only,The People Under the Stairs (1991)
Grant Gelt Bertram Grover Weeks  Bertram Grover Weeks  See fewer,Members only,Avalon (1990)
Shane Obedzinski Tommy 'Repeat' Timmons  Tommy 'Repeat' Timmons  See fewer,Members only,My Girl (1991)
Victor DiMattia Timmy Timmons  Timmy Timmons  See fewer,Members only,Cool as Ice (1991)
Denis Leary Bill  Bill  See fewer,Top 5000,Rescue Me (2004)
Karen Allen Mom  Mom  See fewer,Top 5000,Raiders of the Lost Ark (1981)
James Earl Jones Mr. Mertle  Mr. Mertle  See fewer,Top 5000,Rogue One: A Star Wars Story (2016)
Marley Shelton Wendy (as Marlee Shelton)  Wendy (as Marlee Shelton)  See fewer,Top 5000,Planet Terror (2007)
Herb Muller Young Mr. Mertle  Young Mr. Mertle  See fewer,Members only,Jaws 2 (1978)
Daniel Zacapa Police Chief (as Garret Pearson)  Police Chief (as Garret Pearson)  See fewer,Members only,The River (2012)
Eddie Matthews Thief (as Ed Matthews)  Thief (as Ed Matthews)  See fewer,Members only,Jurassic World (2015)
Keith Campbell Thief  Thief  See fewer,Members only,The Amazing Spider-Man (2012)
Wil Horneff Phillips  Phillips  See fewer,Members only,Born to Be Wild (1995)
Tyson Jones Little League Punk #2  Little League Punk #2  See fewer,Members only,The Sandlot (1993)
Karl Simmons Schoolyard Pitcher  Schoolyard Pitcher  See fewer,Members only,Touched by an Angel (1994)
Maury Wills Coach  Coach  See fewer,Members only,Get Smart (1965)
Pablo P. Vitar Older Benny  Older Benny  See fewer,Members only,The Sandlot (1993)
Robert Apisa Home Plate Umpire (as Bob Apisa)  Home Plate Umpire (as Bob Apisa)  See fewer,Members only,Hard Target (1993)
Robbie T. Robinson Third Base Umpire  Third Base Umpire  See fewer,Members only,Brewster's Millions (1985)
Charles Fick Giants Catcher (as Chuck Fick)  Giants Catcher (as Chuck Fick)  See fewer,Members only,The Naked Gun: From the Files of Police Squad! (1988)
Tim Page Giants Pitcher  Giants Pitcher  See fewer,Members only,The Young Doctors (1976)
Dennis Williams Giants Third Baseman  Giants Third Baseman  See fewer,Members only,The Way of the Gun (2000)
Cynthia Windham Mother at Pool  Mother at Pool  See fewer,Members only,Quantum Leap (1989)
Shane LaVar Smith Toddler  Toddler  See fewer,Members only,The Sandlot (1993)
Lon Chaney Jr. Larry Talbot (archive footage)  Larry Talbot (archive footage)  See fewer,Members only,High Noon (1952)
Chris Astoyan Kid on Bike (uncredited)  Kid on Bike (uncredited)  See fewer,Members only,Criminal Affairs (2005)
David Mickey Evans Narrator (uncredited)  Narrator (uncredited)  See fewer,Members only,Untitled 'Sandlot' Prequel
Chris Fick Giants Catcher (uncredited)  Giants Catcher (uncredited)  See fewer,Members only,The Fan (1996)
Arliss Howard Grown-up Scotty (uncredited)  Grown-up Scotty (uncredited)  See fewer,Members only,Full Metal Jacket (1987)
Kyle Pittman Kid (uncredited)  Kid (uncredited)  See fewer,Members only,I Was a Teenage Antichrist (2011)
