Name,STARmeter,Known for
Andrea Anders Jenna Keely  Jenna Keely  See fewer,Top 5000,Sex Drive (2008)
Matt Passmore Glenn Keely  Glenn Keely  See fewer,Members only,Jigsaw (I) (2017)
Cloris Leachman Maxine  Maxine  See fewer,Top 5000,The Last Picture Show (1971)
Katherine McNamara Sandy Keely  Sandy Keely  See fewer,Top 500,Maze Runner: The Death Cure (2018)
John Michael Higgins Mayor Wally  Mayor Wally  See fewer,Top 5000,Pitch Perfect (2012)
Horatio Sanz Luis  Luis  See fewer,Members only,Bachelorette (2012)
Lauren Bowles Barb Archer  Barb Archer  See fewer,Members only,Ghost World (2001)
John Heard Sheriff Parsons  Sheriff Parsons  See fewer,Top 5000,The Guardian (I) (2006)
Christine Estabrook Shirley Parsons  Shirley Parsons  See fewer,Members only,Spider-Man 2 (2004)
Kevin Conway Cyrus  Cyrus  See fewer,Members only,Thirteen Days (2000)
David Denman Byron  Byron  See fewer,Top 5000,Brightburn (2019)
Fernanda Romero Connie  Connie  See fewer,Members only,The Eye (2008)
Max Lloyd-Jones Dexter  Dexter  See fewer,Members only,War for the Planet of the Apes (2017)
Ray Auxias Cameraman  Cameraman  See fewer,Members only,It's Always Sunny in Philadelphia (2005)
Terrence Beasor Otis  Otis  See fewer,Members only,Walk Hard: The Dewey Cox Story (2007)
Marshall Bell Dwayne  Dwayne  See fewer,Members only,Starship Troopers (1997)
Stacey Bender Town Folk  Town Folk  See fewer,Members only,Secret in Their Eyes (2015)
Julie Brister Terese  Terese  See fewer,Members only,Goliath (2016)
Chad James Buchanan Keith  Keith  See fewer,Members only,Star (2016)
Lisa Cicchetti Town Folk  Town Folk  See fewer,Members only,Traded (2016)
Jon Curry Troy  Troy  See fewer,Members only,Avatar (2009)
Christopher Darga Jake  Jake  See fewer,Members only,The Hudsucker Proxy (1994)
Matthew Eames Timmy  Timmy  See fewer,Members only,Is That a Gun in Your Pocket? (2016)
Gina Gallego Gladys Wilkins  Gladys Wilkins  See fewer,Members only,Erin Brockovich (2000)
Chris Gartin Harlan  Harlan  See fewer,Members only,Black Swan (2010)
David Goryl Stan Archer  Stan Archer  See fewer,Members only,There's Something About Mary (1998)
Eileen Grubba Texas Jane  Texas Jane  See fewer,Members only,New Amsterdam (2018)
Mara Hall Waitress  Waitress  See fewer,Members only,Grey's Anatomy (2005)
Jason Hernandez Middle School Boy  Middle School Boy  See fewer,Members only,Is That a Gun in Your Pocket? (2016)
Madisen Hill Kristen  Kristen  See fewer,Members only,Gully (2019)
Gino Montesinos Gus  Gus  See fewer,Members only,Weird City (2019)
Victoria Moroles Paula  Paula  See fewer,Members only,Teen Wolf (2011)
William O'Leary Sam Graves  Sam Graves  See fewer,Members only,Bull Durham (1988)
Jacqueline Pinol Patricia Valdez  Patricia Valdez  See fewer,Members only,Repo Men (2010)
Drew Rausch Elias  Elias  See fewer,Members only,Battleship (2012)
Angela Richardson Angry Woman  Angry Woman  See fewer,Members only,The Circle (I) (2017)
Sandra Rosko Townswoman  Townswoman  See fewer,Members only,Ted 2 (2015)
Seth Ruffer Owen  Owen  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Bianca Saad Rose  Rose  See fewer,Members only,Hansel & Gretel Get Baked (2013)
Garren Stitt Lance Keely  Lance Keely  See fewer,Members only,General Hospital (1963)
Mandy June Turpin Eileen  Eileen  See fewer,Members only,Nashville (2012)
Bruce M. Stockert Man in Crowd (uncredited)  Man in Crowd (uncredited)  See fewer,Members only,Martian Land (2015)
