Name,STARmeter,Known for
Mike Epps Carl Black  Carl Black  See fewer,Members only,Resident Evil: Apocalypse (2004)
Gary Owen The Stranger  The Stranger  See fewer,Members only,Ride Along (2014)
Zulay Henao Lorena  Lorena  See fewer,Top 5000,Fighting (2009)
Bresha Webb Allie  Allie  See fewer,Members only,Night School (2018)
Lil Duval Cronut  Cronut  See fewer,Members only,Scary Movie 5 (2013)
Paul Mooney Klansman #1  Klansman #1  See fewer,Members only,Brewster's Millions (1985)
Charlie Murphy Key Flo  Key Flo  See fewer,Members only,Norbit (2007)
Phil Austin Jim Smith  Jim Smith  See fewer,Members only,The Host (2013)
Andrew Bachelor Freezee  Freezee  See fewer,Members only,When We First Met (2018)
Lavell Crawford Parole Officer  Parole Officer  See fewer,Members only,Breaking Bad (2008)
DeRay Davis Tyrone  Tyrone  See fewer,Members only,21 Jump Street (2012)
Kate Enggren Mary Smith  Mary Smith  See fewer,Members only,Criminal Minds (2005)
Alex Henderson Carl Jr.  Carl Jr.  See fewer,Members only,Creed (II) (2015)
George Lopez The President  The President  See fewer,Members only,George Lopez (2002)
Mike Tyson James Clown  James Clown  See fewer,Members only,The Hangover (2009)
Kat Ahn Ming (as Kathrien Ahn)  Ming (as Kathrien Ahn)  See fewer,Members only,How to Get Away with Murder (2014)
Perez Hilton Denis Strahan (as Mario Lavandeira)  Denis Strahan (as Mario Lavandeira)  See fewer,Members only,Another Gay Sequel: Gays Gone Wild! (2008)
Tiny Harris Shoranda (as Tameka 'Tiny' Harris)  Shoranda (as Tameka 'Tiny' Harris)  See fewer,Members only,The Other Guys (2010)
Michael Blackson Mr. Wooky  Mr. Wooky  See fewer,Members only,Next Friday (2000)
Jeffrey T Ferguson Neighbor #3 (as Jeffrey Ferguson)  Neighbor #3 (as Jeffrey Ferguson)  See fewer,Members only,Rellik (2015)
Johann Sebastian Guard (as Johan Tate)  Guard (as Johan Tate)  See fewer,Members only,Nite Tales: The Movie (2008)
Rafael Siegel Jorge  Jorge  See fewer,Members only,Alien Showdown: The Day the Old West Stood Still (2013)
Michael Caradonna Klansman #2  Klansman #2  See fewer,Members only,Blood from Stone
Tyrin Turner Rico  Rico  See fewer,Members only,Menace II Society (1993)
Snoop Dogg Todd  Todd  See fewer,Top 5000,Training Day (2001)
Tony T. Roberts 911 Operator  911 Operator  See fewer,Members only,Not So Fast My Tooth Is Loose
