Name,STARmeter,Known for
James Baldwin Himself (archive footage)  Himself (archive footage)  See fewer,Members only,I Am Not Your Negro (2016)
William F. Buckley  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Manufacturing Consent: Noam Chomsky and the Media (1992)
Truman Capote  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Murder by Death (1976)
Pau Casals  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Jackie (V) (2016)
Candy Darling  Actress (archive footage)  Actress (archive footage)  See fewer,Members only,Women in Revolt (1971)
Serge Gainsbourg  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Equator (1983)
Ivo Juhani Himself  Himself  See fewer,Members only,Saving Julian (2012)
Gary Keating Maître D'  Maître D'  See fewer,Members only,Palookaville (1995)
Fran Lebowitz Herself  Herself  See fewer,Members only,The Wolf of Wall Street (2013)
Oscar Levant  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,An American in Paris (1951)
Thelonious Monk  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,The Omega Man (1971)
Toni Morrison  Actress (archive footage)  Actress (archive footage)  See fewer,Members only,Beloved (1998)
Conan O'Brien Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Late Night with Conan O'Brien (1993)
Eugene O'Neill  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Kali bazrobidan (1928)
Jack Paar  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,I'm Not Jesus Mommy (2010)
Dorothy Parker  Actress (archive footage)  Actress (archive footage)  See fewer,Members only,A Star Is Born (1937)
S.J. Perelman  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Around the World in 80 Days (1956)
Pablo Picasso  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Something's Gotta Give (2003)
Cole Porter  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,At Long Last Love (1975)
Lisa Robinson  Actress (archive footage)  Actress (archive footage)  See fewer,Members only,
Charlie Rose  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
King Carl Gustav of Sweden  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Ett porträtt av John E. Franzén (1985)
James Thurber  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,The Secret Life of Walter Mitty (2013)
Alex Trebek  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Jeopardy! (1984)
Gore Vidal  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Gattaca (1997)
Andy Warhol  Actor (archive footage)  Actor (archive footage)  See fewer,Members only,Blue Movie (1969)
Theodore Bouloukos Himself (uncredited)  Himself (uncredited)  See fewer,Members only,A Thousand Cuts
Sean Dillon Jeopardy! Contestant (uncredited)  Jeopardy! Contestant (uncredited)  See fewer,Members only,Something Blue (I) (2009)
