Name,STARmeter,Known for
Peter Lorre Hans Beckert  Hans Beckert  See fewer,Top 5000,Casablanca (1942)
Ellen Widmann Frau Beckmann  Frau Beckmann  See fewer,Members only,Der letzte raum (1966)
Inge Landgut Elsie Beckmann  Elsie Beckmann  See fewer,Members only,Emil und die Detektive (1931)
Otto Wernicke Inspector Karl Lohmann  Inspector Karl Lohmann  See fewer,Members only,The Testament of Dr. Mabuse (1933)
Theodor Loos Inspector Groeber  Inspector Groeber  See fewer,Members only,Metropolis (1927)
Gustaf Gründgens Schränker  Schränker  See fewer,Members only,Faust (1960)
Friedrich Gnaß Franz  Franz  See fewer,Members only,"Rasputin, Demon with Women (1932)"
Fritz Odemar The Cheater  The Cheater  See fewer,Members only,The Hound of the Baskervilles (1937)
Paul Kemp Pickpocket with Six Watches  Pickpocket with Six Watches  See fewer,Members only,Boccaccio (1936)
Theo Lingen Bauernfänger  Bauernfänger  See fewer,Members only,"Till Eulenspiegel: Wie Eulenspiegel sich einmal erbot, zu fliegen (1936)"
Rudolf Blümner Beckert's Defender  Beckert's Defender  See fewer,Members only,The Golem (1915)
Georg John Blind Panhandler  Blind Panhandler  See fewer,Members only,Dr. Mabuse the Gambler (1922)
Franz Stein Minister  Minister  See fewer,Members only,Eine unbedeutende Frau (1919)
Ernst Stahl-Nachbaur Police Chief  Police Chief  See fewer,Members only,Satanas (1920)
Gerhard Bienert Criminal Secretary  Criminal Secretary  See fewer,Members only,Emilia Galotti (1958)
Karl Platen Damowitz  Damowitz  See fewer,Members only,Deception (1920)
Rosa Valetti Bartender  Bartender  See fewer,Members only,The Blue Angel (1930)
Hertha von Walther Prostitute  Prostitute  See fewer,Members only,Der Geisterzug (1927)
Lucie Rhoden Sekretärin im Polizeiarchiv  Sekretärin im Polizeiarchiv  See fewer,Members only,Fridericus (1937)
Carl Balhaus Leeser - the man who marks Hans Beckert (uncredited)  Leeser - the man who marks Hans Beckert (uncredited)  See fewer,Members only,Ein Mädchen von 16 ½ (1958)
Behal Carrell  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,M (1931)
Josef Dahmen  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,"Liebe, Tod und Teufel (1934)"
J.A. Eckhoff  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,M (1931)
Else Ehser Woman (uncredited)  Woman (uncredited)  See fewer,Members only,The Castle (1968)
Karl Elzer  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Luther (1928)
Ilse Fürstenberg  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Lady Windermeres Fächer (1935)
Anna Goltz Woman (uncredited)  Woman (uncredited)  See fewer,Members only,The Testament of Dr. Mabuse (1933)
Heinrich Gotho  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,The Ship of Lost Men (1929)
Heinrich Gretler Man (uncredited)  Man (uncredited)  See fewer,Members only,Heidi (1952)
Günther Hadank  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Napoleon at St. Helena (1929)
Albert Hoermann  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Der grüne Domino (1935)
Ellen Isenta Woman (uncredited)  Woman (uncredited)  See fewer,Members only,Das Mädel von Pontecuculi (1924)
Karl Junge-Swinburne Man (uncredited)  Man (uncredited)  See fewer,Members only,Zwei himmelblaue Augen (1932)
Albert Karchow  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Seven Slaps (1937)
Werner Kepich  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Sonntag des Lebens (1931)
Hermann Krehan  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Drei Tage Mittelarrest (1930)
Kurth Leeser  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,M (1931)
Rose Lichtenstein  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Der Würger der Welt (1920)
Lotte Loebinger Woman (uncredited)  Woman (uncredited)  See fewer,Members only,Heart of Stone (1950)
Sigurd Lohde  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,And That on Monday Morning (1959)
Alfred Loretto Man (uncredited)  Man (uncredited)  See fewer,Members only,The Ship of Lost Men (1929)
Hanna Maron Girl in Circle at the Beginning (uncredited)  Girl in Circle at the Beginning (uncredited)  See fewer,Members only,Krovim Krovim (1983)
Paul Mederow  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,"1914, die letzten Tage vor dem Weltbrand (1931)"
Margarete Melzer  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,M (1931)
Trude Moos  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Das Spinnennetz (1956)
Hadrian Maria Netto  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Bel Ami (1939)
Günter Neumann Man (uncredited)  Man (uncredited)  See fewer,Members only,The Berliner (1948)
Neumann-Schüler Bit Role (uncredited)  Bit Role (uncredited)  See fewer,Members only,Unser Krümelchen (1917)
Katharina Nied Woman (uncredited)  Woman (uncredited)  See fewer,Members only,M (1931)
Maya Norden  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,M (1931)
Fred Nurney Man (uncredited)  Man (uncredited)  See fewer,Members only,"Sleep, My Love (1948)"
Edgar Pauly Man (uncredited)  Man (uncredited)  See fewer,Members only,Woman in the Moon (1929)
Klaus Pohl Witness / One-Eyed Man (uncredited)  Witness / One-Eyed Man (uncredited)  See fewer,Members only,Woman in the Moon (1929)
Franz Poland  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,M (1931)
Eduard Rebane Man (uncredited)  Man (uncredited)  See fewer,Members only,The Fox of Glenarvon (1940)
Paul Rehkopf  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Die Teufelskirche (1919)
Bertold Reissig Man (uncredited)  Man (uncredited)  See fewer,Members only,Der Terministenklub (1919)
Ernst Rhaden Man (uncredited)  Man (uncredited)  See fewer,Members only,M (1931)
Hans Ritter  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Herbstmanöver (1936)
Max Sablotzki Man (uncredited)  Man (uncredited)  See fewer,Members only,Murderers Among Us (1946)
Agnes Schulz-Lichterfeld  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Never Trust a Woman (1930)
Leonard Steckel Man (uncredited)  Man (uncredited)  See fewer,Members only,Die Venus vom Tivoli (1953)
Wolf Trutz  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Zwischen Hamburg und Haiti (1940)
Otto Waldis  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Judgment at Nuremberg (1961)
Borwin Walth  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Woman in the Moon (1929)
Rolf Wanka Man (uncredited)  Man (uncredited)  See fewer,Members only,Working Woman (1937)
Bruno Ziener  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Des Vaters Schuld (1918)
