Name,STARmeter,Known for
Dolph Lundgren Nick Cassidy  Nick Cassidy  See fewer,Top 5000,Rocky IV (1985)
Tony Jaa Tony Vitayakul  Tony Vitayakul  See fewer,Members only,Ong-bak 3 (2010)
Michael Jai White Reed  Reed  See fewer,Top 5000,Black Dynamite (2009)
Ron Perlman Viktor Dragovic  Viktor Dragovic  See fewer,Top 5000,Hand of God (2014)
Celina Jade Min  Min  See fewer,Members only,The Man with the Iron Fists (2012)
Peter Weller Costello  Costello  See fewer,Top 5000,RoboCop (1987)
Matthew James Ryder Pongchai  Pongchai  See fewer,Members only,Mammoth (2009)
Sahajak Boonthanakit Kong  Kong  See fewer,Members only,Only God Forgives (2013)
Mike Dopud Goran Dragovic  Goran Dragovic  See fewer,Members only,X-Men: Days of Future Past (2014)
Leo Rano Janko Dragovic  Janko Dragovic  See fewer,Members only,Prison Break (2005)
David Westerman Ivan Dragovic  Ivan Dragovic  See fewer,Members only,Skin Trade (2014)
Michael G Selby Andre Dragovic  Andre Dragovic  See fewer,Members only,Skin Trade (2014)
Maethi Thapthimthong Nung (as Tayme)  Nung (as Tayme)  See fewer,Members only,Mechanic: Resurrection (2016)
Tasya Teles Rosa Cassidy  Rosa Cassidy  See fewer,Top 5000,The 100 (2014)
Chloe Babcook Sofia Cassidy  Sofia Cassidy  See fewer,Members only,The Tomorrow People (2013)
Gigi Velicitat Kuzman  Kuzman  See fewer,Members only,American Assassin (2017)
Hugh Brammar Diplomat  Diplomat  See fewer,Members only,Warrior King 2 (2013)
Aratchaporn Sathet Haggard Woman  Haggard Woman  See fewer,Members only,On a marché sur Bangkok (2014)
Amirhossein Zargham Borojeni Skipper  Skipper  See fewer,Members only,Skin Trade (2014)
Napat Matchakua Thip  Thip  See fewer,Members only,Skin Trade (2014)
Tony Skarberg NJPD Sniper  NJPD Sniper  See fewer,Members only,Rambo (2008)
Cary-Hiroyuki Tagawa Senator Khat  Senator Khat  See fewer,Members only,Mortal Kombat (1995)
Bryce Hodgson Dex  Dex  See fewer,Members only,iZombie (2015)
Praepailin Ruengsri Older Girl in Warehouse  Older Girl in Warehouse  See fewer,Members only,Skin Trade (2014)
Thipwara Jaikwang Warehouse Girl  Warehouse Girl  See fewer,Members only,Skin Trade (2014)
Michael Adamthwaite Detective Monroe  Detective Monroe  See fewer,Members only,War for the Planet of the Apes (2017)
Patrick Sabongui Detective Russell  Detective Russell  See fewer,Members only,Homeland (2011)
John Luongo SWAT Team Leader  SWAT Team Leader  See fewer,Members only,Skin Trade (2014)
Manu Bhardwaj Doctor  Doctor  See fewer,Members only,Skin Trade (2014)
Aaron Brumfield Victor's Bodyguard  Victor's Bodyguard  See fewer,Members only,Mechanic: Resurrection (2016)
Grégory Matthias Garcia Gogo bar customer (not on screen))  Gogo bar customer (not on screen))  See fewer,Members only,Trafficker (2015)
Simon Kook  Actor  Actor  See fewer,Members only,Ip Man 3 (2015)
Amir Zargham  Actor  Actor  See fewer,Members only,Mechanic: Resurrection (2016)
James Chalke Maître D' (uncredited)  Maître D' (uncredited)  See fewer,Members only,Don't Kill It (2016)
Steven Elder The Serbian Attorney (uncredited)  The Serbian Attorney (uncredited)  See fewer,Members only,The King (I) (2019)
Bobby Gerrits Police officer (uncredited)  Police officer (uncredited)  See fewer,Members only,Race to Witch Mountain (2009)
Ann Krav Russian girl (uncredited)  Russian girl (uncredited)  See fewer,Members only,InTruder (2018)
Viktor Krav Bar drunkard (uncredited)  Bar drunkard (uncredited)  See fewer,Members only,Jawani Phir Nahi Ani (2015)
Natalie Lorence The Reporter (uncredited)  The Reporter (uncredited)  See fewer,Members only,The Impossible (2012)
Eoin O'Brien Russian Stud (uncredited)  Russian Stud (uncredited)  See fewer,Members only,The Last Full Measure (2020)
Johnson Phan  Actor (voice) (uncredited)  Actor (voice) (uncredited)  See fewer,Members only,Godzilla (2014)
Anteo Quintavalle Russian Stud (uncredited)  Russian Stud (uncredited)  See fewer,Members only,Mechanic: Resurrection (2016)
Niko Rusakov Bodyguard (uncredited)  Bodyguard (uncredited)  See fewer,Members only,Ultraviolet (2006)
Jenny Sandersson SWAT (uncredited)  SWAT (uncredited)  See fewer,Members only,The Rose in the Flame (2020)
Manel Soler Kuzman's bodyguard (uncredited)  Kuzman's bodyguard (uncredited)  See fewer,Members only,The Hangover Part II (2011)
Conan Stevens Igor (uncredited)  Igor (uncredited)  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Markus Waldow Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,Elephant White (2011)
Maythavee Weiss Baby Doll's Dancer (uncredited)  Baby Doll's Dancer (uncredited)  See fewer,Members only,The Cave (III) (2019)
Alexander Winters Viktor's Bodyguard (uncredited)  Viktor's Bodyguard (uncredited)  See fewer,Members only,Gold (I) (2016)
