Name,STARmeter,Known for
Cate Blanchett Carol Aird  Carol Aird  See fewer,Top 500,Blue Jasmine (2013)
Rooney Mara Therese Belivet  Therese Belivet  See fewer,Top 500,The Girl with the Dragon Tattoo (2011)
Kyle Chandler Harge Aird  Harge Aird  See fewer,Top 5000,Argo (2012)
Sarah Paulson Abby Gerhard  Abby Gerhard  See fewer,Top 500,12 Years a Slave (2013)
Jake Lacy Richard Semco  Richard Semco  See fewer,Top 5000,Miss Sloane (2016)
John Magaro Dannie McElroy  Dannie McElroy  See fewer,Top 5000,The Big Short (2015)
Cory Michael Smith Tommy Tucker  Tommy Tucker  See fewer,Top 5000,1985 (2018)
Kevin Crowley Fred Haymes  Fred Haymes  See fewer,Members only,Goat (2016)
Nik Pajic Phil McElroy  Phil McElroy  See fewer,Members only,Gotti (2018)
Carrie Brownstein Genevieve Cantrell  Genevieve Cantrell  See fewer,Members only,Portlandia (2011)
Trent Rowland Jack Taft  Jack Taft  See fewer,Members only,Dark Waters (2019)
Sadie Heim Rindy Aird  Rindy Aird  See fewer,Members only,Hour of Lead
Kk Heim Rindy Aird (as Kennedy Heim)  Rindy Aird (as Kennedy Heim)  See fewer,Members only,Hour of Lead
Amy Warner Jennifer Aird  Jennifer Aird  See fewer,Members only,The Practice (1997)
Michael Haney John Aird  John Aird  See fewer,Members only,Dark Waters (2019)
Wendy Lardin Jeanette Harrison  Jeanette Harrison  See fewer,Members only,Blue Car (2002)
Pamela Evans Haynes Roberta Walls (as Pamela Haynes)  Roberta Walls (as Pamela Haynes)  See fewer,Members only,Far from Heaven (2002)
Greg Violand Jerry Rix  Jerry Rix  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Michael Joseph Thomas Ward Shipping Clerk (as Michael Ward)  Shipping Clerk (as Michael Ward)  See fewer,Members only,Graduation (2007)
Kay Geiger McKinley Motel Manager  McKinley Motel Manager  See fewer,Members only,The Old Man & the Gun (2018)
Christine Dye Landlady  Landlady  See fewer,Members only,The Old Man & the Gun (2018)
Deb G. Girdler Motel Clerk  Motel Clerk  See fewer,Members only,First Kill (2017)
Douglas Scott Sorenson Male Party Guest  Male Party Guest  See fewer,Members only,Macbeth (2003)
Ken Strunk Ritz Bartender  Ritz Bartender  See fewer,Members only,"Extremely Wicked, Shockingly Evil and Vile (2019)"
Mike Dennis Frankenberg Security Guard  Frankenberg Security Guard  See fewer,Members only,Carol (2015)
Ann Reskin Florence  Florence  See fewer,Members only,The Insider (1999)
Annie Kalahurka Embarrassed Mom  Embarrassed Mom  See fewer,Members only,Return to the Tribunal
Linnea Bond Drake Hostess  Drake Hostess  See fewer,Members only,Carol (2015)
Steven Andrews New York Times Clerk (as Steve Andrews)  New York Times Clerk (as Steve Andrews)  See fewer,Members only,Super 8 (2011)
Tanya Smith Fred Haymes's Secretary  Fred Haymes's Secretary  See fewer,Members only,Elephant (2003)
Ryan Wesley Gilreath NYC Waiter (as Ryan Gilreath)  NYC Waiter (as Ryan Gilreath)  See fewer,Members only,"Extremely Wicked, Shockingly Evil and Vile (2019)"
Chuck Gillespie Oak Room Waiter  Oak Room Waiter  See fewer,Members only,Double Dragon (1994)
Jeremy Parker Dorothy  Dorothy  See fewer,Members only,Carol (2015)
Giedre Mockeliunaite Party Girl #1 (as Giedre Bond)  Party Girl #1 (as Giedre Bond)  See fewer,Members only,Skylines
Taylor Marie Frey Party Girl #2  Party Girl #2  See fewer,Members only,Diving (I) (2018)
Robert J. Ashe Oak Room Patron / Pedestrian (uncredited)  Oak Room Patron / Pedestrian (uncredited)  See fewer,Members only,Wells and Mary (2015)
Anita Farmer Bergman Oak Room Patron / Pedestrian / Frankenberg Shopper (uncredited)  Oak Room Patron / Pedestrian / Frankenberg Shopper (uncredited)  See fewer,Members only,The Fate of the Furious (2017)
Colin Botts Ted Grey (uncredited)  Ted Grey (uncredited)  See fewer,Members only,The Last Witch Hunter (2015)
Lance Brock Frankenberg Employee (uncredited)  Frankenberg Employee (uncredited)  See fewer,Members only,Above Suspicion (2019)
Chelsea Carnder McKinley Motel Patron's Daughter (uncredited)  McKinley Motel Patron's Daughter (uncredited)  See fewer,Members only,Just the Two of Us (I) (2015)
Gary Chinn Restaurant / Pedestrian (uncredited)  Restaurant / Pedestrian (uncredited)  See fewer,Members only,All or Nothin' (2018)
William Cross Frankenberg High End Shopper (uncredited)  Frankenberg High End Shopper (uncredited)  See fewer,Members only,Dark Waters (2019)
Richard Doone News Stand Operator / Recuring Pedestrian (uncredited)  News Stand Operator / Recuring Pedestrian (uncredited)  See fewer,Members only,Hillbilly Elegy
Jim Dougherty Mr. Semco (uncredited)  Mr. Semco (uncredited)  See fewer,Members only,Bluff City Law (2019)
Dwight D. Eisenhower Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Nazi Concentration and Prison Camps (1945)
Liberty Fraysure Frankenberg Employee (uncredited)  Frankenberg Employee (uncredited)  See fewer,Members only,Retribution (VII) (2015)
Jerry Gallagher Diner Cook (uncredited)  Diner Cook (uncredited)  See fewer,Members only,Curvature (2017)
Bella Garcia Daughter / Frankenberg Shopper (uncredited)  Daughter / Frankenberg Shopper (uncredited)  See fewer,Members only,Obscurity (2016)
Robert Gerding The Professor (uncredited)  The Professor (uncredited)  See fewer,Members only,"Extremely Wicked, Shockingly Evil and Vile (2019)"
