Name,STARmeter,Known for
Haley Bennett Molly Hartley  Molly Hartley  See fewer,Top 500,The Magnificent Seven (2016)
Jake Weber Robert Hartley  Robert Hartley  See fewer,Top 5000,Dawn of the Dead (2004)
Chace Crawford Joseph Young  Joseph Young  See fewer,Top 5000,The Covenant (2006)
Shannon Woodward Leah  Leah  See fewer,Top 5000,Westworld (2016)
Shanna Collins Alexis  Alexis  See fewer,Members only,Swingtown (2008)
AnnaLynne McCord Suzie  Suzie  See fewer,Top 5000,Excision (2012)
Marin Hinkle Jane Hartley  Jane Hartley  See fewer,Top 5000,Two and a Half Men (2003)
Nina Siemaszko Dr. Emerson  Dr. Emerson  See fewer,Members only,More Tales of the City (1998)
Josh Stewart Mr. Draper  Mr. Draper  See fewer,Top 5000,Interstellar (2014)
Jessica Lowndes Laurel  Laurel  See fewer,Top 5000,A Mother's Nightmare (2012)
Randy Wayne Michael  Michael  See fewer,Members only,Honey 2 (2011)
Jamie McShane Father  Father  See fewer,Top 5000,Bloodline (2015)
Ron Canada Mr. Bennett  Mr. Bennett  See fewer,Members only,Wedding Crashers (2005)
Kevin Cooney Dr. Donaldson  Dr. Donaldson  See fewer,Members only,Austin Powers in Goldmember (2002)
Ross Thomas Jock  Jock  See fewer,Members only,Shelter (II) (2007)
Charles Rahi Chun Doctor  Doctor  See fewer,Members only,Next (2007)
John Newton Mr. Young  Mr. Young  See fewer,Members only,Alive (1993)
Pete Shilaimon Man  Man  See fewer,Members only,Anthropoid (2016)
Lili Asvar Susie Arnold (uncredited)  Susie Arnold (uncredited)  See fewer,Members only,Viva Laughlin (2007)
Jesse Lewis Student (uncredited)  Student (uncredited)  See fewer,Members only,Last Looks (I) (2018)
Jacob Yakob Student (uncredited)  Student (uncredited)  See fewer,Members only,Anthropoid (2016)
