Name,STARmeter,Known for
Patty Schemel Herself  Herself  See fewer,Members only,Tank Girl (1995)
Courtney Love Herself  Herself  See fewer,Members only,The People vs. Larry Flynt (1996)
Eric Erlandson Himself  Himself  See fewer,Members only,Never Been Kissed (1999)
Melissa Auf der Maur Herself  Herself  See fewer,Members only,Beyond Borders (2003)
Kurt Cobain Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Moulin Rouge! (2001)
Kristen Pfaff Herself (archive footage)  Herself (archive footage)  See fewer,Members only,
Larry Schemel Himself  Himself  See fewer,Members only,Shoot 'Em Up (2007)
Gina Schock Herself  Herself  See fewer,Members only,Bull Durham (1988)
Debbi Peterson Herself  Herself  See fewer,Members only,Austin Powers: The Spy Who Shagged Me (1999)
Kate Schellenbach Herself  Herself  See fewer,Members only,Ellen: The Ellen DeGeneres Show (2003)
Nina Gordon Herself  Herself  See fewer,Members only,Tank Girl (1995)
Roddy Bottum Himself  Himself  See fewer,Members only,Grosse Pointe Blank (1997)
Joe Mama-Nitzberg Himself  Himself  See fewer,Members only,Hit So Hard (2011)
Phranc Herself  Herself  See fewer,Members only,Swimming (2010)
Sarah Vowell Herself  Herself  See fewer,Members only,The Incredibles (2004)
Dallas Taylor Himself  Himself  See fewer,Members only,Supershow (1969)
Alice de Buhr Herself  Herself  See fewer,Members only,"Women of Rock Oral History Project at the Sophia Smith Collection, Smith College (2014)"
Chris Whitemyer Himself  Himself  See fewer,Members only,Nine Inch Nails Live: And All That Could Have Been (2002)
Care Bears on Fire Izzy  Izzy  See fewer,Members only,"True Jackson, VP (2008)"
Jon Amirkhan TV reporter (voice)  TV reporter (voice)  See fewer,Members only,Winter and Spring (2007)
Butchie Herself  Herself  See fewer,Members only,The Owls (2010)
Evan Dando Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Reality Bites (1994)
Dexter Holland Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Bubble Boy (2001)
Leslie Mah Herself (archive footage)  Herself (archive footage)  See fewer,Members only,A Gun for Jennifer (1997)
Metallica Themselves (archive footage)  Themselves (archive footage)  See fewer,Members only,Mission: Impossible II (2000)
Sheri Ozeki Herself (archive footage)  Herself (archive footage)  See fewer,Members only,The Greatest Showman (2017)
Fred Schneider Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Rising Sun (1993)
Jenny Shimizu Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Foxfire (1996)
Pat Smear Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Real Steel (2011)
