Name,STARmeter,Known for
Matilda Anna Ingrid Lutz Julia (as Matilda Lutz)  Julia (as Matilda Lutz)  See fewer,Top 5000,Summertime (2016)
Alex Roe Holt  Holt  See fewer,Members only,The 5th Wave (2016)
Johnny Galecki Gabriel  Gabriel  See fewer,Top 5000,The Big Bang Theory (2007)
Vincent D'Onofrio Burke  Burke  See fewer,Top 500,Men in Black (1997)
Aimee Teegarden Skye  Skye  See fewer,Top 5000,Friday Night Lights (2006)
Bonnie Morgan Samara  Samara  See fewer,Members only,Bubble Boy (2001)
Se Oh Blue (as Chuck Willis)  Blue (as Chuck Willis)  See fewer,Members only,Ant-Man (2015)
Patrick R. Walker Jamal (as Patrick Walker)  Jamal (as Patrick Walker)  See fewer,Members only,The Resident (2018)
Zach Roerig Carter  Carter  See fewer,Members only,The Vampire Diaries (2009)
Laura Wiggins Faith (as Laura Slade Wiggins)  Faith (as Laura Slade Wiggins)  See fewer,Top 5000,Shameless (2011)
Lizzie Brocheré Kelly (as Lizzie Brochere)  Kelly (as Lizzie Brochere)  See fewer,Members only,Full Contact (2015)
Karen Ceesay Flight Attendant  Flight Attendant  See fewer,Members only,Last Vegas (2013)
Dave Blamy First Officer  First Officer  See fewer,Members only,The Last Passport (2009)
Michael E. Sanders Pilot  Pilot  See fewer,Members only,WCW Monday Nitro (1995)
Randall Taylor Holt's Father  Holt's Father  See fewer,Members only,House of Cards (2013)
Drew Grey Sam  Sam  See fewer,Members only,The Hunger Games (2012)
Kayli Carter Evelyn  Evelyn  See fewer,Members only,Private Life (2018)
Jill Jane Clements Karen Styx  Karen Styx  See fewer,Members only,The Walking Dead (2010)
Ricky Muse AA Member  AA Member  See fewer,Members only,Tammy (2014)
Jeremy Harrison Highway Patrolman  Highway Patrolman  See fewer,Members only,NCIS: New Orleans (2014)
Jay Pearson Highway Patrolman  Highway Patrolman  See fewer,Members only,The Crazies (2010)
Rose Bianco Waitress  Waitress  See fewer,Members only,Godzilla: King of the Monsters (2019)
Ryan Lewis AA Leader  AA Leader  See fewer,Members only,Endless Love (2014)
Adam Fristoe Chris  Chris  See fewer,Members only,The Walking Dead (2010)
Rick Baker Vendor  Vendor  See fewer,Top 5000,Planet of the Apes (2001)
Zoe Pessin Samara VO (voice)  Samara VO (voice)  See fewer,Members only,The Last Time You Had Fun (2014)
Francis Dobrisky Hardware Store Manager (uncredited)  Hardware Store Manager (uncredited)  See fewer,Members only,Between Rock and a Hard Place (2015)
Hunter Flanagan Boy on Bike (uncredited)  Boy on Bike (uncredited)  See fewer,Members only,Paradoxical Synchronicity (2016)
Chris Greene Officer Martinez (uncredited)  Officer Martinez (uncredited)  See fewer,Members only,Queen of the South (2016)
Hannah Lori Nightmare Tormentor (uncredited)  Nightmare Tormentor (uncredited)  See fewer,Members only,Bryn Gets a Job (2017)
Melvin Kindall Myles Flee Market Vendor (uncredited)  Flee Market Vendor (uncredited)  See fewer,Members only,Dazzle: the Beginning (2018)
Chris Russell Customer (uncredited)  Customer (uncredited)  See fewer,Members only,Chicago Fire (2012)
Arjen Tuiten Sevens Student (uncredited)  Sevens Student (uncredited)  See fewer,Members only,Pan's Labyrinth (2006)
Dawn Young-McDaniel Paramedic (uncredited)  Paramedic (uncredited)  See fewer,Members only,Neighbors 2: Sorority Rising (2016)
