Name,STARmeter,Known for
Billy Altman Himself - Writer  Himself - Writer  See fewer,Members only,Ticket to Write: The Golden Age of Rock Music Journalism (2016)
Jon Auer Himself  Himself  See fewer,Members only,Reality Bites (1994)
Lester Bangs Himself (archive footage)  Himself (archive footage)  See fewer,Members only,All You Need Is Love (1977)
Chris Bell Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Nick and Norah's Infinite Playlist (2008)
David Bell Himself - Chris Bell's Brother  Himself - Chris Bell's Brother  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Norman Blake Himself  Himself  See fewer,Members only,The World's End (2013)
The Box Tops Themselves (archive footage)  Themselves (archive footage)  See fewer,Members only,Pirate Radio (2009)
Panther Burns Themselves (archive footage)  Themselves (archive footage)  See fewer,Members only,
Cheap Trick Themselves  Themselves  See fewer,Members only,Pixels (2015)
Stephanie Chernikowski Herself - Photographer  Herself - Photographer  See fewer,Members only,Too Funny to Fail: The Life & Death of The Dana Carvey Show (2017)
Alex Chilton Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Empire Records (1995)
Rick Clark Himself - Writer and Musician  Himself - Writer and Musician  See fewer,Members only,Hell on Wheels (2011)
Stephen Ira Cohen Himself - U.S. Congressman (archive footage) (as Steve Cohen)  Himself - U.S. Congressman (archive footage) (as Steve Cohen)  See fewer,Members only,
The Cramps Themselves (archive footage)  Themselves (archive footage)  See fewer,Members only,Near Dark (1987)
"John Dando Himself - Band Manager, Ardent Studios 1972-1975  Himself - Band Manager, Ardent Studios 1972-1975  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
Luther Dickinson Himself  Himself  See fewer,Members only,Black Snake Moan (2006)
Mary Lindsay Dickinson Herself  Herself  See fewer,Members only,North Mississippi Allstars: Rollin' n Tumblin' (2012)
Steven Drozd Himself  Himself  See fewer,Members only,Ender's Game (2013)
Van Duren Himself - Musician  Himself - Musician  See fewer,Members only,Waiting - The Van Duren Story (2018)
Mitch Easter Himself - Musician and Producer  Himself - Musician and Producer  See fewer,Members only,Bachelor Party (1984)
Bruce Eaton Himself (voice) (archive footage)  Himself (voice) (archive footage)  See fewer,Members only,A More Perfect Union: America Becomes a Nation (1989)
William Eggleston Himself  Himself  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Tav Falco Himself  Himself  See fewer,Members only,The Dogwalker (1999)
"John Fry Himself - Founder, Ardent Studios  Himself - Founder, Ardent Studios  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
"John Hampton Himself - Engineer, Ardent Studios  Himself - Engineer, Ardent Studios  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
"Douglas Hart Himself - Bass, The Jesus and Mary Chain  Himself - Bass, The Jesus and Mary Chain  See fewer",Members only,Long Distance Information (2011)
Robyn Hitchcock Himself  Himself  See fewer,Members only,The Manchurian Candidate (2004)
Andy Hummel Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Ross Johnson Himself - Writer and Musician  Himself - Writer and Musician  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Ira Kaplan Himself  Himself  See fewer,Members only,Take Me Home Tonight (2011)
Lenny Kaye Himself - Writer and Musician  Himself - Writer and Musician  See fewer,Members only,Noah (2014)
"John King Himself - Promotions, Ardent Studios 1972-1975  Himself - Promotions, Ardent Studios 1972-1975  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
Curt Kirkwood Himself  Himself  See fewer,Members only,Love and a .45 (1994)
John Lightman Himself  Himself  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Carole Manning Herself - Ardent Studios 1972-1975  Herself - Ardent Studios 1972-1975  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Mike Mills Himself  Himself  See fewer,Members only,Man on the Moon (1999)
The Replacements Themselves (archive footage)  Themselves (archive footage)  See fewer,Members only,Say Anything... (1989)
"Steve Rhea Himself - Promotions, Ardent Studios 1972-1975  Himself - Promotions, Ardent Studios 1972-1975  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
"Will Rigby Himself, musician  Himself, musician  See fewer",Members only,Nova (1974)
"Richard Rosebrough Himself - Engineer, Ardent Studios 1972-1975  Himself - Engineer, Ardent Studios 1972-1975  See fewer",Members only,Big Star: Nothing Can Hurt Me (2012)
Kliph Scurlock Himself  Himself  See fewer,Members only,Ender's Game (2013)
Tom Sheehan Himself - Photographer  Himself - Photographer  See fewer,Members only,Here Comes the Summer: The Undertones Story (2012)
Chris Stamey Himself - Musician and Producer  Himself - Musician and Producer  See fewer,Members only,Ticket to Write: The Golden Age of Rock Music Journalism (2016)
Big Star Themselves  Themselves  See fewer,Members only,Adventureland (2009)
Jody Stephens Himself  Himself  See fewer,Members only,"Thank You, Friends: Big Star's Third Live... And More (2017)"
Sara Stewart Herself - Chris Bell's Sister  Herself - Chris Bell's Sister  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Michael Stipe Himself  Himself  See fewer,Members only,Being John Malkovich (1999)
Ken Stringfellow Himself  Himself  See fewer,Members only,Reality Bites (1994)
Matthew Sweet Himself  Himself  See fewer,Members only,Austin Powers in Goldmember (2002)
Alexis Taylor Himself  Himself  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Marge Thrasher Herself - Hostess of Straight Talk (archive footage)  Herself - Hostess of Straight Talk (archive footage)  See fewer,Members only,
Pete Tomlinson Himself - Writer  Himself - Writer  See fewer,Members only,Big Star: Nothing Can Hurt Me (2012)
Jaan Uhelzski Herself - Writer  Herself - Writer  See fewer,Members only,Boy Howdy: The Story of Creem Magazine (2019)
"Terry Edwards Conductor, London (uncredited)  Conductor, London (uncredited)  See fewer",Members only,A Dog Called Money (2019)
