Name,STARmeter,Known for
"Isabelle Huppert Françoise Crémont, AKA Frankie  Françoise Crémont, AKA Frankie  See fewer",Top 5000,Elle (I) (2016)
Sennia Nanua Maya Andoh  Maya Andoh  See fewer,Members only,The Girl with All the Gifts (2016)
Ariyon Bakare Ian Andoh  Ian Andoh  See fewer,Members only,Life (I) (2017)
Vinette Robinson Sylvia Andoh  Sylvia Andoh  See fewer,Members only,Sherlock (2010)
Jérémie Renier Paul Gagne  Paul Gagne  See fewer,Members only,In Bruges (2008)
Brendan Gleeson Jimmy  Jimmy  See fewer,Top 5000,The Guard (2011)
Pascal Greggory Michel Gagne  Michel Gagne  See fewer,Members only,La Vie en Rose (2007)
Carloto Cotta Tiago Mirante  Tiago Mirante  See fewer,Members only,Bairro (2013)
Ana Brandão Luciana  Luciana  See fewer,Members only,Paixão (2012)
Maria Da Guia Waitress  Waitress  See fewer,Members only,Frankie (I) (2019)
Marisa Tomei Ilene  Ilene  See fewer,Top 500,My Cousin Vinny (1992)
Greg Kinnear Gary  Gary  See fewer,Top 5000,As Good as It Gets (1997)
Manuel Sá Nogueira Pedro  Pedro  See fewer,Members only,Bem-Vindos a Beirais (2013)
Máximo Francisco Bento  Bento  See fewer,Members only,À Noite Fazem-se Amigos (2016)
Joana Cunha Ferreira Joana  Joana  See fewer,Members only,The Sword and the Rose (2010)
Júlia Guerra Ermelinda  Ermelinda  See fewer,Members only,God Save the King (2018)
Santiago André Carlinhos (uncredited)  Carlinhos (uncredited)  See fewer,Members only,Dogma (IV) (2018)
Mercês Borges Beach Girl (uncredited)  Beach Girl (uncredited)  See fewer,Members only,Massa Fresca (2016)
Márcia Breia Antonia (uncredited)  Antonia (uncredited)  See fewer,Members only,Misbegotten (2007)
Duarte Ferreira Beach Boy (uncredited)  Beach Boy (uncredited)  See fewer,Members only,Bem-Vindos a Beirais (2013)
Mikaela Lupu Bianca (uncredited)  Bianca (uncredited)  See fewer,Members only,Mundo ao Contrário (2013)
