Name,STARmeter,Known for
Ryan Reynolds Turbo (voice)  Turbo (voice)  See fewer,55,Deadpool (2016)
Paul Giamatti Chet (voice)  Chet (voice)  See fewer,Top 5000,Sideways (2004)
Michael Peña Tito (voice)  Tito (voice)  See fewer,Top 5000,American Hustle (2013)
Samuel L. Jackson Whiplash (voice)  Whiplash (voice)  See fewer,Top 500,Pulp Fiction (1994)
Luis Guzmán Angelo (voice)  Angelo (voice)  See fewer,Top 5000,Traffic (2000)
Bill Hader Guy Gagné (voice)  Guy Gagné (voice)  See fewer,Top 5000,The Skeleton Twins (2014)
Snoop Dogg Smoove Move (voice)  Smoove Move (voice)  See fewer,Top 5000,Training Day (2001)
Maya Rudolph Burn (voice)  Burn (voice)  See fewer,Top 5000,Bridesmaids (I) (2011)
Ben Schwartz Skidmark (voice)  Skidmark (voice)  See fewer,Top 5000,Parks and Recreation (2009)
Richard Jenkins Bobby (voice)  Bobby (voice)  See fewer,Top 5000,The Shape of Water (2017)
Ken Jeong Kim Ly (voice)  Kim Ly (voice)  See fewer,Top 5000,The Hangover (2009)
Michelle Rodriguez Paz (voice)  Paz (voice)  See fewer,Top 5000,Avatar (2009)
Mario Andretti Dos Bros Customer / Race Official (voice)  Dos Bros Customer / Race Official (voice)  See fewer,Members only,Cars (2006)
Mike Bell White Shadow (voice) (as Michael Patrick Bell)  White Shadow (voice) (as Michael Patrick Bell)  See fewer,Members only,Kung Fu Panda 2 (2011)
Aidan Andrews Bike Boy (voice)  Bike Boy (voice)  See fewer,Members only,CSI: NY (2004)
Aaron Berger Danny (voice)  Danny (voice)  See fewer,Members only,Criminal Minds (2005)
Jen Cohn Network Reporter (voice)  Network Reporter (voice)  See fewer,Members only,Overwatch (2016)
Ryan Crego VIP (voice)  VIP (voice)  See fewer,Members only,Puss in Boots (2011)
Rich Dietl Tomato Slicer / Reporter (voice)  Tomato Slicer / Reporter (voice)  See fewer,Members only,Rise of the Guardians (2012)
Paul Dooley The Foreman (voice)  The Foreman (voice)  See fewer,Members only,Hairspray (2007)
Derek Drymon Worker Snail #2 / FAST Network Trackside Reporter (voice)  Worker Snail #2 / FAST Network Trackside Reporter (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Susan Fitzer Sally / American Anchor (voice)  Sally / American Anchor (voice)  See fewer,Members only,Penguins of Madagascar (2014)
Dario Franchitti Scottish Anchor / Male Tourist (voice)  Scottish Anchor / Male Tourist (voice)  See fewer,Members only,Driven (2001)
Brian Hopkins Lookout Snail (voice)  Lookout Snail (voice)  See fewer,Members only,Bee Movie (2007)
Joseph Izzo FAST Network Announcer / Security Guard #1 (voice)  FAST Network Announcer / Security Guard #1 (voice)  See fewer,Members only,Kung Fu Panda 2 (2011)
Gordon James Security Guard #2 (voice)  Security Guard #2 (voice)  See fewer,Members only,Turbo (2013)
Andrea Montana Knoll Worker Snail #7 / Female Tourist (voice)  Worker Snail #7 / Female Tourist (voice)  See fewer,Members only,Monsters vs. Aliens (2009)
Chris Miller Tour Bus Driver (voice)  Tour Bus Driver (voice)  See fewer,Members only,Penguins of Madagascar (2014)
Latifa Ouaou Worker Snail #3 (voice)  Worker Snail #3 (voice)  See fewer,Members only,Puss in Boots (2011)
Paul Page Announcer #1 (voice)  Announcer #1 (voice)  See fewer,Members only,Checkered Flag (1991)
Chris Parnell Announcer #2 (voice)  Announcer #2 (voice)  See fewer,Top 5000,Walk Hard: The Dewey Cox Story (2007)
Will Power Australian Anchor (voice)  Australian Anchor (voice)  See fewer,Members only,Nikon Indy 300 (2008)
Lashana Rodriguez Radio DJ / Hot Oven (voice)  Radio DJ / Hot Oven (voice)  See fewer,Members only,Kung Fu Panda (2008)
James Ryan Phil / Plant Worker / Takao Noguchi (voice)  Phil / Plant Worker / Takao Noguchi (voice)  See fewer,Members only,Shark Tale (2004)
Lloyd Sherr Spanish DJ (voice)  Spanish DJ (voice)  See fewer,Members only,Cars 3 (2017)
Kurtwood Smith Indy CEO (voice)  Indy CEO (voice)  See fewer,Top 5000,RoboCop (1987)
David Soren Worker Snail #1 / Can't Tuck Snail / Gagne's Crew Chief / Indy Network Executive / Newspaper Boy / Autotune Kid (voice)  Worker Snail #1 / Can't Tuck Snail / Gagne's Crew Chief / Indy Network Executive / Newspaper Boy / Autotune Kid (voice)  See fewer,Members only,Shark Tale (2004)
Paul Soren Worker Snail #5 (voice)  Worker Snail #5 (voice)  See fewer,Members only,The Chair (II) (2007)
Lisa Stewart Worker Snail #4 / Indy Marketing Executive (voice)  Worker Snail #4 / Indy Marketing Executive (voice)  See fewer,Members only,This Means War (2012)
Mark Walton Official (voice)  Official (voice)  See fewer,Members only,Bolt (2008)
