Name,STARmeter,Known for
Toby Kebbell Terry Dexter (voice) (version: English)  Terry Dexter (voice) (version: English)  See fewer,Top 5000,Dead Man's Shoes (2004)
Lily Collins Princess Dawn (voice) (version: English)  Princess Dawn (voice) (version: English)  See fewer,Top 500,The Mortal Instruments: City of Bones (2013)
Keith Wickham GP Sparrow / Dingo / Mitch (voice)  GP Sparrow / Dingo / Mitch (voice)  See fewer,Members only,Privateer 2: The Darkening (1996)
David Holt Bip (voice)  Bip (voice)  See fewer,Members only,Angry Kid (1999)
Emma Tate Grandma Mary / Nanny Bear (voice)  Grandma Mary / Nanny Bear (voice)  See fewer,Members only,Flushed Away (2006)
Amy Thompson Mary / Old Woman / Whispering Orchids (voice)  Mary / Old Woman / Whispering Orchids (voice)  See fewer,Members only,Coronation Street (1960)
Jay Britton Grumpies / Caveman / Thelonious (voice)  Grumpies / Caveman / Thelonious (voice)  See fewer,Members only,Divinity: Original Sin II (2017)
Andres Williams Chancellor Woodblock (voice)  Chancellor Woodblock (voice)  See fewer,Members only,The Grid (2004)
Claire Morgan Fashion Manager (voice)  Fashion Manager (voice)  See fewer,Members only,A Way Out (2018)
Paul Tylak Oracle / Balloon Herald 2 / Red Bird (voice)  Oracle / Balloon Herald 2 / Red Bird (voice)  See fewer,Members only,Informer (2018)
Darren Altman Robert (voice)  Robert (voice)  See fewer,Members only,The Spoiler (2014)
Inel Tomlinson Prime Pine / Air Doll / Generic Balloon 1 (voice)  Prime Pine / Air Doll / Generic Balloon 1 (voice)  See fewer,Members only,Law & Order: UK (2009)
Ed Gaughan Omette / Christmas Tree 3 / Hobo (voice)  Omette / Christmas Tree 3 / Hobo (voice)  See fewer,Members only,Skeletons (2010)
John Hasler Amusement Park Dad / Beefeater 3 (voice)  Amusement Park Dad / Beefeater 3 (voice)  See fewer,Members only,Brave (2012)
Rasmus Hardiker Balloon Herald 1 / Prince Charming (voice)  Balloon Herald 1 / Prince Charming (voice)  See fewer,Members only,Cockneys vs Zombies (2012)
Matthew Bloxham Christmas Tree 2 / Generic Balloon 3 (voice)  Christmas Tree 2 / Generic Balloon 3 (voice)  See fewer,Members only,Skins (2007)
Fred Grey Royal Guard 2 / Singing Map / Taxman / Additional Crowd (voice)  Royal Guard 2 / Singing Map / Taxman / Additional Crowd (voice)  See fewer,Members only,A Wizard's Tale (2018)
Alexander Cobb Toby's Dad / Yellow Wizard / Additional Crowd (voice)  Toby's Dad / Yellow Wizard / Additional Crowd (voice)  See fewer,Members only,National Theatre Live: The Magistrate (2012)
Alana Ramsey Additional Crowd (voice)  Additional Crowd (voice)  See fewer,Members only,Belle (2013)
Sophie Aldred Additional Crowd (voice)  Additional Crowd (voice)  See fewer,Members only,Doctor Who (1963)
Mauricio Barrientos Pájaro GP Scuezo (voice)  Pájaro GP Scuezo (voice)  See fewer,Members only,Cosquillitas
Ian McShane The Grump (voice) (version: English)  The Grump (voice) (version: English)  See fewer,Top 5000,Deadwood (2004)
Camila Sodi Princesa Amanecer (voice)  Princesa Amanecer (voice)  See fewer,Members only,Bad Girls (2007)
Ricardo Tejedo  Actor (voice)  Actor (voice)  See fewer,Members only,The Legend of Zelda: Breath of the Wild (2017)
