Name,STARmeter,Known for
Liam Neeson Jimmy Conlon  Jimmy Conlon  See fewer,Top 500,Kinsey (2004)
Ed Harris Shawn Maguire  Shawn Maguire  See fewer,Top 5000,The Truman Show (1998)
Joel Kinnaman Mike Conlon  Mike Conlon  See fewer,Top 500,RoboCop (2014)
Boyd Holbrook Danny Maguire  Danny Maguire  See fewer,Top 5000,Logan (2017)
Bruce McGill Pat Mullen  Pat Mullen  See fewer,Top 5000,National Lampoon's Animal House (1978)
Genesis Rodriguez Gabriela Conlon  Gabriela Conlon  See fewer,Top 5000,Man on a Ledge (2012)
Vincent D'Onofrio Detective John Harding  Detective John Harding  See fewer,Top 500,Men in Black (1997)
Lois Smith Margaret Conlon  Margaret Conlon  See fewer,Members only,Minority Report (2002)
Common Andrew Price  Andrew Price  See fewer,Top 5000,Wanted (2008)
Beau Knapp Kenan Boyle  Kenan Boyle  See fewer,Members only,Seven Seconds (2018)
Patricia Kalember Rose Maguire  Rose Maguire  See fewer,Members only,Signs (2002)
Daniel Stewart Sherman Brendan  Brendan  See fewer,Members only,Lodge 49 (2018)
James Martinez Detective Oscar Torres  Detective Oscar Torres  See fewer,Members only,God Friended Me (2018)
Radivoje Bukvic Victor Grezda (as Rasha Bukvic)  Victor Grezda (as Rasha Bukvic)  See fewer,Members only,A Good Day to Die Hard (2013)
Tony Naumovski Samir  Samir  See fewer,Members only,The Blacklist (2013)
Lisa Branch Angela Banks  Angela Banks  See fewer,Members only,Law & Order: Criminal Intent (2001)
Holt McCallany Frank  Frank  See fewer,Top 5000,Mindhunter (2017)
Aubrey Joseph Curtis 'Legs' Banks (as Aubrey Omari Joseph)  Curtis 'Legs' Banks (as Aubrey Omari Joseph)  See fewer,Members only,Cloak & Dagger (2018)
Giulia Cicciari Catelyn Conlon  Catelyn Conlon  See fewer,Members only,The Adderall Diaries (2015)
Carrington Meyer Lily Conlon  Lily Conlon  See fewer,Members only,Run All Night (2015)
Gavin-Keith Umeh Officer Randle  Officer Randle  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Malcolm Goodwin Officer Colston  Officer Colston  See fewer,Members only,American Gangster (2007)
Ernie Anastos TV Newscaster  TV Newscaster  See fewer,Members only,Summer of Sam (1999)
Al Trautwig TV Sportscaster  TV Sportscaster  See fewer,Members only,Cool Runnings (1993)
Roderick Hill Billy Conlon  Billy Conlon  See fewer,Members only,Kinsey (2004)
Ella June Conroy Kristen  Kristen  See fewer,Members only,How to Be Single (2016)
Allison Byron Little Girl  Little Girl  See fewer,Members only,Inside Amy Schumer (2013)
Andy Murray Paul  Paul  See fewer,Members only,Forever (2014)
John Cenatiempo Tommy  Tommy  See fewer,Members only,The Bourne Ultimatum (2007)
Adam Willett Mike's Sparring Partner  Mike's Sparring Partner  See fewer,Members only,Run All Night (2015)
Jessica Ecklund Frank's Wife  Frank's Wife  See fewer,Members only,Blue Bloods (2010)
Caden Draper Young Boy #1 (as Caden Kelley Draper)  Young Boy #1 (as Caden Kelley Draper)  See fewer,Members only,Arthur (I) (2011)
Jase Draper Young Boy #2 (as Jase David Draper)  Young Boy #2 (as Jase David Draper)  See fewer,Members only,Arthur (I) (2011)
Tony White Jimmy's Cab Driver  Jimmy's Cab Driver  See fewer,Members only,Run All Night (2015)
Dan Domingues Uncle Ricky  Uncle Ricky  See fewer,Members only,Royal Pains (2009)
Ray Quinlan MSG Ticket Attendant (as Raymond Quinlan)  MSG Ticket Attendant (as Raymond Quinlan)  See fewer,Members only,Cop Out (2010)
Rene Cadet MSG Security Guard  MSG Security Guard  See fewer,Members only,American Woman (2018)
Melissa Beech Young Mother  Young Mother  See fewer,Members only,Run All Night (2015)
Major West Gruff Man  Gruff Man  See fewer,Members only,Under the Starry Sky (2013)
Dorothi Fox Nervous Old Woman  Nervous Old Woman  See fewer,Members only,Bananas (1971)
Devon O'Brien Eric  Eric  See fewer,Members only,The Happy Sad (2013)
Jelani Robert Joseph Marcus  Marcus  See fewer,Members only,Run All Night (2015)
Barrington Walters Jr. Terrell  Terrell  See fewer,Members only,See You Yesterday (2019)
Ryan Quinlan Young Cop (as Ryan Fame Quinlan)  Young Cop (as Ryan Fame Quinlan)  See fewer,Members only,Cop Out (2010)
Gil Deeble Veteran Cop  Veteran Cop  See fewer,Members only,Prime (2005)
Michael Romeo Ruocco Officer #1  Officer #1  See fewer,Members only,The Irishman (2019)
Lauren Slakter Nurse  Nurse  See fewer,Members only,Dead Reckoning
Adam Nelson NYPD Homicide Detective (Jerry)  NYPD Homicide Detective (Jerry)  See fewer,Members only,Run All Night (2015)
Dennis Duswalt Dirty Cop  Dirty Cop  See fewer,Members only,A Most Violent Year (2014)
Jacqueline Murphy Party Guest #1  Party Guest #1  See fewer,Members only,The Admired (2016)
Shamik Watson Marcy Teen at Entrance Steps  Marcy Teen at Entrance Steps  See fewer,Members only,Run All Night (2015)
Ed Buster Mass Boxing Referee  Boxing Referee  See fewer,Members only,Run All Night (2015)
Michael A. Rupolo Jr. Legs' Sparring Partner  Legs' Sparring Partner  See fewer,Members only,Run All Night (2015)
Denise S. Anderson Apartment Building Resident (uncredited)  Apartment Building Resident (uncredited)  See fewer,Members only,Mulberry St (2006)
James P. Anderson Old Ranger Fan (uncredited)  Old Ranger Fan (uncredited)  See fewer,Members only,Five Minarets in New York (2010)
Giuseppe Ardizzone Shawn's Crew (uncredited)  Shawn's Crew (uncredited)  See fewer,Members only,Marry Me (2020)
Marshall Axt Train Commuter (uncredited)  Train Commuter (uncredited)  See fewer,Members only,Still Here (V)
Monika Baskiewicz Diner Waitress (uncredited)  Diner Waitress (uncredited)  See fewer,Members only,2B (2009)
Melissa Bithorn Bondage Dancer (uncredited)  Bondage Dancer (uncredited)  See fewer,Members only,Law & Order: Special Victims Unit (1999)
John Buscemi NYPD Officer (uncredited)  NYPD Officer (uncredited)  See fewer,Members only,Ocean's Eight (2018)
Teena Byrd Commuter (uncredited)  Commuter (uncredited)  See fewer,Members only,Eye Candy (2015)
José Báez Apartment Building Resident (uncredited)  Apartment Building Resident (uncredited)  See fewer,Members only,Bushwick (2017)
Candice T. Cain Neighbor (uncredited)  Neighbor (uncredited)  See fewer,Members only,U.S. Marshals (1998)
Marko Caka Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,The Fate of the Furious (2017)
Megan Chipperfield Rangers Fan (uncredited)  Rangers Fan (uncredited)  See fewer,Members only,Sex Sent Me to the ER (2013)
Marmee Regine Cosico Restaurant Patron (uncredited)  Restaurant Patron (uncredited)  See fewer,Members only,Too Big to Fail (2011)
T.J. Craig Tim (uncredited)  Tim (uncredited)  See fewer,Members only,Evil Lives Here (2016)
Chris J. Cullen Young Pat Mullen (uncredited)  Young Pat Mullen (uncredited)  See fewer,Members only,Death: and Disco Fries (2018)
James Donahue Angry Commuter (uncredited)  Angry Commuter (uncredited)  See fewer,Members only,House of Cards (2013)
Peter Falcetti Passerby (uncredited)  Passerby (uncredited)  See fewer,Members only,The Family (I) (2013)
Mark Falvo NYPD Officer (uncredited)  NYPD Officer (uncredited)  See fewer,Members only,Junior Chainz (2018)
