Name,STARmeter,Known for
Brian Geraghty David Hargrove  David Hargrove  See fewer,Members only,The Hurt Locker (2008)
Alice Eve Emily Brandt  Emily Brandt  See fewer,Top 500,Before We Go (I) (2014)
Josh Peck Corey Thompson  Corey Thompson  See fewer,Top 5000,Mean Creek (2004)
Mike O'Brian The Man  The Man  See fewer,Members only,In a Race Against Time (2012)
Robert Huculak Robert  Robert  See fewer,Members only,Capote (2005)
Ernesto Griffith Security Guard  Security Guard  See fewer,Members only,A Warden's Ransom (2014)
Bryan Terrell Clark Jerry (as Bryan Clark)  Jerry (as Bryan Clark)  See fewer,Members only,Collateral Beauty (2016)
Dan De Jaeger Luke (as Daniel De Jaeger)  Luke (as Daniel De Jaeger)  See fewer,Members only,Space Hotel (2013)
Omar Alex Khan Christian (as Omar Khan)  Christian (as Omar Khan)  See fewer,Members only,You Kill Me (2007)
Aaron Hughes Patrolman  Patrolman  See fewer,Members only,How It Ends (2018)
Will Woytowich Sergeant  Sergeant  See fewer,Members only,Capote (2005)
Glen Thompson Harold  Harold  See fewer,Members only,Goon (2011)
Edgar Governo Bystander in Parka (uncredited)  Bystander in Parka (uncredited)  See fewer,Members only,Starwatchers (II) (1997)
