Name,STARmeter,Known for
Helen Hunt April Epner  April Epner  See fewer,Top 5000,As Good as It Gets (1997)
Bette Midler Bernice Graves  Bernice Graves  See fewer,Top 500,The First Wives Club (1996)
Colin Firth Frank  Frank  See fewer,Top 5000,A Single Man (2009)
Matthew Broderick Ben  Ben  See fewer,Top 5000,The Producers (2005)
Ben Shenkman Freddy  Freddy  See fewer,Members only,Pi (1998)
Lynn Cohen Trudy Epner  Trudy Epner  See fewer,Members only,Munich (2005)
John Benjamin Hickey Alan  Alan  See fewer,Members only,Transformers: Revenge of the Fallen (2009)
Salman Rushdie Dr. Masani  Dr. Masani  See fewer,Members only,Midnight's Children (2012)
Daisy Tahan Ruby  Ruby  See fewer,Members only,Little Fockers (2010)
Tommy Nelson Jimmy Ray  Jimmy Ray  See fewer,Members only,The Good Shepherd (2006)
Stephanie Yankwitt Stacey  Stacey  See fewer,Members only,Rent (2005)
Lillias White Sheila (as Lillias D. White)  Sheila (as Lillias D. White)  See fewer,Members only,Hercules (1997)
David Callegati Gianni  Gianni  See fewer,Members only,The Devil Wears Prada (2006)
Kenneth Stern Rabbi (as Rabbi Kenneth A. Stern)  Rabbi (as Rabbi Kenneth A. Stern)  See fewer,Members only,Wanted (II) (2015)
Robert LuPone Ted  Ted  See fewer,Members only,Funny Games (2007)
Chris Chalk Orderly  Orderly  See fewer,Members only,When They See Us (2019)
Alexa Scott-Flaherty Mother #2  Mother #2  See fewer,Members only,Then She Found Me (2007)
Marina Durell Attendant  Attendant  See fewer,Members only,New York Undercover (1994)
Sadie Heston Trudy Jr.  Trudy Jr.  See fewer,Members only,Then She Found Me (2007)
Stephanie Berry Principal Petticord  Principal Petticord  See fewer,Members only,No Reservations (2007)
Lauren Klein Alice  Alice  See fewer,Members only,Law & Order (1990)
Cherise Boothe Mother #1  Mother #1  See fewer,Members only,42 (2013)
Doug Hughes Bernice Fan  Bernice Fan  See fewer,Members only,Then She Found Me (2007)
Chelsea Altman Girl in Freddy's Bed  Girl in Freddy's Bed  See fewer,Members only,Max Payne (2001)
Stacie Linardos Anne  Anne  See fewer,Members only,West Bank Brooklyn (2002)
Jordan Thaler Jordan  Jordan  See fewer,Members only,Lady Bird (2017)
Michael Harder Michael  Michael  See fewer,Members only,Then She Found Me (2007)
Geneva Carr Woman in Her 20s  Woman in Her 20s  See fewer,Members only,It's Complicated (2009)
Maryann Urbano Woman in Her 30s  Woman in Her 30s  See fewer,Members only,The Sisterhood of the Traveling Pants 2 (2008)
Maggie Siff Lily  Lily  See fewer,Top 5000,Push (2009)
Janeane Garofalo Herself  Herself  See fewer,Top 5000,Ratatouille (2007)
Tim Robbins Himself  Himself  See fewer,Top 5000,Mystic River (2003)
Edie Falco Herself  Herself  See fewer,Top 5000,The Sopranos (1999)
Flo Ankah Production Assistant (uncredited)  Production Assistant (uncredited)  See fewer,Members only,Listen Up Philip (2014)
Adrianna Bremont Trudy's Niece (uncredited)  Trudy's Niece (uncredited)  See fewer,Members only,Escape from the Night (2003)
Gustavo Cunha Student (uncredited)  Student (uncredited)  See fewer,Members only,Just Wright (2010)
Brother Eden Douglas Penthouse Benefit Guest (uncredited)  Penthouse Benefit Guest (uncredited)  See fewer,Members only,The Avengers (2012)
Audrey Fafard Penthouse Host (uncredited)  Penthouse Host (uncredited)  See fewer,Members only,Trading Paint (2019)
Hristo Hristov Camera Operator (uncredited)  Camera Operator (uncredited)  See fewer,Members only,Salt (2010)
Rachel Konstantin April's Cousin (uncredited)  April's Cousin (uncredited)  See fewer,Members only,Hide and Seek (2005)
Andy Miller Limo Driver (uncredited)  Limo Driver (uncredited)  See fewer,Members only,Friday Night Lights (2006)
Jonathan Roumie Partygoer (uncredited)  Partygoer (uncredited)  See fewer,Members only,The Chosen (2017)
Schuster Vance Husband at PTA Meeting (uncredited)  Husband at PTA Meeting (uncredited)  See fewer,Members only,Live Free or Die Hard (2007)
