Name,STARmeter,Known for
Halldóra Geirharðsdóttir Halla / Ása  Halla / Ása  See fewer,Members only,Metalhead (2013)
Jóhann Sigurðarson Sveinbjörn  Sveinbjörn  See fewer,Members only,Fornbókabúðin (1997)
Juan Camillo Roman Estrada Juan Camillo  Juan Camillo  See fewer,Members only,Of Horses and Men (2013)
Jörundur Ragnarsson Baldvin  Baldvin  See fewer,Members only,Mr. Bjarnfreðarson (2009)
Sólveig Arnarsdóttir Mother of Sirrý  Mother of Sirrý  See fewer,Members only,Ingaló (1992)
Gunnar Bersi Björnsson President's Bodyguard  President's Bodyguard  See fewer,Members only,Sense8 (2015)
Helga Braga Jónsdóttir Prison guard  Prison guard  See fewer,Members only,In Tune with the Time (2004)
Charlotte Bøving Woman at adoption agency  Woman at adoption agency  See fewer,Members only,Everest (2015)
Iryna Danyleiko Ukrainian choir singer  Ukrainian choir singer  See fewer,Members only,Woman at War (2018)
Vala Kristin Eiriksdottir Stefania  Stefania  See fewer,Members only,Venjulegt fólk (2018)
Magnús Trygvason Eliassen Drummer  Drummer  See fewer,Members only,Autumn Lights (2016)
Saga Garðarsdóttir Police officer 1  Police officer 1  See fewer,Members only,Reverse (2015)
Jón Gnarr President of the Republic of Iceland  President of the Republic of Iceland  See fewer,Members only,Mr. Bjarnfreðarson (2009)
Galyna Goncharenko Ukrainian choir singer  Ukrainian choir singer  See fewer,Members only,Woman at War (2018)
Omar Gudjonsson Sousaphone player  Sousaphone player  See fewer,Members only,Woman at War (2018)
Thorstein Gudmundsson Prison guard  Prison guard  See fewer,Members only,Woman at War (2018)
Hilmir Snær Guðnason Taxi driver  Taxi driver  See fewer,Members only,White Night Wedding (2008)
Albert Halldórsson Prime Minister's advisor  Prime Minister's advisor  See fewer,Members only,A Reykjavík Porno (2016)
Halldór Halldórsson Police officer 2  Police officer 2  See fewer,Members only,Mið-Ísland (2012)
Margaryta Hilska Nika  Nika  See fewer,Members only,Woman at War (2018)
Hjörleifur Hjantarsson Prime Minister's advisor  Prime Minister's advisor  See fewer,Members only,Woman at War (2018)
Antoine Huré A tourist  A tourist  See fewer,Members only,Woman at War (2018)
Þórhildur Ingunn Sirrý  Sirrý  See fewer,Members only,Woman at War (2018)
Jon Johanson Farmer  Farmer  See fewer,Members only,Woman at War (2018)
Davíð Þór Jónsson Pianist / accordion player (as David Thor Jonsson)  Pianist / accordion player (as David Thor Jonsson)  See fewer,Members only,Of Horses and Men (2013)
Susanna Karpenko Ukrainian choir singer (as Susanna Kurpenko)  Ukrainian choir singer (as Susanna Kurpenko)  See fewer,Members only,Woman at War (2018)
Olena Lavrenyuk Orphanage Matron  Orphanage Matron  See fewer,Members only,#Selfieparty (2016)
Haraldur Stefansson Gylfi Blöndal  Gylfi Blöndal  See fewer,Members only,"A White, White Day (2019)"
Einakur Stephensen Prime Minister's advisor  Prime Minister's advisor  See fewer,Members only,Woman at War (2018)
Daniel Takefusa Check in Boy  Check in Boy  See fewer,Members only,Noah (2014)
Vanessa Andrea Terrazas  Actress  Actress  See fewer,Members only,The Black Blizzard (2012)
Björn Thors Prime Minister  Prime Minister  See fewer,Members only,Reykjavik Guesthouse: Rent a Bike (2002)
