Name,STARmeter,Known for
Will Arnett Surly (voice)  Surly (voice)  See fewer,Top 5000,Arrested Development (2003)
Brendan Fraser Grayson (voice)  Grayson (voice)  See fewer,Top 500,The Mummy (1999)
Liam Neeson Raccoon (voice)  Raccoon (voice)  See fewer,Top 500,Kinsey (2004)
Katherine Heigl Andie (voice)  Andie (voice)  See fewer,Top 5000,One for the Money (2012)
Stephen Lang King (voice)  King (voice)  See fewer,Top 5000,Avatar (2009)
Maya Rudolph Precious (voice)  Precious (voice)  See fewer,Top 5000,Bridesmaids (I) (2011)
Jeff Dunham Mole (voice)  Mole (voice)  See fewer,Members only,Delta Farce (2007)
Gabriel Iglesias Jimmy (voice)  Jimmy (voice)  See fewer,Members only,Magic Mike XXL (2015)
Sarah Gadon Lana (voice)  Lana (voice)  See fewer,Top 5000,Enemy (2013)
James Rankin Fingers (voice)  Fingers (voice)  See fewer,Members only,Scary Movie 3 (2003)
Scott Yaphe Lucky (voice)  Lucky (voice)  See fewer,Members only,The Tuxedo (2002)
Joe Pingue Johnny (voice)  Johnny (voice)  See fewer,Members only,Stumptown (2019)
Annick Obonsawin Jamie (voice) (as Annick Obonswin)  Jamie (voice) (as Annick Obonswin)  See fewer,Members only,Charlie Bartlett (2007)
Julie Lemieux Girl Scout (voice)  Girl Scout (voice)  See fewer,Members only,Numb Chucks (2014)
Rob Tinkler Redline / Buddy (voice)  Redline / Buddy (voice)  See fewer,Members only,Harold & Kumar Go to White Castle (2004)
James Kee Rat / Armoured Guard (voice)  Rat / Armoured Guard (voice)  See fewer,Members only,A Christmas Horror Story (2015)
Scott McCord Police Officer / Misc. Animals (voice)  Police Officer / Misc. Animals (voice)  See fewer,Members only,16 Blocks (2006)
Katie Griffin Pigeon (voice)  Pigeon (voice)  See fewer,Members only,Sailor Moon (1995)
Psy Special Cast (voice) (archive sound)  Special Cast (voice) (archive sound)  See fewer,Members only,Black Panther (2018)
