Name,STARmeter,Known for
Salli Richardson-Whitfield Maye  Maye  See fewer,Top 5000,Anacondas: The Hunt for the Blood Orchid (2004)
Tracie Thoms Tiffany  Tiffany  See fewer,Top 5000,Rent (2005)
Omari Hardwick Troy  Troy  See fewer,Top 5000,Kick-Ass (2010)
Michole Briana White Fran (as Michole White)  Fran (as Michole White)  See fewer,Members only,Encino Man (1992)
Beverly Todd Amanda  Amanda  See fewer,Members only,Lean on Me (1989)
Dijon Talton Raven  Raven  See fewer,Members only,Glee (2009)
Damone Roberts Himself  Himself  See fewer,Members only,Untitled Vince Spinnato Documentary
Phalana Tiller Christine  Christine  See fewer,Members only,That's Life (2000)
Royale Watkins Goodwill Roy  Goodwill Roy  See fewer,Members only,Speed 2: Cruise Control (1997)
Owen H.M. Smith Goodwill Chuck (as Owen Smith)  Goodwill Chuck (as Owen Smith)  See fewer,Members only,When a Stranger Calls (2006)
Lucas McFadden  Actor  Actor  See fewer,Members only,Pubert (2008)
Tony Perez Tuliau  Tuliau  See fewer,Members only,Scarface (1983)
J.R. Ramirez Percy  Percy  See fewer,Members only,24 (2001)
Kiara Muhammad Ronda  Ronda  See fewer,Members only,NCIS (2003)
Scotty Noyd Jr. Ross  Ross  See fewer,Members only,CSI: Miami (2002)
Blair Underwood  Actor  Actor  See fewer,Members only,Deep Impact (1998)
