Name,STARmeter,Known for
Bradley Cooper Phil  Phil  See fewer,Top 500,A Star Is Born (2018)
Ed Helms Stu  Stu  See fewer,Top 5000,The Office (2005)
Zach Galifianakis Alan  Alan  See fewer,Top 5000,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Justin Bartha Doug  Doug  See fewer,Top 5000,National Treasure (2004)
Heather Graham Jade  Jade  See fewer,Top 5000,Austin Powers: The Spy Who Shagged Me (1999)
Sasha Barrese Tracy  Tracy  See fewer,Members only,The Hangover Part II (2011)
Jeffrey Tambor Sid  Sid  See fewer,Top 5000,Transparent (2014)
Ken Jeong Mr. Chow  Mr. Chow  See fewer,Top 5000,The Hangover Part II (2011)
Rachael Harris Melissa  Melissa  See fewer,Top 5000,Diary of a Wimpy Kid (2010)
Mike Tyson Mike Tyson  Mike Tyson  See fewer,Members only,The Hangover Part II (2011)
Mike Epps Black Doug  Black Doug  See fewer,Members only,Resident Evil: Apocalypse (2004)
Jernard Burks Leonard  Leonard  See fewer,Members only,Dolemite Is My Name (2019)
Rob Riggle Officer Franklin  Officer Franklin  See fewer,Members only,The Daily Show (1996)
Cleo King Officer Garden  Officer Garden  See fewer,Members only,Pineapple Express (2008)
Bryan Callen Eddie  Eddie  See fewer,Top 5000,Warrior (2011)
Matt Walsh Dr. Valsh  Dr. Valsh  See fewer,Members only,Veep (2012)
Ian Anthony Dale Chow's #1  Chow's #1  See fewer,Members only,Hawaii Five-0 (2010)
Michael Li Chow's #2  Chow's #2  See fewer,Members only,Mission: Impossible - Rogue Nation (2015)
Sondra Currie Linda  Linda  See fewer,Members only,The Hangover Part II (2011)
Gillian Vigman Stephanie  Stephanie  See fewer,Members only,Step Brothers (2008)
Nathalie Fay Lisa  Lisa  See fewer,Members only,Old School (2003)
Chuck Pacheco Hotel Guest at Valet  Hotel Guest at Valet  See fewer,Members only,The Other Woman (2014)
Jesse Erwin Hotel Valet  Hotel Valet  See fewer,Members only,Walk of Shame (2014)
Dan Finnerty Wedding Singer  Wedding Singer  See fewer,Members only,Old School (2003)
Keith Lyle Casino Dealer  Casino Dealer  See fewer,Members only,Get Him to the Greek (2010)
Brody Stevens Officer Foltz  Officer Foltz  See fewer,Members only,Due Date (2010)
Todd Phillips Mr. Creepy  Mr. Creepy  See fewer,41,Joker (I) (2019)
Mike Vallely Neeco  Neeco  See fewer,Members only,xXx (2002)
James Martin Kelly Police Clerk  Police Clerk  See fewer,Members only,Men in Black 3 (2012)
Murray Gershenz Felix  Felix  See fewer,Members only,"I Love You, Man (2009)"
Andrew Astor Eli  Eli  See fewer,Members only,Insidious: Chapter 2 (2013)
Casey Margolis Budnick  Budnick  See fewer,Members only,Superbad (2007)
Ken Flaherty Old Timer at Gas Station  Old Timer at Gas Station  See fewer,Members only,The Hangover (2009)
Joe Alexander Pit Boss  Pit Boss  See fewer,Members only,Fair Game (I) (2010)
Constance Broge Woman in Elevator  Woman in Elevator  See fewer,Members only,The Phoenix Incident (2015)
Sue Pierce Mini-Mart Cashier  Mini-Mart Cashier  See fewer,Members only,Touchy Feely (2013)
Floyd Levine Tailor  Tailor  See fewer,Members only,Death Wish (1974)
Robert A. Ringler Minister  Minister  See fewer,Members only,The Hangover (2009)
Britt Barrett Bridesmaid  Bridesmaid  See fewer,Members only,1st Person Shooter (2004)
Chauntae Davies Bridesmaid  Bridesmaid  See fewer,Members only,Feast (2005)
Alisa Allapach Bridesmaid  Bridesmaid  See fewer,Members only,The 15:17 to Paris (2018)
