Name,STARmeter,Known for
Dakota Fanning Coraline Jones (voice)  Coraline Jones (voice)  See fewer,Top 500,War of the Worlds (2005)
Teri Hatcher Mel Jones / Other Mother / Beldam (voice)  Mel Jones / Other Mother / Beldam (voice)  See fewer,Top 5000,Tomorrow Never Dies (1997)
Jennifer Saunders Miss April Spink / Other Spink (voice)  Miss April Spink / Other Spink (voice)  See fewer,Top 5000,Absolutely Fabulous (1992)
Dawn French Miss Miriam Forcible / Other Forcible (voice)  Miss Miriam Forcible / Other Forcible (voice)  See fewer,Members only,French and Saunders (1987)
Keith David The Cat (voice)  The Cat (voice)  See fewer,Top 5000,The Princess and the Frog (2009)
John Hodgman Charlie Jones / Other Father (voice)  Charlie Jones / Other Father (voice)  See fewer,Members only,Baby Mama (2008)
Robert Bailey Jr. Wyborne 'Wybie' Lovat (voice)  Wyborne 'Wybie' Lovat (voice)  See fewer,Members only,The Happening (2008)
Ian McShane Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice)  Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice)  See fewer,Top 5000,Deadwood (2004)
Aankha Neal Sweet Ghost Girl (voice)  Sweet Ghost Girl (voice)  See fewer,Members only,Coraline (2009)
George Selick Ghost Boy (voice)  Ghost Boy (voice)  See fewer,Members only,Coraline (2009)
Hannah Kaiser Tall Ghost Girl (voice)  Tall Ghost Girl (voice)  See fewer,Members only,Dark Horizon (2007)
Harry Selick Photo Friend (voice)  Photo Friend (voice)  See fewer,Members only,Coraline (2009)
Marina Budovsky Photo Friend (voice)  Photo Friend (voice)  See fewer,Members only,Coraline (2009)
Emerson Tenney Magic Dragonfly (voice) (as Emerson Hatcher)  Magic Dragonfly (voice) (as Emerson Hatcher)  See fewer,Members only,Planes (2013)
Jerome Ranft Mover (voice)  Mover (voice)  See fewer,Members only,Up (2009)
Christopher Murrie-Green Toy (voice) (as Christopher Murrie)  Toy (voice) (as Christopher Murrie)  See fewer,Members only,Kubo and the Two Strings (2016)
Jeremy Ryder Toy (voice)  Toy (voice)  See fewer,Members only,The Lord of the Rings: The Fellowship of the Ring (2001)
Carolyn Crawford Wybie's Grandmother (voice)  Wybie's Grandmother (voice)  See fewer,Members only,Leverage (2008)
Yona Prost Shakespeare Rascal (voice)  Shakespeare Rascal (voice)  See fewer,Members only,I Don't Feel at Home in This World Anymore. (2017)
John Linnell Other Father (singing voice) (uncredited)  Other Father (singing voice) (uncredited)  See fewer,Members only,Yes Man (2008)
