Name,STARmeter,Known for
Jason Clarke Louis  Louis  See fewer,Top 5000,Zero Dark Thirty (2012)
Amy Seimetz Rachel  Rachel  See fewer,Top 5000,Upstream Color (2013)
John Lithgow Jud  Jud  See fewer,Top 5000,3rd Rock from the Sun (1996)
Jeté Laurence Ellie  Ellie  See fewer,Members only,The Snowman (2017)
Hugo Lavoie Gage  Gage  See fewer,Members only,Pet Sematary (2019)
Lucas Lavoie Gage  Gage  See fewer,Members only,Pet Sematary (2019)
Obssa Ahmed Victor Pascow  Victor Pascow  See fewer,Members only,The Expanse (2015)
Alyssa Brooke Levine Zelda (as Alyssa Levine)  Zelda (as Alyssa Levine)  See fewer,Members only,Un monde à part (2004)
Maria Herrera Marcella  Marcella  See fewer,Members only,Double Jeopardy (1999)
Frank Schorpion Rachel's Father  Rachel's Father  See fewer,Members only,Arrival (II) (2016)
Linda E. Smith Rachel's Mother  Rachel's Mother  See fewer,Members only,Killer Wave (2007)
Sonia Maria Chirila Young Rachel  Young Rachel  See fewer,Members only,It Chapter Two (2019)
Naomi Frenette Upset Student (as Naomi Jean)  Upset Student (as Naomi Jean)  See fewer,Members only,X-Men: Apocalypse (2016)
Suzi Stingl Norma  Norma  See fewer,Members only,Trick 'r Treat (2007)
Kelly Lee Nurse Kelly  Nurse Kelly  See fewer,Members only,Montréal Caché (2016)
Nina Lauren Nurse Nina  Nurse Nina  See fewer,Members only,Saturday Night Live (1975)
Alison O'Donnell Party Guest  Party Guest  See fewer,Members only,Shetland (2013)
Raphaël Laporte Party Guest  Party Guest  See fewer,Members only,Pet Sematary (2019)
Simon Pelletier-Gilbert Party Guest  Party Guest  See fewer,Members only,Fly in Fly out - Cadavre Exquis (2019)
Leo Church  Church  See fewer,Members only,My Cat is a YouTuber (2018)
Tonic Church  Church  See fewer,Members only,Pet Sematary (2019)
Jager Church  Church  See fewer,Members only,Pet Sematary (2019)
JD Church  Church  See fewer,Members only,Pet Sematary (2019)
Ambre Dioh-Dikongué Halloween Kid #4 (uncredited)  Halloween Kid #4 (uncredited)  See fewer,Members only,Transplant (2020)
Ines Feghouli Bozon Halloween Kid #1 (uncredited)  Halloween Kid #1 (uncredited)  See fewer,Members only,The History of Love (2016)
Maverick Fortin Kid #4 (uncredited)  Kid #4 (uncredited)  See fewer,Members only,The History of Love (2016)
Jacob Lemieux Kid #2 (uncredited)  Kid #2 (uncredited)  See fewer,Members only,Far Cry New Dawn (2019)
Constance St-Denis-Veilleux Halloween Kid #2 (uncredited)  Halloween Kid #2 (uncredited)  See fewer,Members only,The Truth About the Harry Quebert Affair (2018)
Bailey Thain Kid #1 (uncredited)  Kid #1 (uncredited)  See fewer,Members only,Hall
