Name,STARmeter,Known for
Ye-jin Son Ha Chae-yun  Ha Chae-yun  See fewer,Members only,A Moment to Remember (2004)
Hyun Bin Min Tae-gu  Min Tae-gu  See fewer,Members only,Secret Garden (2010)
Young-nam Jang Section Chief Han  Section Chief Han  See fewer,Members only,A Werewolf Boy (2012)
Sang-ho Kim Ahn Hyuk-soo  Ahn Hyuk-soo  See fewer,Members only,The Happy Life (2007)
Shi-Ah Lee Yoo Yeon-joo  Yoo Yeon-joo  See fewer,Members only,Lucid Dream (2017)
Mun-shik Lee Team Leader Jung  Team Leader Jung  See fewer,Members only,Iljimae (2008)
Joo-Young Lee Lee Da-bin  Lee Da-bin  See fewer,Members only,Believer (III) (2018)
Seong-Bong Ahn Parking lot janitor  Parking lot janitor  See fewer,Members only,Okja (2017)
Gwang Jang Hwang Soo-suk  Hwang Soo-suk  See fewer,Members only,Masquerade (2012)
Byung Mo Choi Secretary Kong  Secretary Kong  See fewer,Members only,The Smile Has Left Your Eyes (2018)
Soo-Young Park Section Chief Choi  Section Chief Choi  See fewer,Members only,No Doubt (2010)
