Name,STARmeter,Known for
Robert De Niro Frank Goode  Frank Goode  See fewer,74,Raging Bull (1980)
Drew Barrymore Rosie  Rosie  See fewer,Top 5000,Never Been Kissed (1999)
Kate Beckinsale Amy  Amy  See fewer,47,Underworld: Evolution (2006)
Sam Rockwell Robert  Robert  See fewer,Top 5000,Moon (2009)
Lucian Maisel Jack  Jack  See fewer,Members only,Summerhood (2008)
Damian Young Jeff  Jeff  See fewer,Members only,Edge of Darkness (2010)
James Frain Tom  Tom  See fewer,Top 5000,The Count of Monte Cristo (2002)
Melissa Leo Colleen  Colleen  See fewer,Top 5000,The Fighter (I) (2010)
Katherine Moennig Jilly  Jilly  See fewer,Top 5000,Gone (I) (2012)
Brendan Sexton III Mugger  Mugger  See fewer,Members only,"Three Billboards Outside Ebbing, Missouri (2017)"
James Murtaugh Dr. Ed  Dr. Ed  See fewer,Members only,How to Lose a Guy in 10 Days (2003)
Austin Lysy David  David  See fewer,Members only,Garden State (2004)
Chandler Frantz Young David  Young David  See fewer,Members only,Moonrise Kingdom (2012)
Lily Mo Sheen Young Amy (as Lily Sheen)  Young Amy (as Lily Sheen)  See fewer,Members only,Underworld: Evolution (2006)
Seamus Davey-Fitzpatrick Young Robert  Young Robert  See fewer,Members only,The Omen (2006)
Mackenzie Milone Young Rosie  Young Rosie  See fewer,Members only,Phoebe in Wonderland (2008)
Kene Holiday Butcher (as Kene Holliday)  Butcher (as Kene Holliday)  See fewer,Members only,The Philadelphia Experiment (1984)
E.J. Carroll Wine Man (as EJ Carroll)  Wine Man (as EJ Carroll)  See fewer,Members only,The Wrestler (2008)
Louis Carbonneau BBQ Salesman (as Lou Carbonneau)  BBQ Salesman (as Lou Carbonneau)  See fewer,Members only,The Sitter (2011)
Mandell Butler Delivery Man  Delivery Man  See fewer,Members only,The Greatest (2009)
Caroline Clay Amtrak Ticket Agent  Amtrak Ticket Agent  See fewer,Members only,Morning Glory (2010)
Katy Grenfell Young Woman on First Train  Young Woman on First Train  See fewer,Members only,Broad City (2014)
