Name,STARmeter,Known for
Rajinikanth Kochadaiiyaan / Rana / Sena (as Rajnikanth)  Kochadaiiyaan / Rana / Sena (as Rajnikanth)  See fewer,Members only,Enthiran (2010)
Deepika Padukone Princess Vadhana  Princess Vadhana  See fewer,Top 5000,Yeh Jawaani Hai Deewani (2013)
Sarath Kumar Sengodagan  Sengodagan  See fewer,Members only,Nattamai (1994)
Jackie Shroff Raja Mahendra  Raja Mahendra  See fewer,Members only,Devdas (I) (2002)
Nassar Rishikodagan (as Nasser)  Rishikodagan (as Nasser)  See fewer,Members only,Baahubali 2: The Conclusion (2017)
Aadhi Veera Mahendra  Veera Mahendra  See fewer,Members only,Ninnu Kori (2017)
Shobana Yaahavi  Yaahavi  See fewer,Members only,Manichitrathazhu (1993)
Rukmini Vijayakumar Yamuna (as Rukmini)  Yamuna (as Rukmini)  See fewer,Members only,Bhajarangi (2013)
Shanmugha Rajan Devadhevan  Devadhevan  See fewer,Members only,Anniyan (2005)
Ramesh Khanna  Actor  Actor  See fewer,Members only,Padaiyappa (1999)
Rob Oldfield  Actor (voice) (version: English)  Actor (voice) (version: English)  See fewer,Members only,Zombie Diaries 2 (2011)
Keyaan Hameed Boy  Boy  See fewer,Members only,We'd Like To Thank You Herbert Hoover (2016)
