Name,STARmeter,Known for
Elizabeth Streb Herself  Herself  See fewer,Members only,Streb: Pop Action (2002)
Sarah Callan Herself  Herself  See fewer,Members only,Independent Lens (1999)
Jaclyn Carlson Herself  Herself  See fewer,Members only,Independent Lens (1999)
Laura Flanders Herself  Herself  See fewer,Members only,Elections 2018: The Progressive Path Forward (2018)
Leonardo Giron Himself  Himself  See fewer,Members only,Independent Lens (1999)
Felix Hess Himself  Himself  See fewer,Members only,Girl Most Likely (2012)
Samantha Jakus Herself  Herself  See fewer,Members only,Independent Lens (1999)
Cassandre Joseph Herself  Herself  See fewer,Members only,Brooklyn Bluez (2017)
John Kasten Himself  Himself  See fewer,Members only,Independent Lens (1999)
Daniel Rysak Himself  Himself  See fewer,Members only,Van Cortlandt (2019)
Fabio Tavares Himself  Himself  See fewer,Members only,Independent Lens (1999)
