Name,STARmeter,Known for
Giovanni Ribisi Ed Myers  Ed Myers  See fewer,Top 5000,Boiler Room (2000)
Joely Richardson Mary Hemingway  Mary Hemingway  See fewer,Top 5000,Nip/Tuck (2003)
Adrian Sparks Ernest Hemingway  Ernest Hemingway  See fewer,Members only,Brimstone (2016)
Minka Kelly Debbie Hunt  Debbie Hunt  See fewer,Top 500,500 Days of Summer (2009)
Shaun Toub Evan Shipman  Evan Shipman  See fewer,Members only,Iron Man (2008)
James Remar Santo Trafficante Jr.  Santo Trafficante Jr.  See fewer,Top 5000,Sex and the City: A Farewell (2004)
Anthony Molinari John Fletcher  John Fletcher  See fewer,Members only,Ford v Ferrari (2019)
Jeff Jonas Jim Miller  Jim Miller  See fewer,Members only,Sand Sharks (2012)
Roger Zamudio Sinsky  Sinsky  See fewer,Members only,Find Me Guilty (2006)
Roque Moreno Luis Herrara  Luis Herrara  See fewer,Members only,Conducta (2014)
Joseph Bertót Roberto Herrara  Roberto Herrara  See fewer,Members only,In the Valley of Elah (2007)
Alexis Díaz de Villegas Paxtchi Ibarlucia  Paxtchi Ibarlucia  See fewer,Members only,Juan of the Dead (2011)
Rodrigo Obregón Lucas  Lucas  See fewer,Members only,Hard Ticket to Hawaii (1987)
Orian Suarez Juan  Juan  See fewer,Members only,Irremediablemente Juntos (2012)
Lorenzo Castillo Rene  Rene  See fewer,Members only,Lejos de África (1996)
Eduardo Almirante Gregorio  Gregorio  See fewer,Members only,El bautizo (1968)
Guillermo Figueroa Fernando  Fernando  See fewer,Members only,The Stevensons (2006)
Dave Digregorio FBI Agent  FBI Agent  See fewer,Members only,Stargate (1994)
Jorge Luis Lopez Cuban Coast Guard Captain  Cuban Coast Guard Captain  See fewer,Members only,Day of the Flowers (2012)
Ernesto del Cañal Young Cuban Officer  Young Cuban Officer  See fewer,Members only,The Last Match (2013)
Carlos Enrique Almirante Checkpoint Soldier  Checkpoint Soldier  See fewer,Members only,Madrigal (2007)
Frank Licari Sal  Sal  See fewer,Members only,Graceland (2013)
Enrique Nunez Manolo  Manolo  See fewer,Members only,Papa Hemingway in Cuba (2015)
Mariel Hemingway Woman Guest  Woman Guest  See fewer,Top 5000,Manhattan (1979)
William J. Immerman Male Guest (as Bill Immerman)  Male Guest (as Bill Immerman)  See fewer,Members only,Sahara (2005)
Verónica Lynn Woman in White Dress  Woman in White Dress  See fewer,Members only,Clandestine Stories in Havana (1997)
Raul Bravo Derrick  Derrick  See fewer,Members only,Boccaccerías Habaneras (2014)
Phil Melancon Englishman  Englishman  See fewer,Members only,Papa Hemingway in Cuba (2015)
Karen Beyer Texas Woman  Texas Woman  See fewer,Members only,Poms (2019)
Roberto Viña Floridita Waiter  Floridita Waiter  See fewer,Members only,Guardafronteras (1981)
Ramon Aristides Luis - Floridita Bartender  Luis - Floridita Bartender  See fewer,Members only,Habanece (2003)
Alejandro Halley Copyboy  Copyboy  See fewer,Members only,Horses (2015)
Jesus Hernandez Maria Chucho Cuban Boatman  Cuban Boatman  See fewer,Members only,Papa Hemingway in Cuba (2015)
Bobby Williams Luncheon Guest  Luncheon Guest  See fewer,Members only,Papa Hemingway in Cuba (2015)
Lorena Toub Luncheon Guest  Luncheon Guest  See fewer,Members only,Papa Hemingway in Cuba (2015)
Angel Luis Fernandez Ambos Mundos Bartender  Ambos Mundos Bartender  See fewer,Members only,Papa Hemingway in Cuba (2015)
Ernesto Vidal Trafficante Bodyguard  Trafficante Bodyguard  See fewer,Members only,Ladies Buchonas (2013)
Marcial Reyes Cuban Secret Policeman  Cuban Secret Policeman  See fewer,Members only,Lucia 21 (2013)
Hario Harrera Martinez Cuban Secret Policeman  Cuban Secret Policeman  See fewer,Members only,Papa Hemingway in Cuba (2015)
Alexis Ramirez Mena Cuban Secret Policeman  Cuban Secret Policeman  See fewer,Members only,Papa Hemingway in Cuba (2015)
Kelly Beatriz Hemingway Maid  Hemingway Maid  See fewer,Members only,Papa Hemingway in Cuba (2015)
Ayamey de la Caridad Fellove Hemingway Maid  Hemingway Maid  See fewer,Members only,Papa Hemingway in Cuba (2015)
Robert Bjorklund Cop  Cop  See fewer,Members only,The Terror Experiment (2010)
Innis Casey Ed's Father  Ed's Father  See fewer,Members only,Kill Speed (2010)
Nico Ciccone-Scott Ed Myers at 4  Ed Myers at 4  See fewer,Members only,Sequestered (2014)
Henri Collazo Trio Caribe Musician  Trio Caribe Musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Carlos Francisco Díaz Son de allá musician  Son de allá musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Clemente Echavarría Son de allá musician  Son de allá musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Jake Elliott Older Boy  Older Boy  See fewer,Members only,2 Broke Girls (2011)
Hunter Goodgion Man on street  Man on street  See fewer,Members only,Papa Hemingway in Cuba (2015)
Eduardo Granadillo Leopoldo y Su Grupo Musician  Leopoldo y Su Grupo Musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Gregg Hirsch Shop Owner  Shop Owner  See fewer,Members only,Papa Hemingway in Cuba (2015)
J.C. Hyke Newscaster (voice)  Newscaster (voice)  See fewer,Members only,Papa Hemingway in Cuba (2015)
Andy Neal Shop Boy  Shop Boy  See fewer,Members only,Zombie Epidemic (2009)
Shelly Neal Salvation Army Woman  Salvation Army Woman  See fewer,Members only,Papa Hemingway in Cuba (2015)
Guillermo Pérez Trio Caribe Musician  Trio Caribe Musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Ranulfo Quiala Son de allá musician  Son de allá musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Osvaldo Rivero Trio Caribe Musician  Trio Caribe Musician  See fewer,Members only,Papa Hemingway in Cuba (2015)
Chad Roberts Ed Myers at 14  Ed Myers at 14  See fewer,Members only,Modern Family (2009)
