Name,STARmeter,Known for
Sean Hayes Larry  Larry  See fewer,Top 5000,Will & Grace (1998)
Will Sasso Curly  Curly  See fewer,Top 5000,Drop Dead Gorgeous (1999)
Chris Diamantopoulos Moe  Moe  See fewer,Members only,Behind the Camera: The Unauthorized Story of Mork & Mindy (2005)
Jane Lynch Mother Superior  Mother Superior  See fewer,Top 5000,Glee (2009)
Sofía Vergara Lydia  Lydia  See fewer,Top 5000,Hot Pursuit (2015)
Jennifer Hudson Sister Rosemary  Sister Rosemary  See fewer,Members only,Dreamgirls (2006)
Craig Bierko Mac  Mac  See fewer,Members only,The Thirteenth Floor (1999)
Stephen Collins Mr. Harter  Mr. Harter  See fewer,Members only,7th Heaven (1996)
Larry David Sister Mary-Mengele  Sister Mary-Mengele  See fewer,Members only,Curb Your Enthusiasm (2000)
Kirby Heyborne Teddy  Teddy  See fewer,Members only,Pirates of the Great Salt Lake (2006)
Carly Craig Mrs. Harter  Mrs. Harter  See fewer,Members only,Hall Pass (2011)
Kate Upton Sister Bernice  Sister Bernice  See fewer,Top 5000,The Other Woman (2014)
Marianne Leone Sister Ricarda  Sister Ricarda  See fewer,Members only,Joy (I) (2015)
Brian Doyle-Murray Monsignor Ratliffe  Monsignor Ratliffe  See fewer,Top 5000,Caddyshack (1980)
Mike 'The Situation' Sorrentino The Situation (as Michael Sorrentino)  The Situation (as Michael Sorrentino)  See fewer,Members only,Jersey Shore (2009)
Nicole Polizzi Snooki  Snooki  See fewer,Members only,Movie 43 (2013)
Jenni Farley JWoww (as Jenni 'JWoww' Farley)  JWoww (as Jenni 'JWoww' Farley)  See fewer,Members only,The Mint (2017)
Ronnie Magro Ronnie  Ronnie  See fewer,Members only,Jersey Shore (2009)
Sammi 'Sweetheart' Giancola Sammi (as Samantha Giancola)  Sammi (as Samantha Giancola)  See fewer,Members only,Here Without You
Avalon Robbins Murph  Murph  See fewer,Members only,Scarf (2015)
Max Charles Peezer  Peezer  See fewer,Members only,The Strain (2014)
Jake Peck Young Teddy  Young Teddy  See fewer,Members only,Bunheads (2012)
Patty Ross Head Nurse  Head Nurse  See fewer,Members only,Spotlight (I) (2015)
Lee Armstrong Officer Armstrong  Officer Armstrong  See fewer,Members only,Homer and Eddie (1989)
Emy Coligado Ling  Ling  See fewer,Members only,Miss Congeniality 2: Armed & Fabulous (2005)
Ray Collins Carbunkle  Carbunkle  See fewer,Members only,Lincoln (1988)
Isaiah Mustafa Moe's Hip Executive  Moe's Hip Executive  See fewer,Top 5000,It Chapter Two (2019)
Mark Kogan Executive (as Mark J. Kogan)  Executive (as Mark J. Kogan)  See fewer,Members only,The Day the Earth Stood Still (2008)
Michael D'Allessio Moe's Audition Staff  Moe's Audition Staff  See fewer,Members only,The Three Stooges (2012)
Donna D'Allessio Moe's Audition Staff  Moe's Audition Staff  See fewer,Members only,The Three Stooges (2012)
Bob Kocsis Child #1  Child #1  See fewer,Members only,The Heartbreak Kid (2007)
Apple Kocsis Child #2  Child #2  See fewer,Members only,The Heartbreak Kid (2007)
Jackie Flynn Golf Superintendent Dave Lamson  Golf Superintendent Dave Lamson  See fewer,Members only,Here Comes the Boom (2012)
Sandra Dorsey Heavyset Woman  Heavyset Woman  See fewer,Members only,Sleepaway Camp III: Teenage Wasteland (1989)
Vince Canlas Japanese Chef  Japanese Chef  See fewer,Members only,Mile 22 (2018)
Ric Reitz Jon Hamm  Jon Hamm  See fewer,Members only,Safe Haven (I) (2013)
Caryl West Maid  Maid  See fewer,Members only,There's Something About Mary (1998)
Sayed Badreya Orderly  Orderly  See fewer,Members only,Iron Man (2008)
Johnny Seal Production Security Guard  Production Security Guard  See fewer,Members only,The Three Stooges (2012)
Debbie Walker Terrified Nun (as Deborah Walker)  Terrified Nun (as Deborah Walker)  See fewer,Members only,It's Supernatural (2003)
Michael L. Kuhn Tour Guide  Tour Guide  See fewer,Members only,The Best of Me (2014)
Pam Smith Woman Reporter (as Pamela Smith)  Woman Reporter (as Pamela Smith)  See fewer,Members only,What to Expect When You're Expecting (2012)
Lucy Thomas Orphan Brady  Orphan Brady  See fewer,Members only,The Heartbreak Kid (2007)
Charlie Thomas Young Boy at Party (as Charlie G. Thomas)  Young Boy at Party (as Charlie G. Thomas)  See fewer,Members only,The Heartbreak Kid (2007)
Skyler Gisondo Young Moe  Young Moe  See fewer,Top 5000,Vacation (I) (2015)
Lance Chantiles-Wertz Young Larry  Young Larry  See fewer,Members only,The Clovehitch Killer (2018)
Robert Capron Young Curly  Young Curly  See fewer,Members only,Diary of a Wimpy Kid (2010)
Danny Smith French Chef  French Chef  See fewer,Members only,Big Wolf on Campus (1999)
Kyla Kenedy Balloon Girl (as Kyla Kenedy White)  Balloon Girl (as Kyla Kenedy White)  See fewer,Top 5000,The Walking Dead (2010)
Erin Allin O'Reilly Nun  Nun  See fewer,Members only,Dumb and Dumber To (2014)
Caroline Kimberly Scott Nun (as Caroline Scott)  Nun (as Caroline Scott)  See fewer,Members only,The Three Stooges (2012)
