Name,STARmeter,Known for
Alicia Vikander Vera Brittain  Vera Brittain  See fewer,Top 500,Ex Machina (2014)
Taron Egerton Edward Brittain  Edward Brittain  See fewer,Top 500,Kingsman: The Secret Service (2014)
Colin Morgan Victor Richardson  Victor Richardson  See fewer,Top 5000,Legend (I) (2015)
Dominic West Mr. Brittain  Mr. Brittain  See fewer,Top 5000,The Wire (2002)
Emily Watson Mrs. Brittain  Mrs. Brittain  See fewer,Top 5000,Breaking the Waves (1996)
Kit Harington Roland Leighton  Roland Leighton  See fewer,Top 5000,Game of Thrones (2011)
Joanna Scanlan Aunt Belle  Aunt Belle  See fewer,Members only,Getting On (2009)
Miranda Richardson Miss Lorimer  Miss Lorimer  See fewer,Top 5000,The Crying Game (1992)
Rachel Redford Exam Candidate  Exam Candidate  See fewer,Members only,The Riot Club (2014)
Nicholas Farrell Headmaster  Headmaster  See fewer,Members only,The Iron Lady (2011)
Daisy Waterstone Clare Leighton  Clare Leighton  See fewer,Members only,The Durrells in Corfu (2016)
Nicholas Le Prevost Mr. Leighton  Mr. Leighton  See fewer,Members only,Shakespeare in Love (1998)
Anna Chancellor Mrs. Leighton  Mrs. Leighton  See fewer,Top 5000,The Hitchhiker's Guide to the Galaxy (2005)
Teresa Churcher Passenger  Passenger  See fewer,Members only,Gosford Park (2001)
Xavier Atkins Boy on Bicycle  Boy on Bicycle  See fewer,Members only,Child 44 (2015)
Niamh Cusack Sister Jones  Sister Jones  See fewer,Members only,Hereafter (2010)
Laura Elsworthy Nurse Scott  Nurse Scott  See fewer,Members only,Cinderella (I) (2015)
Naomi Everson Nurse Milton  Nurse Milton  See fewer,Members only,The Zero Theorem (2013)
Josh Taylor Wounded Soldier  Wounded Soldier  See fewer,Members only,The Crown (2016)
Jonathan Bailey Geoffrey Thurlow  Geoffrey Thurlow  See fewer,Top 5000,Broadchurch (2013)
Charlie Woodward Hotel Clerk  Hotel Clerk  See fewer,Members only,The Krays: Dead Man Walking (2018)
Emily Bevan Convalescent Nurse  Convalescent Nurse  See fewer,Members only,Doc Martin (2004)
Henry Garrett George Catlin  George Catlin  See fewer,Members only,The Son (2017)
Janet Amsden Sister Eliot  Sister Eliot  See fewer,Members only,EastEnders (1985)
Jenn Murray Dorothy  Dorothy  See fewer,Top 5000,Brooklyn (2015)
Hayley Atwell Hope  Hope  See fewer,Top 500,Captain America: The First Avenger (2011)
Laurence Dobiesz Wounded German Soldier  Wounded German Soldier  See fewer,Members only,Sherlock Holmes: A Game of Shadows (2011)
Adam Ganne Dying German Soldier  Dying German Soldier  See fewer,Members only,Fast & Furious Presents: Hobbs & Shaw (2019)
James Esler Mustard Gas Victim  Mustard Gas Victim  See fewer,Members only,Testament of Youth (2014)
Jolyon Coy Orderly  Orderly  See fewer,Members only,Beauty and the Beast (2017)
Hubert Burton Wounded Tommy #1  Wounded Tommy #1  See fewer,Members only,The Passing Bells (2014)
Henry Rylands Wounded Tommy #2  Wounded Tommy #2  See fewer,Members only,Paper Babylon
Maya Henson New Maid  New Maid  See fewer,Members only,Man Up (I) (2015)
Heather Nicol Celebrating Nurse  Celebrating Nurse  See fewer,Members only,Ballet Shoes (2007)
Alexandra Roach Winifred Holtby  Winifred Holtby  See fewer,Members only,Anna Karenina (I) (2012)
Harry Attwell Town Hall Speaker  Town Hall Speaker  See fewer,Members only,Maleficent (2014)
Mary Roscoe Bereaved Mother  Bereaved Mother  See fewer,Members only,Les Misérables (2012)
James Amey Cyclist (uncredited)  Cyclist (uncredited)  See fewer,Members only,Hello Au Revoir (2018)
Oliver Ashton Injured Soldier (uncredited)  Injured Soldier (uncredited)  See fewer,Members only,Ghetto Bird (2020)
Lee Paul Atkinson Wounded Amputee Soldier (uncredited)  Wounded Amputee Soldier (uncredited)  See fewer,Members only,Mr Selfridge (2013)
Georgina Bennett Student (uncredited)  Student (uncredited)  See fewer,Members only,The Glowing Hours (2012)
Alan Bentley Middle Class Worker (uncredited)  Middle Class Worker (uncredited)  See fewer,Members only,Monroe (2011)
Alan Billingham Uppingham Parent (uncredited)  Uppingham Parent (uncredited)  See fewer,Members only,Beowulf: Return to the Shieldlands (2016)
Joe Brammer Bell Boy #1 (uncredited)  Bell Boy #1 (uncredited)  See fewer,Members only,Remember (III) (2016)
Paul Cavendish Doctor (uncredited)  Doctor (uncredited)  See fewer,Members only,Angel of Death (I) (2017)
Richard Douglas Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Paranoid (2016)
Kevin Doxey Uppingham Boy (uncredited)  Uppingham Boy (uncredited)  See fewer,Members only,Slaughterhouse Rulez (2018)
Jack Dranfield Uppingham Boy (uncredited)  Uppingham Boy (uncredited)  See fewer,Members only,Allies (2014)
Sam Exley Wounded German Soldier (uncredited)  Wounded German Soldier (uncredited)  See fewer,Members only,The Harry Hill Movie (2013)
Amanda Fairbank-Hynes  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Pirate Radio (2009)
Tom Farnsworth Wounded Soldier (uncredited)  Wounded Soldier (uncredited)  See fewer,Members only,Le Caretaker
Alison Harris Vad (uncredited)  Vad (uncredited)  See fewer,Members only,Arthur & Merlin (2015)
Michael Henderson Train ticket inspector (uncredited)  Train ticket inspector (uncredited)  See fewer,Members only,Grandstand (1958)
Samantha Hindman Shouting Woman at Reparation Rally (uncredited)  Shouting Woman at Reparation Rally (uncredited)  See fewer,Members only,Lankin (2017)
Charlotte Hope Betty (uncredited)  Betty (uncredited)  See fewer,Top 5000,Allied (2016)
Emma Hubble VAD Nurse (uncredited)  VAD Nurse (uncredited)  See fewer,Members only,Miranda (2009)
Chris Kaye Gangrene Soldier (uncredited)  Gangrene Soldier (uncredited)  See fewer,Members only,The Brink (I)
Keith Lomas Hotel Guest (uncredited)  Hotel Guest (uncredited)  See fewer,Members only,Houdini and Doyle (2016)
Charlotte Mellish Oxford Student (uncredited)  Oxford Student (uncredited)  See fewer,Members only,Obsession: Dark Desires (2013)
Arnold Montey Train Ticket Inspector (uncredited)  Train Ticket Inspector (uncredited)  See fewer,Members only,Grayson: Earth One (2013)
Karl Ng Chinese Labourer (uncredited)  Chinese Labourer (uncredited)  See fewer,Members only,Ready Player One (2018)
Xander Parr A Soldier (uncredited)  A Soldier (uncredited)  See fewer,Members only,Allies (2014)
Lucas Pinder Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Baron Warwick (2015)
Tom Raven Medical Orderly (uncredited)  Medical Orderly (uncredited)  See fewer,Members only,Death Comes to Pemberley (2013)
Paul Redfern Railway Porter (uncredited)  Railway Porter (uncredited)  See fewer,Members only,Official Secrets (2019)
Bianca Rudman Childminder / civilian (uncredited)  Childminder / civilian (uncredited)  See fewer,Members only,Official Secrets (2019)
Damien Speed Lance Corporal Smith (uncredited)  Lance Corporal Smith (uncredited)  See fewer,Members only,To Whom It May Concern (II) (2017)
David Swift Town Hall Clerk (uncredited)  Town Hall Clerk (uncredited)  See fewer,Members only,Towns (2012)
Jonathan Taylor WW1 Orderly (uncredited)  WW1 Orderly (uncredited)  See fewer,Members only,Gold (I) (2018)
Richard Varley Wounded soldier (uncredited)  Wounded soldier (uncredited)  See fewer,Members only,Peaky Blinders (2013)
Jessie Vinning Student (uncredited)  Student (uncredited)  See fewer,Members only,Save Me (2018)
Julie Vollono Mrs. Ellinger (uncredited)  Mrs. Ellinger (uncredited)  See fewer,Members only,Phantom Thread (2017)
Dave Wake Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,"27, Memory Lane (2014)"
Barney White Billy (uncredited)  Billy (uncredited)  See fewer,Members only,Social Suicide (2015)
Jerry Willey Piano Delivery Man (uncredited)  Piano Delivery Man (uncredited)  See fewer,Members only,The Messenger (I) (2015)
