Name,STARmeter,Known for
Madeline Carroll Juli Baker  Juli Baker  See fewer,Top 5000,Resident Evil: Extinction (2007)
Callan McAuliffe Bryce Loski  Bryce Loski  See fewer,Top 5000,I Am Number Four (2011)
Rebecca De Mornay Patsy Loski  Patsy Loski  See fewer,Top 5000,The Hand That Rocks the Cradle (1992)
Anthony Edwards Steven Loski  Steven Loski  See fewer,Top 5000,ER (1994)
John Mahoney Chet Duncan  Chet Duncan  See fewer,Top 5000,Frasier (1993)
Penelope Ann Miller Trina Baker  Trina Baker  See fewer,Top 5000,The Artist (I) (2011)
Aidan Quinn Richard Baker  Richard Baker  See fewer,Top 5000,Practical Magic (1998)
Kevin Weisman Daniel Baker  Daniel Baker  See fewer,Members only,Alias (2001)
Morgan Lily Young Juli  Young Juli  See fewer,Top 5000,2012 (I) (2009)
Ryan Ketzner Young Bryce  Young Bryce  See fewer,Members only,I'm Not Ashamed (2016)
Gillian Pfaff Young Lynetta  Young Lynetta  See fewer,Members only,Flipped (I) (2010)
Michael Boza Teasing Boy  Teasing Boy  See fewer,Members only,Flipped (I) (2010)
Beau Lerner Teasing Boy  Teasing Boy  See fewer,Members only,A Girl Like Her (2015)
Jacquelyn Evola Playground Girl  Playground Girl  See fewer,Members only,Touchback (2011)
Taylor Groothuis Playground Girl  Playground Girl  See fewer,Members only,Vanishing on 7th Street (2010)
Elly Bryant Playground Girl  Playground Girl  See fewer,Members only,Flipped (I) (2010)
Ashley Taylor Sherry Stalls  Sherry Stalls  See fewer,Members only,The Chaperone (2011)
Israel Broussard Garrett  Garrett  See fewer,Top 5000,The Bling Ring (2013)
Cody Horn Lynetta  Lynetta  See fewer,Top 5000,Magic Mike (2012)
Frankie Potochick Neighborhood Kid  Neighborhood Kid  See fewer,Members only,Kill the Irishman (2011)
Quintin Hicks Tree Worker  Tree Worker  See fewer,Members only,Detroiters (2017)
Wallace Bridges Tree Worker  Tree Worker  See fewer,Members only,Whip It (2009)
Inga R. Wilson Mrs. Kimble (as Inga Wilson)  Mrs. Kimble (as Inga Wilson)  See fewer,Members only,A Very Harold & Kumar 3D Christmas (2011)
Jake Reiner Skyler  Skyler  See fewer,Members only,Being Charlie (2015)
Michael Bolten Mark Baker (as Michael Christopher Bolten)  Mark Baker (as Michael Christopher Bolten)  See fewer,Members only,Miss Behave (2010)
Shane Harper Matt Baker  Matt Baker  See fewer,Members only,Flock of Four (2017)
Linda Auwers Mrs. Meisner  Mrs. Meisner  See fewer,Members only,Flipped (I) (2010)
Ruth Crawford Mrs. Steuby  Mrs. Steuby  See fewer,Members only,Trust (I) (2010)
Stefanie Scott Dana Tressler  Dana Tressler  See fewer,Top 5000,Insidious: Chapter 3 (2015)
Joseph Varsanik Boy in Hallway  Boy in Hallway  See fewer,Members only,Flipped (I) (2010)
Tyler Martin Moylan Boy in Hallway (as Tyler Moylan)  Boy in Hallway (as Tyler Moylan)  See fewer,Members only,Flipped (I) (2010)
Tristan DeRoches Boy in Hallway  Boy in Hallway  See fewer,Members only,Flipped (I) (2010)
Patricia Lentz Mrs. McClure (as Pat Lentz)  Mrs. McClure (as Pat Lentz)  See fewer,Members only,Runaways (2017)
Spencer Rohatynski Basket Boy  Basket Boy  See fewer,Members only,Grasping Mutiny (2014)
Chase Gall Basket Boy  Basket Boy  See fewer,Members only,Flipped (I) (2010)
Matthew Gold Eddie Trulock  Eddie Trulock  See fewer,Members only,K.C. Undercover (2015)
Alora Catherine Smith Melanie  Melanie  See fewer,Members only,Marauders (2016)
Kelley Donnelly Liz  Liz  See fewer,Members only,Flipped (I) (2010)
Sophina Saggau Macy  Macy  See fewer,Members only,Flipped (I) (2010)
Michele Messmer Pello's Mom  Pello's Mom  See fewer,Members only,The Five-Year Engagement (2012)
Max Bassett Tree Worker / Chainsaw Operator (uncredited)  Tree Worker / Chainsaw Operator (uncredited)  See fewer,Members only,My Streets (2009)
Aaron Bledsoe Interview (uncredited)  Interview (uncredited)  See fewer,Members only,S.W.A.T. (2017)
Hahn Cho Interviewee (uncredited)  Interviewee (uncredited)  See fewer,Members only,American Horror Story (2011)
Scott Joel Gizicki Mental Patient (uncredited)  Mental Patient (uncredited)  See fewer,Members only,Fun Size Horror: Volume One (2015)
Julia Hershey Student (uncredited)  Student (uncredited)  See fewer,Members only,The Fall (II) (2010)
Sydney Lumbert Classmate (uncredited)  Classmate (uncredited)  See fewer,Members only,Maniac (I) (2011)
Quinn Moran Raymond Hughes (uncredited)  Raymond Hughes (uncredited)  See fewer,Members only,Bedtime (II) (2017)
Rod Myers Young Richard (uncredited)  Young Richard (uncredited)  See fewer,Members only,Slender: The Film (2013)
Sierra Nathanson Girl in Auditorium (uncredited)  Girl in Auditorium (uncredited)  See fewer,Members only,Year of Fear (2016)
Kara Pacitto Interview Twin (uncredited)  Interview Twin (uncredited)  See fewer,Members only,Jack and Jill (I) (2011)
Katelyn Pacitto Interview Twin (uncredited)  Interview Twin (uncredited)  See fewer,Members only,Jack and Jill (I) (2011)
Clarinda Ross Interview First Kiss (uncredited)  Interview First Kiss (uncredited)  See fewer,Members only,United States of Tara (2009)
