Name,STARmeter,Known for
Marcel Ruiz John Smith  John Smith  See fewer,Members only,One Day at a Time (2017)
Topher Grace Pastor Jason Noble  Pastor Jason Noble  See fewer,Top 5000,Spider-Man 3 (2007)
Sarah Constible Neighbor Lady  Neighbor Lady  See fewer,Members only,The Haunting in Connecticut (2009)
Dennis Haysbert Dr. Garrett  Dr. Garrett  See fewer,Top 5000,Far from Heaven (2002)
Nancy Sorel Mrs. Abbott  Mrs. Abbott  See fewer,Members only,How It Ends (2018)
Miriam Smith VP Nancy Benes  VP Nancy Benes  See fewer,Members only,Capote (2005)
Victor Zinck Jr. Joe Marrow  Joe Marrow  See fewer,Members only,Motive (2013)
Mike Colter Tommy Shine  Tommy Shine  See fewer,Top 5000,Luke Cage (2016)
Chrissy Metz Joyce Smith  Joyce Smith  See fewer,Top 5000,This Is Us (2016)
Josh Lucas Brian Smith  Brian Smith  See fewer,Top 5000,Ford v Ferrari (2019)
Taylor Mosby Chayla  Chayla  See fewer,Members only,Criminal Minds (2005)
Ali Skovbye Emma  Emma  See fewer,Members only,Once Upon a Time (2011)
Maddy Martin Abby Sutterer  Abby Sutterer  See fewer,Members only,Killer Mom (2017)
Isaac Kragten Josh  Josh  See fewer,Members only,Odd Squad (2014)
Nikolas Dukic Rieger  Rieger  See fewer,Members only,The Predator (2018)
Jordan Kronis Chad Green  Chad Green  See fewer,Members only,Taken (2017)
Jemma Griffith Doreen  Doreen  See fewer,Members only,Sunnyside (2015)
Danny Wattley Coach Paul  Coach Paul  See fewer,Members only,Watchmen (2009)
Saul Elias 7 Year Old John  7 Year Old John  See fewer,Members only,Breakthrough (I) (2019)
Stephanie Czajkowski Melissa  Melissa  See fewer,Members only,Sorry for Your Loss (II) (2018)
Kerry Grace Tait Joyce's Friend #1 (as Kerry Tait)  Joyce's Friend #1 (as Kerry Tait)  See fewer,Members only,Among Thieves (2009)
Kate Yacula Assistant Maddy  Assistant Maddy  See fewer,Members only,Faces in the Crowd (2011)
Annelise Pollmann Olivia Noble  Olivia Noble  See fewer,Members only,Channel Zero (2016)
Logan Creran Luke Noble  Luke Noble  See fewer,Members only,The Other Side of the Door (2016)
Lisa Durupt Paula Noble  Paula Noble  See fewer,Members only,Shall We Dance (2004)
Phil Wickham Worship Leader  Worship Leader  See fewer,Members only,The Wager (2007)
Sandy Fernandez Drummer  Drummer  See fewer,Members only,Breakthrough (I) (2019)
Rena Semenko Keyboardist  Keyboardist  See fewer,Members only,Breakthrough (I) (2019)
Blair De Pape Bass Player (as Blair DePape)  Bass Player (as Blair DePape)  See fewer,Members only,The Stone Angel (2007)
