Name,STARmeter,Known for
Nate Hartley Wade  Wade  See fewer,Members only,Like.Share.Follow. (2017)
Troy Gentile Ryan  Ryan  See fewer,Top 5000,Good Luck Chuck (2007)
Ian Roberts Jim  Jim  See fewer,Members only,Bring It On (2000)
Owen Wilson Drillbit Taylor  Drillbit Taylor  See fewer,Top 5000,The Royal Tenenbaums (2001)
Casey Boersma Chuck  Chuck  See fewer,Members only,The Story of Us (1999)
Dylan Boersma Nick  Nick  See fewer,Members only,The Story of Us (1999)
Lisa Ann Walter Dolores  Dolores  See fewer,Top 5000,The Parent Trap (1998)
Beth Littleford Barbara  Barbara  See fewer,Members only,"Crazy, Stupid, Love. (2011)"
David Koechner Frightened Dad  Frightened Dad  See fewer,Top 5000,Anchorman: The Legend of Ron Burgundy (2004)
Matt Walsh Not for Pot Driver  Not for Pot Driver  See fewer,Members only,Veep (2012)
Janet Varney Attractive Woman Driver  Attractive Woman Driver  See fewer,Members only,The Legend of Korra (2012)
Lisa Lampanelli Ronnie's Mom  Ronnie's Mom  See fewer,Members only,Delta Farce (2007)
Bill O'Neill Dean  Dean  See fewer,Members only,NCIS (2003)
Shaun Weiss Bus Driver  Bus Driver  See fewer,Members only,The Mighty Ducks (1992)
Jordan Valacich Cute Girl on Stairs (as Jordan Valley)  Cute Girl on Stairs (as Jordan Valley)  See fewer,Members only,Street Dreams (2009)
Valerie Tian Brooke  Brooke  See fewer,Members only,Juno (2007)
David Dorfman Emmit  Emmit  See fewer,Members only,The Ring (2002)
Alex Frost Filkins  Filkins  See fewer,Members only,Elephant (2003)
Josh Peck Ronnie  Ronnie  See fewer,Top 5000,Mean Creek (2004)
Dana Nicole Silver Hallway Girl  Hallway Girl  See fewer,Members only,Skin Deep (2017)
Leslie Mann Lisa  Lisa  See fewer,Top 5000,Knocked Up (2007)
Andrew Caldwell Filkins' Buddy  Filkins' Buddy  See fewer,Members only,Haunt (2019)
Vincent Malouf Another Kid  Another Kid  See fewer,Members only,2001 Maniacs (2005)
Mo Gallini Male Police Officer on Bluff (as Matt 'Mo' Gallini)  Male Police Officer on Bluff (as Matt 'Mo' Gallini)  See fewer,Members only,2 Fast 2 Furious (2003)
Stacy Arnell Female Police Officer on Bluff  Female Police Officer on Bluff  See fewer,Members only,Menace II Society (1993)
David Bowe Male Teacher  Male Teacher  See fewer,Members only,The Cable Guy (1996)
Tichina Arnold Photography Teacher  Photography Teacher  See fewer,Members only,Everybody Hates Chris (2005)
Cedric Yarbrough Bernie  Bernie  See fewer,Top 5000,The 40-Year-Old Virgin (2005)
Robert Musgrave Stump  Stump  See fewer,Members only,Idiocracy (2006)
Danny McBride Don  Don  See fewer,Top 5000,Pineapple Express (2008)
Joe Wilson Homeless Man  Homeless Man  See fewer,Members only,"You, Me and Dupree (2006)"
Jeff Kahn Café Manager  Café Manager  See fewer,Members only,The 40-Year-Old Virgin (2005)
Adam Ho Hendrix Kid  Hendrix Kid  See fewer,Members only,Drillbit Taylor (2008)
Stephen Root Principal Doppler  Principal Doppler  See fewer,Top 5000,Office Space (1999)
Lauren Glenn Bikini Girl  Bikini Girl  See fewer,Members only,Ugly Betty (2006)
Leslie Ann Lizarde Bikini Girl  Bikini Girl  See fewer,Members only,Drillbit Taylor (2008)
Rance Howard Older Man  Older Man  See fewer,Members only,Nebraska (2013)
Steve Bannos Coffee Computer Guy  Coffee Computer Guy  See fewer,Members only,Freaks and Geeks (1999)
Da'Vone McDonald Hip Hop / Country Bodyguard  Hip Hop / Country Bodyguard  See fewer,Members only,Forgetting Sarah Marshall (2008)
Amir Perets Mossad Bodyguard  Mossad Bodyguard  See fewer,Members only,The Accountant (2016)
Roger Fan Bodyguard With Knives  Bodyguard With Knives  See fewer,Members only,Rush Hour (1998)
Cristos Tattooed Bodyguard  Tattooed Bodyguard  See fewer,Members only,Deep Blue Sea (1999)
Adam Baldwin Disgruntled Bodyguard  Disgruntled Bodyguard  See fewer,Top 5000,Serenity (2005)
Chuck Liddell Himself  Himself  See fewer,Members only,Kick-Ass 2 (2013)
Robert Allen Mukes Bodyguard (as Robert 'Bonecrusher' Mukes)  Bodyguard (as Robert 'Bonecrusher' Mukes)  See fewer,Members only,House of 1000 Corpses (2003)
Frank Whaley Jittery Bodyguard  Jittery Bodyguard  See fewer,Top 5000,Pulp Fiction (1994)
Erik Stabenau Coffee Bean Customer  Coffee Bean Customer  See fewer,Members only,Wild Hogs (2007)
Aisleagh Jackson Barrista  Barrista  See fewer,Members only,Georgia (1995)
Ellen H. Schwartz Susan (as Ellen Schwartz)  Susan (as Ellen Schwartz)  See fewer,Members only,Pretty Woman (1990)
Matt Besser Pawn Shop Owner  Pawn Shop Owner  See fewer,Members only,Walk Hard: The Dewey Cox Story (2007)
Kevin Hart Pawn Shop Employee  Pawn Shop Employee  See fewer,Top 5000,Ride Along (2014)
Matty Cardarople 7-11 Clerk (as Matthew Cardarople)  7-11 Clerk (as Matthew Cardarople)  See fewer,Members only,Stranger Things (2016)
Sarah Loew Johnny Rockets Waitress  Johnny Rockets Waitress  See fewer,Members only,America's Sweethearts (2001)
James Newmyer Sir James  Sir James  See fewer,Members only,The Good Lie (2014)
Mary Pat Gleason Mrs. Farber  Mrs. Farber  See fewer,Members only,Intolerable Cruelty (2003)
Mary Brill School Secretary  School Secretary  See fewer,Members only,Little Nicky (2000)
Jake Monkarsh Mordor Castle Kid  Mordor Castle Kid  See fewer,Members only,W.I.L.D. (2012)
Krista Norwood Cute Girl  Cute Girl  See fewer,Members only,Drillbit Taylor (2008)
Alejandra Jordan Cute Girl  Cute Girl  See fewer,Members only,Drillbit Taylor (2008)
Cathy Immordino Angry Locker Girl  Angry Locker Girl  See fewer,Members only,Lifeopoly (2012)
Blaise Garza High School Romeo  High School Romeo  See fewer,Members only,Another World (1964)
Julia Roth High School Juliet  High School Juliet  See fewer,Members only,Christmas with the Kranks (2004)
Eric Rosen Drama Teacher  Drama Teacher  See fewer,Members only,Hot Ticket (1996)
