Name,STARmeter,Known for
Elle Fanning Zan  Zan  See fewer,30,Super 8 (2011)
Alex Sharp Enn  Enn  See fewer,Members only,The Hustle (2019)
Nicole Kidman Boadicea  Boadicea  See fewer,Top 500,Moulin Rouge! (2001)
Matt Lucas PT Wain  PT Wain  See fewer,Members only,Little Britain (2003)
Ruth Wilson PT Stella  PT Stella  See fewer,Top 5000,Luther (2010)
Abraham Lewis Vic (as A.J. Lewis)  Vic (as A.J. Lewis)  See fewer,Members only,Guerrilla (2017)
Ethan Lawrence John  John  See fewer,Members only,The Bad Education Movie (2015)
Edward Petherbridge PT First  PT First  See fewer,Members only,The Guardians (1971)
"Joanna Scanlan Marion, Enn's Mum  Marion, Enn's Mum  See fewer",Members only,Getting On (2009)
Tom Brooke PT Waldo  PT Waldo  See fewer,Members only,Preacher (2016)
Martin Tomlinson Slap  Slap  See fewer,Members only,UR Feeling (2015)
Alice Sanders Spinning Jenny  Spinning Jenny  See fewer,Members only,Trendy (2017)
Lara Peake Wainswain  Wainswain  See fewer,Members only,Final Score (2018)
Jessica Kate Plummer Celia  Celia  See fewer,Members only,Wizards vs. Aliens (2012)
Marina Bye Blonde Stella  Blonde Stella  See fewer,Members only,A Caribbean Dream (2017)
Elarica Johnson Dark Stella  Dark Stella  See fewer,Members only,Harry Potter and the Half-Blood Prince (2009)
Joey Ansah PT Bob  PT Bob  See fewer,Members only,The Bourne Ultimatum (2007)
Stewart Lockwood PT Silas  PT Silas  See fewer,Members only,Murmurs (I)
Jed Shardlow PT Male Stella  PT Male Stella  See fewer,Members only,Exit Chip (2015)
Jumayn Hunter DJ Des  DJ Des  See fewer,Members only,Attack the Block (2011)
Eloise Smyth Savage Sue  Savage Sue  See fewer,Members only,Harlots (2017)
Stephen Campbell Moore Jerry the Record Exec  Jerry the Record Exec  See fewer,Top 5000,Season of the Witch (2011)
Paul Bell Vic's Dad  Vic's Dad  See fewer,Members only,Coronation Street (1960)
Cohen Day Five-year-old Mikey  Five-year-old Mikey  See fewer,Members only,The House That Jack Built (2018)
Rory Nolan Young Enn  Young Enn  See fewer,Members only,Romans (2017)
Hebe Beardsall Ari Up  Ari Up  See fewer,Members only,Harry Potter and the Deathly Hallows: Part 2 (2011)
Kaitlyn Akinpelumi Siouxsie  Siouxsie  See fewer,Members only,Overshadowed (2017)
Taylor Jay-Davies Dee Dee  Dee Dee  See fewer,Members only,In the Name of Ben Hur (2016)
Eddie-Joe Robinson Jonesy (as Eddie Joe Robinson)  Jonesy (as Eddie Joe Robinson)  See fewer,Members only,Emmerdale (1972)
Shawn Yang Johnny  Johnny  See fewer,Members only,How to Talk to Girls at Parties (2017)
Jodie O'Neill Poly  Poly  See fewer,Members only,How to Talk to Girls at Parties (2017)
James Puddephatt Malcolm  Malcolm  See fewer,Members only,RocknRolla (2008)
Bruno Aleph Wizard Punk Club M.C. (as Bruno Wizard)  Punk Club M.C. (as Bruno Wizard)  See fewer,Members only,Hurt by Paradise (2019)
Ranulph Redlin Red. Boadicea's Fool  Red. Boadicea's Fool  See fewer,Members only,How to Talk to Girls at Parties (2017)
Ross Tomlinson Blonde Stella Twin  Blonde Stella Twin  See fewer,Members only,Four Weddings and a Funeral (2019)
"Andrew Horton BJ, Blue Colony  BJ, Blue Colony  See fewer",Members only,Jupiter's Legacy (2020)
"Matteo Piombino Randy, Yellow Colony  Randy, Yellow Colony  See fewer",Members only,County Lines (2019)
Eustace Meade Sound man (credit only)  Sound man (credit only)  See fewer,Members only,
Charlotte Bleything Girl (uncredited)  Girl (uncredited)  See fewer,Members only,Dusty and Me (2016)
Kazmin Borrer Stella (Orange 5th Colony) (uncredited)  Stella (Orange 5th Colony) (uncredited)  See fewer,Members only,Little Red Hoodie (2009)
Elizabeth Briand Comic Book Fan (uncredited)  Comic Book Fan (uncredited)  See fewer,Members only,Paranoid (2016)
Chris Clark  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Shadows of a Stranger (2014)
Clare Crowther Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,The Incident (I) (2015)
Rosaria D'Agostino Punk Girl (uncredited)  Punk Girl (uncredited)  See fewer,Members only,The Johnny and Inel Show (2013)
Victoria Denard Punk Girl (uncredited)  Punk Girl (uncredited)  See fewer,Members only,In the Company of Strangers (2014)
Renah Gallagher Kiara (uncredited)  Kiara (uncredited)  See fewer,Members only,24: Legacy (2016)
Nell Hardy Tammy (Purple 2nd Colony) (uncredited)  Tammy (Purple 2nd Colony) (uncredited)  See fewer,Members only,The Blood Bride
Cris Haris Teddy Boy (uncredited)  Teddy Boy (uncredited)  See fewer,Members only,The Turnover (2016)
Stephanie Hazel Pamela (Purple 2nd Colony) (uncredited)  Pamela (Purple 2nd Colony) (uncredited)  See fewer,Members only,Home Free (2013)
Luke Hearfield Danny (Yellow 4th Colony) (uncredited)  Danny (Yellow 4th Colony) (uncredited)  See fewer,Members only,Midlife Crisis (2018)
Kian Hunt Frank (Blue 3rd Colony) (uncredited)  Frank (Blue 3rd Colony) (uncredited)  See fewer,Members only,Slaughterhouse Rulez (2018)
Joshua Kekana Gary (Purple 2nd Colony) (uncredited)  Gary (Purple 2nd Colony) (uncredited)  See fewer,Members only,Broken Soul (2017)
Natalie Lauren Rhonda (Blue 3rd Colony) (uncredited)  Rhonda (Blue 3rd Colony) (uncredited)  See fewer,Members only,MotherFatherSon (2019)
Catherine Long  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Friends of Money (2013)
Matthew Maguire Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,The Monuments Men (2014)
Mikko Makela Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,A Moment in the Reeds (2017)
Charly Malone Punk Girl (uncredited)  Punk Girl (uncredited)  See fewer,Members only,Death Promise
Hinako Matsumoto Vickie (Yellow 4th Colony) (uncredited)  Vickie (Yellow 4th Colony) (uncredited)  See fewer,Members only,Teacup Travels (2015)
Ida May Punk Girl (uncredited)  Punk Girl (uncredited)  See fewer,Members only,Tears of April (2008)
David McCarrison Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,Outlaw King (2018)
Lucy Jayne Murray Stella (Orange 5th Colony)) (uncredited)  Stella (Orange 5th Colony)) (uncredited)  See fewer,Members only,Wonder Woman (2017)
Mollie Nash  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Emmerdale (1972)
Nansi Nsue Melissa (White 1st Colony) (uncredited)  Melissa (White 1st Colony) (uncredited)  See fewer,Members only,Whiskey Cavalier (2019)
John Christian Otteson Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,The Restroom (2018)
Mark J. Paterson Anti-Pasti Punk (uncredited)  Anti-Pasti Punk (uncredited)  See fewer,Members only,The Windsors (2016)
Tristan Pegg Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,Wuthering Heights (I) (2018)
Felix Rehnquist Punk Boy (uncredited)  Punk Boy (uncredited)  See fewer,Members only,Fjällbackamorden: Vänner för livet (2013)
Allison Saxton John's Mum (uncredited)  John's Mum (uncredited)  See fewer,Members only,Hello Au Revoir (2018)
Travis Simpkins Skinhead / Passerbys (uncredited)  Skinhead / Passerbys (uncredited)  See fewer,Members only,Judge Rinder (2014)
Catriona Smith Rasta (uncredited)  Rasta (uncredited)  See fewer,Members only,Paint Dry (2017)
Katie Stanton Punk Girl (uncredited)  Punk Girl (uncredited)  See fewer,Members only,Indulgence (2019)
