Name,STARmeter,Known for
Bat 'Batman' Baxter Hello Beautiful / Handsome  Hello Beautiful / Handsome  See fewer,Members only,Who Killed Soul Glow? (2012)
Alex Billig Trumpet Player  Trumpet Player  See fewer,Members only,The Surprise Tour (2010)
Wayne Chin Wayne  Wayne  See fewer,Members only,Daddy Longlegs (2009)
Jerry Damons Jerry The Cop  Jerry The Cop  See fewer,Members only,Occupant (2011)
Lowell the Dog Lowell  Lowell  See fewer,Members only,The Pleasure of Being Robbed (2008)
John Dwyer Drinks For Everybody  Drinks For Everybody  See fewer,Members only,The Pleasure of Being Robbed (2008)
The Fly Fly  Fly  See fewer,Members only,The Pleasure of Being Robbed (2008)
Dawn Glickman Dawn  Dawn  See fewer,Members only,The Pleasure of Being Robbed (2008)
Alex Greenblatt Son  Son  See fewer,Members only,Daddy Longlegs (2009)
Gary Greenblatt Father  Father  See fewer,Members only,Anvil: The Story of Anvil (2008)
Eleonore Hendricks Eléonore  Eléonore  See fewer,Members only,Uncut Gems (2019)
Francesca LaPrelle Mom  Mom  See fewer,Members only,The Black Balloon (2012)
Miranda LaPrelle Daughter  Daughter  See fewer,Members only,Daddy Longlegs (2009)
Astrid Larson Astrid  Astrid  See fewer,Members only,The Pleasure of Being Robbed (2008)
Sam Lisenco  Actor  Actor  See fewer,Members only,Good Time (2017)
Van Neistat Animal Harraser  Animal Harraser  See fewer,Members only,A Space Program (2015)
Eloy Ortega Flower / Fruit Stand Attendant  Flower / Fruit Stand Attendant  See fewer,Members only,The Pleasure of Being Robbed (2008)
Charlotte Pinson Girlfriend  Girlfriend  See fewer,Members only,The Back of Her Head (2007)
Josh Safdie Josh (as Joshua Safdie)  Josh (as Joshua Safdie)  See fewer,Members only,Good Time (2017)
Ariel Schulman Boyfriend  Boyfriend  See fewer,Members only,Paranormal Activity 3 (2011)
Andy Spade Andy  Andy  See fewer,Members only,The Black Balloon (2012)
Bea Spade Andy's Daughter Bea  Andy's Daughter Bea  See fewer,Members only,The Black Balloon (2012)
Henry Tejada Henry the Doorman  Henry the Doorman  See fewer,Members only,The Pleasure of Being Robbed (2008)
Jordan Valdez Jordan The Cop (as Jordan Zaldez)  Jordan The Cop (as Jordan Zaldez)  See fewer,Members only,Good Time (2017)
Calvin Wilson TA Cashier  TA Cashier  See fewer,Members only,The Pleasure of Being Robbed (2008)
