Name,STARmeter,Known for
Whoopi Goldberg Narrator (voice)  Narrator (voice)  See fewer,Top 5000,Ghost (1990)
Bill Barretta Himself - Puppeteer  Himself - Puppeteer  See fewer,Members only,The Muppets (2011)
Tau Bennett Himself  Himself  See fewer,Members only,Sesame Street (1969)
Fran Brill Herself - Puppeteer  Herself - Puppeteer  See fewer,Members only,Sesame Street (1969)
Carson Carr Guy Eating Cake #2  Guy Eating Cake #2  See fewer,Members only,Ron White's Comedy Salute to the Troops (2015)
George Clash Himself  Himself  See fewer,Members only,Being Elmo: A Puppeteer's Journey (2011)
Gladys Clash Herself - Mother  Herself - Mother  See fewer,Members only,Being Elmo: A Puppeteer's Journey (2011)
Kevin Clash Himself  Himself  See fewer,Members only,Sesame Street (1969)
Joan Ganz Cooney Herself - Co-Founder - Sesame Workshop  Herself - Co-Founder - Sesame Workshop  See fewer,Members only,Sesame Street (1969)
Arsenio Hall Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Coming to America (1988)
Cheryl Henson Herself - President - Jim Henson Foundation  Herself - President - Jim Henson Foundation  See fewer,Members only,Labyrinth (1986)
Jim Henson Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Muppet Show (1976)
Hugh Jackman Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,Les Misérables (2012)
Kermit Love Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Muppet Movie (1979)
Rove McManus Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Rove Live (2000)
Rosie O'Donnell Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Tarzan (1999)
Frank Oz Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,The Muppet Show (1976)
Regis Philbin Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Little Nicky (2000)
Martin P. Robinson Himself - Puppeteer  Himself - Puppeteer  See fewer,Members only,Sesame Street (1969)
Caroll Spinney Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Sesame Street (1969)
Kofi Annan Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Blair Years (2007)
Jack Black Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Top 500,School of Rock (2003)
Dick Cavett Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Forrest Gump (1994)
Emilio Delgado Luis Rodriguez (archive footage) (uncredited)  Luis Rodriguez (archive footage) (uncredited)  See fewer,Members only,Sesame Street (1969)
Ricky Gervais Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Top 5000,The Office (2001)
Kathie Lee Gifford Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,The First Wives Club (1996)
Richard Hunt Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Muppet Show (1976)
Peter Jennings Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,ABC World News Tonight with David Muir (1953)
Robert Keeshan Captain Kangaroo (archive footage) (uncredited)  Captain Kangaroo (archive footage) (uncredited)  See fewer,Members only,Captain Kangaroo (1955)
Stu Kerr Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Adventure of the Action Hunters (1987)
Will Lee Harold Hooper (archive footage) (uncredited)  Harold Hooper (archive footage) (uncredited)  See fewer,Members only,Melody Lane (1941)
LL Cool J Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Top 5000,Deep Blue Sea (1999)
Sonia Manzano Maria (archive footage) (uncredited)  Maria (archive footage) (uncredited)  See fewer,Members only,Sesame Street (1969)
Bob McGrath Bob Johnson (archive footage) (uncredited)  Bob Johnson (archive footage) (uncredited)  See fewer,Members only,Follow That Bird (1985)
Jerry Nelson Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Fraggle Rock (1983)
Michelle Obama Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,The Fifth Risk
Roscoe Orman Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Striking Distance (1993)
Princess Diana Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,Gala Performance (1963)
Matt Robinson Gordon Robinson (archive footage) (uncredited)  Gordon Robinson (archive footage) (uncredited)  See fewer,Members only,Sesame Street (1969)
Don Sahlin Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Muppet Movie (1979)
Martha Stewart Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,Bad Moms (2016)
Steve Whitmire Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Fraggle Rock (1983)
Oprah Winfrey Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,The Oprah Winfrey Show (1986)
