Name,STARmeter,Known for
Eddie Constantine Lemmy Caution  Lemmy Caution  See fewer,Members only,Germany Year 90 Nine Zero (1991)
Anna Karina Natacha von Braun  Natacha von Braun  See fewer,Members only,Pierrot le Fou (1965)
Akim Tamiroff Henri Dickson (as Akim Tamirof)  Henri Dickson (as Akim Tamirof)  See fewer,Members only,Touch of Evil (1958)
Valérie Boisgel 2nd Seductress Third Class (uncredited)  2nd Seductress Third Class (uncredited)  See fewer,Members only,Le corps a ses raisons (1974)
Jean-Louis Comolli Prof. Jeckell (uncredited)  Prof. Jeckell (uncredited)  See fewer,Members only,La Cecilia (1975)
Michel Delahaye von Braun's Assistant (uncredited)  von Braun's Assistant (uncredited)  See fewer,Members only,Archangel and Robinson
Jean-André Fieschi Prof. Heckell (uncredited)  Prof. Heckell (uncredited)  See fewer,Members only,The Accompaniment (1969)
Christa Lang 1st Seductress Third Class (uncredited)  1st Seductress Third Class (uncredited)  See fewer,Members only,Mistress of Suspense (1990)
Jean-Pierre Léaud Breakfast Waiter (uncredited)  Breakfast Waiter (uncredited)  See fewer,Members only,The 400 Blows (1959)
László Szabó Chief Engineer (uncredited)  Chief Engineer (uncredited)  See fewer,Members only,Sortüz egy fekete bivalyért (1985)
Howard Vernon Prof. Leonard Nosferatu - aka von Braun (uncredited)  Prof. Leonard Nosferatu - aka von Braun (uncredited)  See fewer,Members only,Delicatessen (1991)
