Name,STARmeter,Known for
Josh Alscher Mick Jagger (as Joshua Alscher)  Mick Jagger (as Joshua Alscher)  See fewer,Members only,The Trouble with Bliss (2011)
Tim Bellow Man in the Caddy (as Timothy Bellow)  Man in the Caddy (as Timothy Bellow)  See fewer,Members only,Bad Lieutenant: Port of Call New Orleans (2009)
Tony Bentley Lomax  Lomax  See fewer,Members only,The Last Exorcism (2010)
Tammy Blanchard Isabelle Allen  Isabelle Allen  See fewer,Top 5000,Into the Woods (2014)
Eric Bogosian Alan Freed  Alan Freed  See fewer,Top 5000,Talk Radio (1988)
Marc Bonan Keith Richards  Keith Richards  See fewer,Members only,"Definitely, Maybe (2008)"
Adrien Brody Leonard Chess  Leonard Chess  See fewer,Top 5000,The Pianist (2002)
Cedric the Entertainer Willie Dixon  Willie Dixon  See fewer,Members only,Barbershop (2002)
Emmanuelle Chriqui Revetta Chess  Revetta Chess  See fewer,Top 5000,Wrong Turn (I) (2003)
Douglas Crosby Policeman (Little Walter beating)  Policeman (Little Walter beating)  See fewer,Members only,The Kingdom (2007)
Dexter Darden Geneva's Teenage Son  Geneva's Teenage Son  See fewer,Members only,The Maze Runner (2014)
Veronika Dash Blonde Girl  Blonde Girl  See fewer,Members only,Youth (I) (2015)
Sean Shyboy Davis Toothless Hillbilly Little Walter (as Sean Davis)  Toothless Hillbilly Little Walter (as Sean Davis)  See fewer,Members only,Battle Los Angeles (2011)
Eshaya Draper Charles Waters  Charles Waters  See fewer,Members only,A Thousand Words (I) (2012)
Shiloh Fernandez Phil Chess  Phil Chess  See fewer,Members only,Evil Dead (2013)
Jill Flint Shelly Feder  Shelly Feder  See fewer,Top 5000,Garden State (2004)
Erik Frandsen Engineer - Present Day  Engineer - Present Day  See fewer,Members only,John Wick: Chapter 2 (2017)
Gano Grills Slick Pimp  Slick Pimp  See fewer,Members only,Hannibal (2001)
Suzette Gunn Minnie Ripperton (as Suzette Azariah Gunn)  Minnie Ripperton (as Suzette Azariah Gunn)  See fewer,Members only,Chicago P.D. (2014)
Jordan Haynes Pot Strong (as Jordan C. Haynes)  Pot Strong (as Jordan C. Haynes)  See fewer,Members only,Sheet (2016)
William Hill Policeman (with the Stones)  Policeman (with the Stones)  See fewer,Members only,Gran Torino (2008)
Mike Hodge Bartender  Bartender  See fewer,Members only,Ransom (1996)
Tyler Humphrey Muddy - Age 6  Muddy - Age 6  See fewer,Members only,The First (2018)
Osas Ighodaro Ajibade Maid (as Osas Ighodaro)  Maid (as Osas Ighodaro)  See fewer,Members only,Gbomo Gbomo Express (2015)
Kevin Jackson Mysterious Black Man  Mysterious Black Man  See fewer,Members only,Conspiracy Theory (1997)
Albert Jones Hubert Sumlin  Hubert Sumlin  See fewer,Members only,The Bourne Ultimatum (2007)
Beyoncé Etta James (as Beyoncé Knowles)  Etta James (as Beyoncé Knowles)  See fewer,Top 5000,Dreamgirls (2006)
Rayan Lawrence Harmonica Player  Harmonica Player  See fewer,Members only,Pimp (2018)
Chyna Layne Pot's Girlfriend Juanita  Pot's Girlfriend Juanita  See fewer,Members only,In Broad Daylight (2019)
Kevin Mambo Jimmy Rogers  Jimmy Rogers  See fewer,Members only,Guiding Light (1952)
Yasiin Bey Chuck Berry (as Mos Def)  Chuck Berry (as Mos Def)  See fewer,Members only,The Italian Job (2003)
Aaron Munoz Manager  Manager  See fewer,Members only,Chicago Fire (2012)
Wade Mylius Bouncer  Bouncer  See fewer,Members only,Messengers (2004)
Rebecca Pappa Another Blonde  Another Blonde  See fewer,Members only,"Fest Selects: Best Gay Shorts, Vol. 1 (2011)"
Jonathan Earl Peck Man Who Rolled 7 (as Jonathan Peck)  Man Who Rolled 7 (as Jonathan Peck)  See fewer,Members only,The Devil's Own (1997)
Q-Tip Hip Hop Artist  Hip Hop Artist  See fewer,Members only,Dope (2015)
Ginnie Randall Muddy's Grandmother  Muddy's Grandmother  See fewer,Members only,The Mist (2007)
Ashlee Ray Muddy's Floozy #1  Muddy's Floozy #1  See fewer,Members only,Cadillac Records (2008)
Norman Reedus Chess Engineer  Chess Engineer  See fewer,Top 5000,The Walking Dead (2010)
Jake Robards Producer - Present Day  Producer - Present Day  See fewer,Members only,Billions (2016)
Jay O. Sanders Mr. Feder  Mr. Feder  See fewer,Members only,The Day After Tomorrow (2004)
Columbus Short Little Walter  Little Walter  See fewer,Members only,The Losers (I) (2010)
Samuel Smith Guitarist  Guitarist  See fewer,Members only,Shades of Blue (2016)
Valence Thomas James Cotton  James Cotton  See fewer,Members only,Men in Black 3 (2012)
Gabrielle Union Geneva Wade  Geneva Wade  See fewer,Top 5000,Bring It On (2000)
Carmen Ziina Vasquez Muddy's Floozy #2  Muddy's Floozy #2  See fewer,Members only,Cadillac Records (2008)
Eamonn Walker Howlin' Wolf  Howlin' Wolf  See fewer,Members only,Lord of War (2005)
Isiah Whitlock Jr. Mississippi DJ  Mississippi DJ  See fewer,Members only,BlacKkKlansman (2018)
Jeffrey Wright Muddy Waters  Muddy Waters  See fewer,Top 5000,Shaft (2000)
Kandé Amadou (Lil' Walter's) 50's sexy girl (uncredited)  (Lil' Walter's) 50's sexy girl (uncredited)  See fewer,Members only,First Match (2018)
Angelina Aucello Teenybopper (uncredited)  Teenybopper (uncredited)  See fewer,Members only,The Winning Season (2009)
Lawrence P. Beron Overseer (uncredited)  Overseer (uncredited)  See fewer,Members only,Treme (2010)
Wayne Cobham Piano - Etta's Recording Recording Group (uncredited)  Piano - Etta's Recording Recording Group (uncredited)  See fewer,Members only,Sonic Mirror (2008)
Ryan Curtis Picnic Boyfriend (uncredited)  Picnic Boyfriend (uncredited)  See fewer,Members only,Turnabout (I) (2016)
Vincent D'Onofrio Mississippi DJ (uncredited)  Mississippi DJ (uncredited)  See fewer,Top 500,Men in Black (1997)
Seth Donavan Chuck Berry Concert Goer (uncredited)  Chuck Berry Concert Goer (uncredited)  See fewer,Members only,G Love (2009)
John Farrer Violinist - Etta's Recording Group (uncredited)  Violinist - Etta's Recording Group (uncredited)  See fewer,Members only,The Departed (2006)
Doug W. Goldman Trumpet - Etta's Recording Group (uncredited)  Trumpet - Etta's Recording Group (uncredited)  See fewer,Members only,King of Baltimore (2010)
