Name,STARmeter,Known for
Bill Murray FDR  FDR  See fewer,Top 500,Lost in Translation (2003)
Laura Linney Daisy  Daisy  See fewer,Top 5000,The Big C (2010)
Samuel West Bertie  Bertie  See fewer,Members only,Howards End (1992)
Olivia Colman Elizabeth  Elizabeth  See fewer,Top 500,The Favourite (2018)
Elizabeth Marvel Missy  Missy  See fewer,Top 5000,True Grit (2010)
Olivia Williams Eleanor  Eleanor  See fewer,Top 5000,The Ghost Writer (2010)
Elizabeth Wilson Mrs. Roosevelt  Mrs. Roosevelt  See fewer,Members only,The Graduate (1967)
Martin McDougall Tommy  Tommy  See fewer,Members only,The Honourable Woman (2014)
Andrew Havill Cameron  Cameron  See fewer,Members only,The King's Speech (2010)
Eleanor Bron Daisy's Aunt  Daisy's Aunt  See fewer,Members only,A Little Princess (1995)
Nancy Baldwin Mrs. Astor  Mrs. Astor  See fewer,Members only,Everest (2015)
Tim Beckmann President's Aide #1  President's Aide #1  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Guy Paul President's Aide #2  President's Aide #2  See fewer,Members only,Fantastic Beasts and Where to Find Them (2016)
Eben Young President's Aide #3  President's Aide #3  See fewer,Members only,Doctor Strange (2016)
Samantha Dakin Mary the Maid  Mary the Maid  See fewer,Members only,Chimerica (2019)
Buffy Davis Cook  Cook  See fewer,Members only,Anna Karenina (I) (2012)
Morgan Deare Plumber  Plumber  See fewer,Members only,Who Framed Roger Rabbit (1988)
Tim Ahern Hungry Driver #1  Hungry Driver #1  See fewer,Members only,Never Grow Old (2019)
Tommy Campbell Hungry Driver #2  Hungry Driver #2  See fewer,Members only,Green Zone (2010)
Jeff Mash Hungry Driver #3  Hungry Driver #3  See fewer,Members only,Dark Shadows (2012)
Kevin Millington Hungry Driver #4  Hungry Driver #4  See fewer,Members only,Captain America: The First Avenger (2011)
Nell Mooney Superstitious Maid  Superstitious Maid  See fewer,Members only,Enchanted (2007)
Robert G. Slade Waiter  Waiter  See fewer,Members only,Casino Royale (2006)
Jonathan Brewer Ish-ti-opi  Ish-ti-opi  See fewer,Members only,Apocalypto (2006)
Kumiko Konishi Princess Te Ata  Princess Te Ata  See fewer,Members only,The Following (2013)
Blake Ritson Butler  Butler  See fewer,Members only,RocknRolla (2008)
Parker Sawyers Thomas  Thomas  See fewer,Members only,Southside with You (2016)
James McNeill Photographer  Photographer  See fewer,Members only,Sherlock Holmes: A Game of Shadows (2011)
The British Imperial Military Band Brass Band #1  Brass Band #1  See fewer,Members only,Hyde Park on Hudson (2012)
The Amersham Band Brass Band #2  Brass Band #2  See fewer,Members only,Hyde Park on Hudson (2012)
Kiri Bloom Junior Cook (uncredited)  Junior Cook (uncredited)  See fewer,Members only,Rev. (2010)
Chris Bowe Town's Man (uncredited)  Town's Man (uncredited)  See fewer,Members only,Loose End (2009)
Robert Clayton US Marine (uncredited)  US Marine (uncredited)  See fewer,Members only,Mayday (2013)
Jason Durran Nelson (uncredited)  Nelson (uncredited)  See fewer,Members only,Casino Royale (2006)
Erkan Halil Servant (uncredited)  Servant (uncredited)  See fewer,Members only,Guerilla (2011)
Kevin Hudson Reporter (uncredited)  Reporter (uncredited)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Elliot James Well-wisher (uncredited)  Well-wisher (uncredited)  See fewer,Members only,The 954 (2007)
Martin John King Despatch Rider (uncredited)  Despatch Rider (uncredited)  See fewer,Members only,Hawking (2013)
Debbie J. Nash Hyde Park Staff (uncredited)  Hyde Park Staff (uncredited)  See fewer,Members only,Absolutely Anything (2015)
Nigel Sinclair Delivery Man (uncredited)  Delivery Man (uncredited)  See fewer,Members only,Seconds from Disaster (2004)
