Name,STARmeter,Known for
Mike Wallace Himself (archive footage)  Himself (archive footage)  See fewer,Members only,60 Minutes (1968)
Johnny Carson Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,The Tonight Show Starring Johnny Carson (1962)
Mickey Cohen Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Mike Wallace Interview (1957)
Salvador Dalí Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Spellbound (1945)
Bette Davis Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,All About Eve (1950)
Kirk Douglas Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,Spartacus (1960)
Eldon Edwards Himself - Former Ku Klux Klan Leader (archive footage)  Himself - Former Ku Klux Klan Leader (archive footage)  See fewer,Members only,The Mike Wallace Interview (1957)
John Ehrlichman Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Washington: Behind Closed Doors (1977)
Leona Helmsley Herself (archive footage)  Herself (archive footage)  See fewer,Members only,I Love the 80's 3-D (2005)
Jacqueline Kennedy Herself (archive footage)  Herself (archive footage)  See fewer,Members only,A Tour of the White House (1962)
John F. Kennedy Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Profiles in Courage (1964)
Ayatollah Khomeini Himself (archive footage)  Himself (archive footage)  See fewer,Members only,For Liberty (1979)
Larry King Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Enemy of the State (1998)
Martin Luther King Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Freedom Writers (2007)
Steve Kroft Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Small Time Crooks (2000)
Shirley MacLaine Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,Terms of Endearment (1983)
Malcolm X Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Malcolm X (1992)
John McCain Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Democrazy (2007)
Edward R. Murrow Himself (archive footage)  Himself (archive footage)  See fewer,Members only,See It Now (1951)
Richard Nixon Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Frost/Nixon (2008)
Bill O'Reilly Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Iron Man 2 (2010)
Thomas Pike Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Vladimir Putin Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Putin Interviews (2017)
Dan Rather Himself (archive footage)  Himself (archive footage)  See fewer,Members only,CBS Evening News with Dan Rather (1981)
Harry Reasoner Himself (archive footage)  Himself (archive footage)  See fewer,Members only,ABC World News Tonight with David Muir (1953)
Anwar Sadat Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Midweek (1972)
Morley Safer Himself (archive footage)  Himself (archive footage)  See fewer,Members only,60 Minutes (1968)
Rod Serling Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Twilight Zone (1959)
Barbra Streisand Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,Funny Girl (1968)
Donald Trump Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,Ghosts Can't Do It (1989)
William C. Westmoreland Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Ed Sullivan Show (1948)
Oprah Winfrey Herself (archive footage)  Herself (archive footage)  See fewer,Members only,The Oprah Winfrey Show (1986)
