Name,STARmeter,Known for
Jamie Foxx Nick Rice  Nick Rice  See fewer,Top 5000,Django Unchained (2012)
Gerard Butler Clyde Shelton  Clyde Shelton  See fewer,Top 500,The Phantom of the Opera (2004)
Colm Meaney Detective Dunnigan  Detective Dunnigan  See fewer,Members only,Con Air (1997)
Bruce McGill Jonas Cantrell  Jonas Cantrell  See fewer,Top 5000,National Lampoon's Animal House (1978)
Leslie Bibb Sarah Lowell  Sarah Lowell  See fewer,Top 5000,Iron Man (2008)
Michael Irby Detective Garza  Detective Garza  See fewer,Top 5000,Mayans M.C. (2018)
Gregory Itzin Warden Iger  Warden Iger  See fewer,Members only,24 (2001)
Regina Hall Kelly Rice  Kelly Rice  See fewer,Top 5000,Girls Trip (2017)
Emerald-Angel Young Denise Rice (as Emerald Angel Young)  Denise Rice (as Emerald Angel Young)  See fewer,Members only,Life on Mars (2008)
Christian Stolte Clarence Darby  Clarence Darby  See fewer,Members only,Chicago Fire (2012)
Annie Corley Judge Laura Burch  Judge Laura Burch  See fewer,Members only,The Bridges of Madison County (1995)
Richard Portnow Bill Reynolds  Bill Reynolds  See fewer,Members only,Trumbo (2015)
Viola Davis Mayor  Mayor  See fewer,Top 5000,Fences (2016)
Michael Kelly Bray  Bray  See fewer,Top 5000,Dawn of the Dead (2004)
Josh Stewart Rupert Ames (as Joshua Stewart)  Rupert Ames (as Joshua Stewart)  See fewer,Top 5000,Interstellar (2014)
Roger Bart Brian Bringham  Brian Bringham  See fewer,Members only,The Producers (2005)
Dan Bittner Sereno  Sereno  See fewer,Members only,That Awkward Moment (2014)
Evan Hart Collins  Collins  See fewer,Members only,"Nice Tie, Italiano! (2010)"
Reno Laquintano Dwight Dixon  Dwight Dixon  See fewer,Members only,Voiceless (2015)
Jason Babinsky Del Frisco Waiter  Del Frisco Waiter  See fewer,Members only,Contagion (2011)
Richard Barlow Older Cop (as Rich Barlow)  Older Cop (as Rich Barlow)  See fewer,Members only,Last Flag Flying (2017)
Greg Young SWAT Captain  SWAT Captain  See fewer,Members only,Brooklyn's Finest (2009)
Jim Gushue SWAT Troop #1  SWAT Troop #1  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Charlie Edward Alston Inmate  Inmate  See fewer,Members only,Law Abiding Citizen (2009)
Anthony Lawton Trunk Cop  Trunk Cop  See fewer,Members only,Unbreakable (2000)
Julian Marzal Sheriff at Shed  Sheriff at Shed  See fewer,Members only,Safe (I) (2012)
David Villalobos Print Reporter  Print Reporter  See fewer,Members only,Time Out (2003)
Ksenia Hulayev Clyde's Daughter  Clyde's Daughter  See fewer,Members only,Law Abiding Citizen (2009)
Brooke Stacy Mills Clyde's Wife (as Brooke Mills)  Clyde's Wife (as Brooke Mills)  See fewer,Members only,The Other Woman (2014)
Todd Lewis Cop  Cop  See fewer,Members only,8:46 (2011)
Bijean Ngo Marvelle (as BiJean Ngo)  Marvelle (as BiJean Ngo)  See fewer,Members only,Law Abiding Citizen (2009)
Cecelia Ann Birt Nick's Assistant  Nick's Assistant  See fewer,Members only,Ocean's Eleven (2001)
Lamont Clayton FBI Agent  FBI Agent  See fewer,Members only,Ride or Die (2005)
Lynn Boianelli Princess on Air Mattress  Princess on Air Mattress  See fewer,Members only,Law Abiding Citizen (2009)
Dave Huddleston Newscaster at Execution  Newscaster at Execution  See fewer,Members only,Spyro Reignited Trilogy (2018)
Gabra Zackman Another Reporter  Another Reporter  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Brian Anthony Wilson Homeland Security Supervisor  Homeland Security Supervisor  See fewer,Members only,Limitless (I) (2011)
Stephanie Humphrey Local Newscaster #1  Local Newscaster #1  See fewer,Members only,Limitless (I) (2011)
Tracy Toth Local Newscaster #2  Local Newscaster #2  See fewer,Members only,The Onion News Network (2011)
Patrick McDade Charlie -- City Hall Security (as Patrick F. McDade)  Charlie -- City Hall Security (as Patrick F. McDade)  See fewer,Members only,Silver Linings Playbook (2012)
Jim Fitzpatrick Messenger  Messenger  See fewer,Members only,All Square (2018)
Lawrence Laravela Bailiff #1  Bailiff #1  See fewer,Members only,The Onion News Network (2011)
Barbara Lambert Bailiff #2  Bailiff #2  See fewer,Members only,S. Darko (2009)
Timothy Whiteside Prison Guard  Prison Guard  See fewer,Members only,Law Abiding Citizen (2009)
Nakia Dillard City Hall Sheriff  City Hall Sheriff  See fewer,Members only,The Lovely Bones (2009)
Frank Apollonio College Student (uncredited)  College Student (uncredited)  See fewer,Members only,Meet the ASCAP Board (2017)
Robert Bizik Deputy Police Chief (uncredited)  Deputy Police Chief (uncredited)  See fewer,Members only,Limitless (I) (2011)
Eddie Boaz Philadelphia Prison Guard (uncredited)  Philadelphia Prison Guard (uncredited)  See fewer,Members only,Michael & Michael Have Issues (2009)
Ian Bonner Det. Rick Collins (uncredited)  Det. Rick Collins (uncredited)  See fewer,Members only,Right Before Your Eyes (2019)
Tony Brown Lawyer (uncredited)  Lawyer (uncredited)  See fewer,Members only,Straight Out the A
Lee Burkett Lawyer (uncredited)  Lawyer (uncredited)  See fewer,Members only,Dissonance (II) (2008)
Jennifer Butler Recital Guest (uncredited)  Recital Guest (uncredited)  See fewer,Members only,The Wildolinis (2020)
Gregory R. Campbell EMS (uncredited)  EMS (uncredited)  See fewer,Members only,Brotherhood of Silver (2013)
Steven Carey Motioning Prisoner (uncredited)  Motioning Prisoner (uncredited)  See fewer,Members only,Color (I) (2013)
Marques Chaney Photographer (uncredited)  Photographer (uncredited)  See fewer,Members only,Bamboo Shark (2011)
Bill Chemerka Lawyer (uncredited)  Lawyer (uncredited)  See fewer,Members only,The Happening (2008)
Damien Colletti Officer Bruno (uncredited)  Officer Bruno (uncredited)  See fewer,Members only,Mortal Kombat Fates Beginning (2015)
Greg Cool Mopping Inmate #1 (uncredited)  Mopping Inmate #1 (uncredited)  See fewer,Members only,The Fall Before Paradise (2004)
Chetan Dave Administrator (uncredited)  Administrator (uncredited)  See fewer,Members only,Apaharan (2005)
Tom Delconte Inmate (uncredited)  Inmate (uncredited)  See fewer,Members only,Three Rivers (2009)
Brian Distance Nick's Security Detail (uncredited)  Nick's Security Detail (uncredited)  See fewer,Members only,Green Book (2018)
Justin Doescher Cantrell's Security (uncredited)  Cantrell's Security (uncredited)  See fewer,Members only,The Break-In (2016)
Christian Dorsey Lawyer (uncredited)  Lawyer (uncredited)  See fewer,Members only,Glass (2019)
Lewis Duval Audience Member (uncredited)  Audience Member (uncredited)  See fewer,Members only,Twitchers (2008)
Robert Eckard Convict (uncredited)  Convict (uncredited)  See fewer,Members only,Jon Glaser Loves Gear (2016)
Phil E. Eichinger Mourner (uncredited)  Mourner (uncredited)  See fewer,Members only,Gotham (2014)
Cindy Engle Attorney / Businesswoman (uncredited)  Attorney / Businesswoman (uncredited)  See fewer,Members only,Booted (2011)
Jim Ewald Door Corrections Officer (uncredited)  Door Corrections Officer (uncredited)  See fewer,Members only,Mercs (2014)
Mark Falvo Lawyer (uncredited)  Lawyer (uncredited)  See fewer,Members only,Junior Chainz (2018)
Stephen Felt Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Powerless (2009)
Ruben Fischman Prison Administrator (uncredited)  Prison Administrator (uncredited)  See fewer,Members only,Harts Ridge (2008)
Renee Fishman Court Stenographer (uncredited)  Court Stenographer (uncredited)  See fewer,Members only,Sister Italy (2012)
Ronald E. Giles Lawyer in Library (uncredited)  Lawyer in Library (uncredited)  See fewer,Members only,Kingdom Come (2013)
Vaughn Goland Tattooed Inmate (uncredited)  Tattooed Inmate (uncredited)  See fewer,Members only,What (2011)
Matthew Gooley Forensic Technician (uncredited)  Forensic Technician (uncredited)  See fewer,Members only,Split (IX) (2016)
Richard Graves Forensic Staff (uncredited)  Forensic Staff (uncredited)  See fewer,Members only,When in Rome (2010)
