Name,STARmeter,Known for
Jessica Chastain Beverly Marsh  Beverly Marsh  See fewer,Top 500,Zero Dark Thirty (2012)
James McAvoy Bill Denbrough  Bill Denbrough  See fewer,Top 500,Filth (I) (2013)
Bill Hader Richie Tozier  Richie Tozier  See fewer,Top 5000,The Skeleton Twins (2014)
Isaiah Mustafa Mike Hanlon  Mike Hanlon  See fewer,Top 5000,Shadowhunters (2016)
Jay Ryan Ben Hanscom  Ben Hanscom  See fewer,Top 5000,Top of the Lake (2013)
James Ransone Eddie Kaspbrak  Eddie Kaspbrak  See fewer,Top 5000,Sinister (I) (2012)
Andy Bean Stanley Uris  Stanley Uris  See fewer,Top 5000,Here and Now (2018)
Bill Skarsgård Pennywise  Pennywise  See fewer,82,It (I) (2017)
Jaeden Martell Young Bill Denbrough  Young Bill Denbrough  See fewer,Top 5000,St. Vincent (2014)
Wyatt Oleff Young Stanley Uris  Young Stanley Uris  See fewer,Top 5000,It (I) (2017)
Jack Dylan Grazer Young Eddie Kaspbrak  Young Eddie Kaspbrak  See fewer,Top 5000,It (I) (2017)
Finn Wolfhard Young Richie Tozier  Young Richie Tozier  See fewer,Top 500,It (I) (2017)
Sophia Lillis Young Beverly Marsh  Young Beverly Marsh  See fewer,Top 5000,It (I) (2017)
Chosen Jacobs Young Mike Hanlon  Young Mike Hanlon  See fewer,Members only,It (I) (2017)
Jeremy Ray Taylor Young Ben Hanscom  Young Ben Hanscom  See fewer,Top 5000,It (I) (2017)
Teach Grant Henry Bowers  Henry Bowers  See fewer,Members only,Down Here (2014)
Nicholas Hamilton Young Henry Bowers  Young Henry Bowers  See fewer,Members only,It (I) (2017)
Javier Botet Hobo / The Witch  Hobo / The Witch  See fewer,Top 5000,It (I) (2017)
Xavier Dolan Adrian Mellon  Adrian Mellon  See fewer,Top 5000,Tom at the Farm (2013)
Taylor Frey Don Hagarty  Don Hagarty  See fewer,Members only,Summertime (2016)
Molly Atkinson Myra / Sonia Kaspbrak  Myra / Sonia Kaspbrak  See fewer,Members only,It (I) (2017)
Joan Gregson Mrs. Kersh  Mrs. Kersh  See fewer,Members only,Hollywoodland (2006)
Stephen Bogaert Alvin Marsh  Alvin Marsh  See fewer,Members only,American Psycho (2000)
Luke Roessler Dean  Dean  See fewer,Top 5000,Dead to Me (2019)
Stephen King Shopkeeper  Shopkeeper  See fewer,Top 5000,Maximum Overdrive (1986)
Peter Bogdanovich Peter - Director  Peter - Director  See fewer,Top 5000,The Last Picture Show (1971)
Will Beinbrink Tom  Tom  See fewer,Members only,Queen of the South (2016)
Jess Weixler Audra Phillips  Audra Phillips  See fewer,Top 5000,Teeth (I) (2007)
Martha Girvin Patty  Patty  See fewer,Members only,Flatliners (2017)
Ryan Kiera Armstrong Victoria Fuller  Victoria Fuller  See fewer,Members only,The Art of Racing in the Rain (2019)
Jackson Robert Scott Dead Georgie  Dead Georgie  See fewer,Members only,It (I) (2017)
Jake Weary Webby  Webby  See fewer,Members only,It Follows (2014)
Katie Lunman Chris Unwin  Chris Unwin  See fewer,Members only,It (I) (2017)
Kelly Van der Burg Victoria's Mom  Victoria's Mom  See fewer,Members only,It (I) (2017)
Jason Fuchs Richie's Manager  Richie's Manager  See fewer,Members only,Wonder Woman (2017)
Joe Bostick Mr. Keene  Mr. Keene  See fewer,Members only,Lars and the Real Girl (2007)
Megan Charpentier Young Gretta  Young Gretta  See fewer,Members only,It (I) (2017)
Juno Rinaldi Gretta  Gretta  See fewer,Members only,Workin' Moms (2017)
Neil Crone Chief Borton  Chief Borton  See fewer,Members only,Hollywoodland (2006)
Ry Prior Connor  Connor  See fewer,Members only,This Life (2015)
Owen Teague Dead Hockstetter  Dead Hockstetter  See fewer,Top 5000,It (I) (2017)
Jake Sim Belch Huggins  Belch Huggins  See fewer,Members only,Riot Girls (2019)
Logan Thompson Victor Criss  Victor Criss  See fewer,Members only,It (I) (2017)
Connor Smith Carny  Carny  See fewer,Members only,The Education of Fredrick Fitzell (2019)
Amanda Zhou Waitress  Waitress  See fewer,Members only,Spinning Out (2019)
Rob Ramsay Meaner Nurse  Meaner Nurse  See fewer,Members only,Patch Town (2014)
John Connon John Koontz (Juniper Hill Security)  John Koontz (Juniper Hill Security)  See fewer,Members only,This Is Why I'm Single (2016)
Doug MacLeod Head Honcho  Head Honcho  See fewer,Members only,Designated Survivor (2016)
Brandon Crane Big Guy  Big Guy  See fewer,Members only,The Wonder Years (1988)
Erik Junnola Scuzzah  Scuzzah  See fewer,Members only,Impulse (2018)
