Name,STARmeter,Known for
Ken Marshall Colwyn  Colwyn  See fewer,Members only,Star Trek: Deep Space Nine (1993)
Lysette Anthony Lyssa  Lyssa  See fewer,Top 5000,Dracula: Dead and Loving It (1995)
Freddie Jones Ynyr  Ynyr  See fewer,Members only,Dune (1984)
Francesca Annis Widow of the Web  Widow of the Web  See fewer,Top 5000,Dune (1984)
Alun Armstrong Torquil  Torquil  See fewer,Members only,The Mummy Returns (2001)
David Battley Ergo  Ergo  See fewer,Members only,Willy Wonka & the Chocolate Factory (1971)
Bernard Bresslaw Cyclops  Cyclops  See fewer,Members only,Carry On Up the Khyber (1968)
Liam Neeson Kegan  Kegan  See fewer,Top 500,Kinsey (2004)
John Welsh Seer  Seer  See fewer,Members only,Tales from Soho (1956)
Graham McGrath Titch  Titch  See fewer,Members only,Sea Dragon (1990)
Tony Church Turold  Turold  See fewer,Members only,Tess (1979)
Bernard Archard Eirig  Eirig  See fewer,Members only,The Day of the Jackal (1973)
Belinda Mayne Vella  Vella  See fewer,Members only,Alien 2: On Earth (1980)
Dicken Ashworth Bardolph  Bardolph  See fewer,Members only,Wallace & Gromit: The Curse of the Were-Rabbit (2005)
Todd Carty Oswyn  Oswyn  See fewer,Members only,Tucker's Luck (1983)
Robbie Coltrane Rhun  Rhun  See fewer,Top 5000,Cracker (1993)
Clare McIntyre Merith  Merith  See fewer,Members only,A Fish Called Wanda (1988)
Bronco McLoughlin Nennog  Nennog  See fewer,Members only,Robin Hood: Prince of Thieves (1991)
Andy Bradford Darro  Darro  See fewer,Members only,Octopussy (1983)
Gerard Naprous Quain  Quain  See fewer,Members only,Robin Hood: Prince of Thieves (1991)
Bill Weston Menno  Menno  See fewer,Members only,Harry Potter and the Deathly Hallows: Part 2 (2011)
Lindsay Crouse Princess Lyssa (voice) (uncredited)  Princess Lyssa (voice) (uncredited)  See fewer,Top 5000,The Arrival (1996)
Michael Elphick Rhun (voice) (uncredited)  Rhun (voice) (uncredited)  See fewer,Members only,The Elephant Man (1980)
Derek Lyons White Slayer with Tiger (uncredited)  White Slayer with Tiger (uncredited)  See fewer,Members only,Top Secret! (1984)
Trevor Martin The Beast (voice) (uncredited)  The Beast (voice) (uncredited)  See fewer,Members only,Babel (I) (2006)
Dinny Powell Slayer in the Swamp (uncredited)  Slayer in the Swamp (uncredited)  See fewer,Members only,Superman II (1980)
Nosher Powell Slayer in the Swamp (uncredited)  Slayer in the Swamp (uncredited)  See fewer,Members only,Willow (1988)
Tom Rumpf Sword Fighter (uncredited)  Sword Fighter (uncredited)  See fewer,Members only,Candy's Room: Soleil Noir (2011)
