Name,STARmeter,Known for
Thakoon Panichgul Himself  Himself  See fewer,Members only,Pop Culture Underground (2015)
André Leon Talley Himself  Himself  See fewer,Members only,Sex and the City (2008)
Grace Coddington Herself  Herself  See fewer,Members only,Face to Grace (2018)
Anna Wintour Herself  Herself  See fewer,Members only,Zoolander 2 (2016)
Hamish Bowles Himself  Himself  See fewer,Members only,Ocean's Eight (2018)
Sarah Brown Herself  Herself  See fewer,Members only,American Beauty Star (2017)
Charles Churchward Himself (as Charlie Churchward)  Himself (as Charlie Churchward)  See fewer,Members only,The September Issue (2009)
Oscar de la Renta Himself  Himself  See fewer,Members only,Ugly Betty (2006)
Patrick DeMarchelier Himself  Himself  See fewer,Members only,Sex and the City (2008)
Jill Demling Herself  Herself  See fewer,Members only,The September Issue (2009)
Edward Enninful Himself  Himself  See fewer,Members only,#iconoclasts (2014)
Brian Fee Himself  Himself  See fewer,Members only,The September Issue (2009)
Filipa Fino Herself  Herself  See fewer,Members only,God Save My Shoes (2011)
Tom Florio Himself  Himself  See fewer,Members only,Seamless (2005)
Jean-Paul Gaultier Himself  Himself  See fewer,Members only,The Fifth Element (1997)
Nicolas Ghesquiere Himself  Himself  See fewer,Members only,Fashion! (2012)
Tonne Goodman Himself  Himself  See fewer,Members only,Ocean's Eight (2018)
Laurie Jones Herself  Herself  See fewer,Members only,The September Issue (2009)
Karen Katz Herself  Herself  See fewer,Members only,The Emeril Lagasse Show (2010)
Alexandra Kour Herself  Herself  See fewer,Members only,The September Issue (2009)
Karl Lagerfeld Himself  Himself  See fewer,Members only,The Valet (2006)
Philip Lim Himself  Himself  See fewer,Members only,The Teenage Textbook Movie (1998)
Luiza Madejak Herself  Herself  See fewer,Members only,The September Issue (2009)
Jim Mate Himself  Himself  See fewer,Members only,Black Mirror (2011)
Craig McDean Himself  Himself  See fewer,Members only,W Magazine: Day Dreams (Editorial) (2016)
Sienna Miller Herself  Herself  See fewer,Top 500,G.I. Joe: The Rise of Cobra (2009)
Sonya Mooney Herself  Herself  See fewer,Members only,The September Issue (2009)
Jessica Nagin Herself  Herself  See fewer,Members only,The September Issue (2009)
Si Newhouse Himself  Himself  See fewer,Members only,Ars Technica: How Much Everyone Working on a $250 Million Video Game Earns (2017)
Alberto Orta Himself  Himself  See fewer,Members only,Kung Pow: Enter the Fist (2002)
Sophie Pera Herself  Herself  See fewer,Members only,The September Issue (2009)
Stefano Pilati Himself  Himself  See fewer,Members only,Zegna TV Presenter (2014)
Phyllis Posnick Herself  Herself  See fewer,Members only,In Vogue: The Editor's Eye (2012)
Candy Pratts Herself (as Candy Pratts Price)  Herself (as Candy Pratts Price)  See fewer,Members only,Seamless (2005)
Alexander Rankovic Himself (as Alex Rankovic)  Himself (as Alex Rankovic)  See fewer,Members only,Little Klaus Big World (2011)
Coco Rocha Herself  Herself  See fewer,Members only,The Parent Trip
Jessica Sailer Herself  Herself  See fewer,Members only,The September Issue (2009)
Elissa Santisi Herself  Herself  See fewer,Members only,The September Issue (2009)
Bee Shaffer Herself  Herself  See fewer,Members only,Glee: The 3D Concert Movie (2011)
Ivan Shaw Himself  Himself  See fewer,Members only,Insecure (2016)
David Sims Himself  Himself  See fewer,Members only,The September Issue (2009)
Sally Singer Herself  Herself  See fewer,Members only,Seamless (2005)
Virginia Smith Herself  Herself  See fewer,Members only,The Fashion Fund (2014)
Danko Steiner Himself  Himself  See fewer,Members only,The September Issue (2009)
Burton Tansky Himself  Himself  See fewer,Members only,Stanley Marcus Documentary
Mario Testino Himself  Himself  See fewer,Members only,La mujer rota (2005)
Jane Thompson Herself  Herself  See fewer,Members only,The September Issue (2009)
Isabel Toledo Herself  Herself  See fewer,Members only,Searching for Zorro (2019)
Charles Townsend Himself  Himself  See fewer,Members only,Charlie's Angels: Full Throttle (2003)
Caroline Trentini Herself  Herself  See fewer,Members only,Belíssima (2005)
Vera Wang Herself  Herself  See fewer,Members only,First Daughter (2004)
Daria Werbowy Herself  Herself  See fewer,Members only,Thunder Perfect Mind (2010)
Stephanie Winston Wolkoff Herself  Herself  See fewer,Members only,Style Awards (2013)
Raquel Zimmerman Herself  Herself  See fewer,Members only,Knight of Cups (2015)
Robert Richman Himself (as Bob Richman)  Himself (as Bob Richman)  See fewer,Members only,Ahead of Time: The Extraordinary Journey of Ruth Gruber (2009)
John Galliano Himself  Himself  See fewer,Members only,Lady Grey London (2011)
Hilary Rhoda Herself  Herself  See fewer,Members only,American Mirror: Intimations of Immortality (2018)
Charles Wintour Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Strange But True? (1993)
Lily Cole Herself (uncredited)  Herself (uncredited)  See fewer,Members only,Snow White and the Huntsman (2012)
Milagros Schmoll Herself - Model (uncredited)  Herself - Model (uncredited)  See fewer,Members only,My King (2015)
Robert Verdi Himself (uncredited)  Himself (uncredited)  See fewer,Members only,The Devil Wears Prada (2006)
