Name,STARmeter,Known for
Liza Minnelli Herself  Herself  See fewer,Top 5000,Cabaret (1972)
Marisa Berenson Herself  Herself  See fewer,Members only,Cabaret (1972)
Joel Schumacher Himself  Himself  See fewer,Top 5000,The Phantom of the Opera (2004)
Naeem Khan Himself  Himself  See fewer,Members only,Iris (IX) (2014)
Pat Cleveland Herself  Herself  See fewer,Members only,Portfolio (1983)
Karen Bjornson Herself  Herself  See fewer,Members only,About Face: Supermodels Then and Now (2012)
Alva Chinn Herself  Herself  See fewer,Members only,Great Expectations (1998)
Nancy North Herself  Herself  See fewer,Members only,Versailles '73: American Runway Revolution (2012)
Chris Royer Herself  Herself  See fewer,Members only,Battle at Versailles (2016)
Bob Colacello Himself  Himself  See fewer,Members only,Too Rich: The Secret Life of Doris Duke (1999)
Lesley Frowick Herself  Herself  See fewer,Members only,Halston (2019)
Lisa Zay Herself  Herself  See fewer,Members only,Halston (2019)
Gino Balsamo Himself  Himself  See fewer,Members only,Halston (2019)
Faye Robson Herself  Herself  See fewer,Members only,Halston (2019)
Michael Lichtenstein Himself  Himself  See fewer,Members only,Halston (2019)
Fred Rottman Himself  Himself  See fewer,Members only,Halston (2019)
Don Friese Himself  Himself  See fewer,Members only,Halston (2019)
Jeffrey Wirsing Himself  Himself  See fewer,Members only,Boardwalk Empire (2010)
Patricia Mears Herself  Herself  See fewer,Members only,Halston (2019)
Fred Dennis Himself  Himself  See fewer,Members only,Halston (2019)
Sassy Johnson Herself  Herself  See fewer,Members only,Halston (2019)
Carl Epstein Himself  Himself  See fewer,Members only,Halston (2019)
Michael Pellegrino Himself  Himself  See fewer,Members only,Halston (2019)
Joel Smilow Himself  Himself  See fewer,Members only,Halston (2019)
Walter Bregman Himself  Himself  See fewer,Members only,Halston (2019)
R. Couri Hay Himself  Himself  See fewer,Members only,I Want to Be a Hilton (2005)
Podie Lynch Herself  Herself  See fewer,Members only,Halston (2019)
John David Ridge Himself  Himself  See fewer,Members only,Halston (2019)
Paul Wilmot Himself  Himself  See fewer,Members only,Ultrasuede: In Search of Halston (2010)
Malcom 'Nick' Lewin Himself  Himself  See fewer,Members only,Halston (2019)
Tom Fallon Himself  Himself  See fewer,Members only,Halston (2019)
Elsa Peretti Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Scruples (1980)
Corey Allen Ed Austin  Ed Austin  See fewer,Members only,Happy! (2017)
Sean Dugan Bill Dugan  Bill Dugan  See fewer,Members only,Oz (1997)
Ned Eisenberg Carl Epstein's Silhouette  Carl Epstein's Silhouette  See fewer,Members only,Limitless (I) (2011)
Joe Eula Himself  Himself  See fewer,Members only,The Paris Collections: Fall Fashion Preview (1968)
Robert Frowick Himself  Himself  See fewer,Members only,Halston (2019)
Tavi Gevinson Chloe the Narrator  Chloe the Narrator  See fewer,Members only,Enough Said (2013)
Andrew Goodman Himself  Himself  See fewer,Members only,Halston (2019)
Cornelia Guest D.D. Ryan  D.D. Ryan  See fewer,Members only,I Know Who Killed Me (2007)
Halston Himself (archive footage)  Himself (archive footage)  See fewer,Members only,God Told Me To (1976)
Victor Hugo Himself  Himself  See fewer,Members only,Halston (2019)
Jacqueline Kennedy Herself (archive footage)  Herself (archive footage)  See fewer,Members only,A Tour of the White House (1962)
David Mahoney Himself  Himself  See fewer,Members only,Halston (2019)
Joe Mihalchick Locksmith  Locksmith  See fewer,Members only,Boardwalk Empire (2010)
Andy Warhol Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Blue Movie (1969)
Mendy Johnson Herself (uncredited)  Herself (uncredited)  See fewer,Members only,Amato: A Love Affair with Opera (2001)
