Name,STARmeter,Known for
Tom Cruise Ethan Hunt  Ethan Hunt  See fewer,85,Top Gun (1986)
Paula Patton Jane  Jane  See fewer,Top 5000,Precious (II) (2009)
Simon Pegg Benji  Benji  See fewer,Top 5000,Shaun of the Dead (2004)
Jeremy Renner Brandt  Brandt  See fewer,Top 5000,The Hurt Locker (2008)
Michael Nyqvist Hendricks  Hendricks  See fewer,Top 5000,John Wick (2014)
Vladimir Mashkov Sidorov  Sidorov  See fewer,Members only,Daddy (2004)
Samuli Edelmann Wistrom  Wistrom  See fewer,Members only,Private Eye Vares (2004)
Ivan Shvedoff Leonid Lisenker  Leonid Lisenker  See fewer,Members only,Enemy at the Gates (2001)
Anil Kapoor Brij Nath  Brij Nath  See fewer,Members only,Slumdog Millionaire (2008)
Léa Seydoux Sabine Moreau  Sabine Moreau  See fewer,Top 500,Blue Is the Warmest Color (2013)
Josh Holloway Hanaway  Hanaway  See fewer,Top 5000,Lost (2004)
Pavel Kríz Marek Stefanski  Marek Stefanski  See fewer,Members only,Last Knights (2015)
Miraj Grbic Bogdan  Bogdan  See fewer,Members only,"Crazy, Confused, Normal (2007)"
Ilia Volok The Fog  The Fog  See fewer,Members only,Hunter Killer (2018)
Goran Navojec Burly Russian Prisoner  Burly Russian Prisoner  See fewer,Members only,Papillon (I) (2017)
Pavel Bezdek Prison Guard  Prison Guard  See fewer,Members only,Alien vs. Predator (2004)
Ladislav Beran Control Room Guard  Control Room Guard  See fewer,Members only,Hellboy (2004)
Jan Filipenský Control Room Guard (as Jan Filipensky)  Control Room Guard (as Jan Filipensky)  See fewer,Members only,xXx (2002)
Jiri Kraus Control Room Guard (as Jirí Kraus)  Control Room Guard (as Jirí Kraus)  See fewer,Members only,Running Scared (2006)
Ales Putik Control Room Guard  Control Room Guard  See fewer,Members only,Solomon Kane (2009)
Tomás Valík Control Room Guard (as Tomas Valik)  Control Room Guard (as Tomas Valik)  See fewer,Members only,Child 44 (2015)
Pavel Cajzl Prisoner  Prisoner  See fewer,Members only,G.I. Joe: The Rise of Cobra (2009)
Randy Hall Prisoner  Prisoner  See fewer,Members only,The Glass House (2001)
