Name,STARmeter,Known for
Sunny Pawar Young Saroo  Young Saroo  See fewer,Members only,Sacred Games (2018)
Abhishek Bharate Guddu  Guddu  See fewer,Members only,Love Sonia (2018)
Priyanka Bose Kamla  Kamla  See fewer,Members only,Johnny Gaddaar (2007)
Khushi Solanki Young Shekila  Young Shekila  See fewer,Members only,Lion (2016)
Shankar Nisode Shankar  Shankar  See fewer,Members only,Lion (2016)
Tannishtha Chatterjee Noor  Noor  See fewer,Members only,Brick Lane (2007)
Nawazuddin Siddiqui Rama  Rama  See fewer,Members only,Bajrangi Bhaijaan (2015)
Riddhi Sen Café Man  Café Man  See fewer,Members only,Nagarkirtan (2017)
Koushik Sen Police Official  Police Official  See fewer,Members only,Zulfiqar (2016)
Rita Boy Amita  Amita  See fewer,Members only,Lion (2016)
Udayshankar Pal Liluah Teacher (as Uday Shankar Paul)  Liluah Teacher (as Uday Shankar Paul)  See fewer,Members only,Chotushkone (2014)
Surojit Das Shonedeep / Haunted Boy  Shonedeep / Haunted Boy  See fewer,Members only,Lion (2016)
Deepti Naval Mrs. Sood  Mrs. Sood  See fewer,Members only,Zindagi Na Milegi Dobara (2011)
Menik Gooneratne Swarmina  Swarmina  See fewer,Members only,Mortal Engines (2018)
David Wenham John Brierley  John Brierley  See fewer,Top 5000,The Lord of the Rings: The Return of the King (2003)
Nicole Kidman Sue Brierley  Sue Brierley  See fewer,Top 500,Moulin Rouge! (2001)
Keshav Jadhav Young Mantosh  Young Mantosh  See fewer,Members only,Lion (2016)
Dev Patel Saroo Brierley  Saroo Brierley  See fewer,Top 500,Slumdog Millionaire (2008)
Benjamin Rigby Waiter  Waiter  See fewer,Members only,Alien: Covenant (2017)
Divian Ladwa Mantosh Brierley  Mantosh Brierley  See fewer,Members only,Ant-Man and the Wasp (2018)
Todd Sampson Provost  Provost  See fewer,Members only,Lion (2016)
Rooney Mara Lucy  Lucy  See fewer,Top 500,Carol (2015)
Daniela Farinacci Tutor  Tutor  See fewer,Members only,Lantana (2001)
Pallavi Sharda Prama  Prama  See fewer,Members only,Begum Jaan (2017)
Sachin Joab Bharat  Bharat  See fewer,Members only,Hotel Mumbai (2018)
Arka Das Sami  Sami  See fewer,Members only,Mulan (2020)
Emilie Cocquerel Annika  Annika  See fewer,Members only,The New Legends of Monkey (2018)
Vinod Chauhan Merchant  Merchant  See fewer,Members only,Lion (2016)
Babli Pandey Woman With Baby  Woman With Baby  See fewer,Members only,Lion (2016)
Madhukar Narlwade English Speaking Man  English Speaking Man  See fewer,Members only,Lion (2016)
Rohini Kargaiya Shekila  Shekila  See fewer,Members only,Lion (2016)
Tony Skinner Ryan McLean  Ryan McLean  See fewer,Members only,Turbo Kid (2015)
John Brierley Himself (uncredited)  Himself (uncredited)  See fewer,Members only,Before Dawn (2013)
Saroo Brierley Himself (uncredited)  Himself (uncredited)  See fewer,Members only,E! Live from the Red Carpet (1995)
Sue Brierley Herself (uncredited)  Herself (uncredited)  See fewer,Members only,E! Live from the Red Carpet (1995)
Tegan Crowley Workmate #1 (uncredited)  Workmate #1 (uncredited)  See fewer,Members only,Plague (2015)
Eamon Farren Luke (uncredited)  Luke (uncredited)  See fewer,Members only,Chained (I) (2012)
Ethan Korver O'Brien Salisbury (uncredited)  O'Brien Salisbury (uncredited)  See fewer,Members only,I Didn't Hear No Bell (2016)
Kyle Marasciulo Paul Orya (uncredited)  Paul Orya (uncredited)  See fewer,Members only,Fast & Furious Presents: Hobbs & Shaw (2019)
Belinda Misevski Lucy's Friend (uncredited)  Lucy's Friend (uncredited)  See fewer,Members only,WEAPONiZED (2016)
Lucy Moir Lucy's Friend (uncredited)  Lucy's Friend (uncredited)  See fewer,Members only,The Dressmaker (I) (2015)
Anna Samson Cute Bar Maid (uncredited)  Cute Bar Maid (uncredited)  See fewer,Members only,Wake in Fright (2017)
Alexandra Schepisi Qantas Attendant (uncredited)  Qantas Attendant (uncredited)  See fewer,Members only,The Leftovers (2014)
