Name,STARmeter,Known for
Jeremy Ray Valdez Bobby  Bobby  See fewer,Members only,La Mission (2009)
Walter Perez Jason  Jason  See fewer,Members only,Fame (2009)
Fernanda Romero Gina  Gina  See fewer,Members only,The Eye (2008)
Will Rothhaar Julian  Julian  See fewer,Members only,Killing Kennedy (2013)
Joseph Julian Soria Derek  Derek  See fewer,Members only,Crank: High Voltage (2009)
Will Estes The Dealer  The Dealer  See fewer,Top 5000,U-571 (2000)
Jesse Borrego Mr. Ramirez  Mr. Ramirez  See fewer,Members only,Fame (1982)
Vivica A. Fox Agent Montelongo  Agent Montelongo  See fewer,Top 5000,Independence Day (1996)
Sean Patrick Flanery The Captain  The Captain  See fewer,Top 5000,Powder (1995)
Douglas Spain Agent Ortiz  Agent Ortiz  See fewer,Members only,Star Maps (1997)
Julio Cesar Cedillo Detective Rodriguez (as Julio Cedillo)  Detective Rodriguez (as Julio Cedillo)  See fewer,Members only,Three Burials (2005)
David J. Phillips Detective Jones  Detective Jones  See fewer,Members only,L!fe Happens (2011)
Bryce Cass Young Jason  Young Jason  See fewer,Members only,The Guardian (I) (2006)
Tabyana Ali Young Girl At Graduation (as Tabyana Ford)  Young Girl At Graduation (as Tabyana Ford)  See fewer,Members only,A Kid Called Mayonnaise (2017)
Jose Barajas Jason's Dad  Jason's Dad  See fewer,Members only,Machete Kills (2013)
Jeremy Becerra Young Bobby  Young Bobby  See fewer,Members only,Maze Runner: The Scorch Trials (2015)
Alessandro Bianchi Agent Ortiz / The Dealer (voice)  Agent Ortiz / The Dealer (voice)  See fewer,Members only,Bardock: Father of Goku Abridged (2009)
Austin Brock Young Julian  Young Julian  See fewer,Members only,Crash (2008)
Autumn Caro Riverwalk Tourist  Riverwalk Tourist  See fewer,Members only,Dreadtime Stories (2014)
Rick Carrillo Booking Officer  Booking Officer  See fewer,Members only,Sanitarium (2013)
Cesar Cervantes Teacher  Teacher  See fewer,Members only,Our Father (III) (2017)
J.R. Flournoy Bruno's bouncer  Bruno's bouncer  See fewer,Members only,The Postman (1997)
Yesenia Garcia Gina's Mom  Gina's Mom  See fewer,Members only,The Long Road Home (2017)
Matthew Garth II Julian's Father  Julian's Father  See fewer,Members only,The Waters: Phase One (2012)
Alonzo Lara Young Derek  Young Derek  See fewer,Members only,Line of Duty (2013)
Howard Lawrence FBI Agent  FBI Agent  See fewer,Members only,Sanitarium (2013)
Mayra Leal Jason's Mom  Jason's Mom  See fewer,Members only,Machete (2010)
Michelle Leyva Derek's Girl  Derek's Girl  See fewer,Members only,La rosa de Guadalupe (2008)
Ken Luckey Police Officer  Police Officer  See fewer,Members only,6 Bullets to Hell (2016)
Jesse Medeles OG  OG  See fewer,Members only,Snitch (I) (2013)
Titos Menchaca Bartender  Bartender  See fewer,Members only,The Last Stand (2013)
Armando Montelongo San Antonio Mayor Girolami  San Antonio Mayor Girolami  See fewer,Members only,Entertainment (2015)
Veronica Montelongo Bobby's Mom  Bobby's Mom  See fewer,Members only,Flip This House (2005)
Nancy Nave Mayor's PR Spokesperson  Mayor's PR Spokesperson  See fewer,Members only,Hours (2013)
Chad Pack Club Goer  Club Goer  See fewer,Members only,Cowboy and Lucky (2009)
Freddie Poole Waiter / Assassin  Waiter / Assassin  See fewer,Members only,Ant-Man (2015)
Manny Rey Mexican Cartel  Mexican Cartel  See fewer,Members only,One (VII)
Amanda Rivas Derek's Mom  Derek's Mom  See fewer,Members only,Brooklyn Nine-Nine (2013)
Carlos Rodriguez Big Nasty Mexican  Big Nasty Mexican  See fewer,Members only,Sa.TX (2013)
Manuel Santana Senor Rubio (as Manny Santana)  Senor Rubio (as Manny Santana)  See fewer,Members only,Sironia (2011)
Steven Schlesinger Cop  Cop  See fewer,Members only,Line of Duty (2013)
Melissa Dawn Smith Julian's Mother  Julian's Mother  See fewer,Members only,Backlash (2011)
Jeremy St. James Doorman  Doorman  See fewer,Members only,Lazer Team (2015)
Gianni Trevino 8-year-old Bobby  8-year-old Bobby  See fewer,Members only,Line of Duty (2013)
Marc Ursone Bobby's Teacher  Bobby's Teacher  See fewer,Members only,The Bookie (2008)
Hannah Valadez Derek's Girl  Derek's Girl  See fewer,Members only,Line of Duty (2013)
Marisa Varela Waitress  Waitress  See fewer,Members only,Manglehorn (2014)
