Name,STARmeter,Known for
Jacob Shalov Hector (as Jacob K. Shalov)  Hector (as Jacob K. Shalov)  See fewer,Members only,The Knights of Prosperity (2007)
Angie Ferro Lita  Lita  See fewer,Members only,Lola Igna (2019)
Jaime Tirelli Jose  Jose  See fewer,Members only,The Brave One (2007)
Lynn Sherman Rosa  Rosa  See fewer,Members only,The Caregiver (II) (2012)
Mara Lopez Sel (as Maria Lopez)  Sel (as Maria Lopez)  See fewer,Members only,Palitan (2012)
Pierro Rodriguez Miguel (as Gregorio Rodriguez)  Miguel (as Gregorio Rodriguez)  See fewer,Members only,Graceland (I) (2012)
Melissa Leo Maggie  Maggie  See fewer,Top 5000,The Fighter (I) (2010)
Sly Vargas Bing  Bing  See fewer,Members only,Santa Mesa (2008)
Billy Balais Pangit  Pangit  See fewer,Members only,Santa Mesa (2008)
Mosib Limbao Junior  Junior  See fewer,Members only,Santa Mesa (2008)
Archi Adamos Priest (as Archie Adamos)  Priest (as Archie Adamos)  See fewer,Members only,Raket ni nanay (2006)
Angel Caban US Social Worker  US Social Worker  See fewer,Members only,The Messenger (I) (2009)
Keith Johnson US Doctor  US Doctor  See fewer,Members only,Santa Mesa (2008)
Brenda Denmark Nurse  Nurse  See fewer,Members only,Keeping the Faith (2000)
Jan Pablo Bus Passenger (uncredited)  Bus Passenger (uncredited)  See fewer,Members only,Water Wars (2014)
