Name,STARmeter,Known for
Tre Armstrong Michelle (as Tré Armstrong)  Michelle (as Tré Armstrong)  See fewer,Members only,Suicide Squad (2016)
Boyd Banks Mike Evans  Mike Evans  See fewer,Members only,Dawn of the Dead (2004)
Clé Bennett Garvey  Garvey  See fewer,Members only,Jigsaw (I) (2017)
Ardon Bess Uncle Cecil  Uncle Cecil  See fewer,Members only,After Alice (2000)
Conrad Coates David Green  David Green  See fewer,Members only,TRON: Legacy (2010)
Keyshia Cole Herself  Herself  See fewer,Members only,Mission: Impossible III (2006)
Eve Crawford Seaton Teacher  Seaton Teacher  See fewer,Members only,Mean Girls (2004)
DeRay Davis Himself  Himself  See fewer,Members only,21 Jump Street (2012)
Shawn Fernandez Trey (as Shawn Desman)  Trey (as Shawn Desman)  See fewer,Members only,Honey (2003)
Nina Dobrev Tall Girl in Bathroom  Tall Girl in Bathroom  See fewer,Top 500,The Perks of Being a Wallflower (2012)
Kevin Duhaney E.C.  E.C.  See fewer,Members only,Four Brothers (2005)
Brennan Gademans Quake  Quake  See fewer,Members only,Man in the Mirror: The Michael Jackson Story (2004)
Ingrid Gaynor Pam Green  Pam Green  See fewer,Members only,Hairspray (2007)
Balford Gordon Neighbourhood Guy  Neighbourhood Guy  See fewer,Members only,Get Rich or Die Tryin' (2005)
Patrick Haye Customer  Customer  See fewer,Members only,Remember (I) (2015)
Malvin Jacobs Scrawny Guy  Scrawny Guy  See fewer,Members only,How She Move (2007)
Rogue Johnston DJ  DJ  See fewer,Members only,Max Payne (2008)
Jai Jai Jones Lester Johnson  Lester Johnson  See fewer,Members only,Mr. Viral (2012)
Evelynking Nanatakyi Bishop Teen Groupie  Bishop Teen Groupie  See fewer,Members only,Four Brothers (2005)
Tristan D. Lalla Manny  Manny  See fewer,Members only,Long Shot (2019)
Merwin Mondesir Niko Niles  Niko Niles  See fewer,Members only,Grave Encounters (2011)
Daniel Keith Morrison Wayne (as Daniel Morrison)  Wayne (as Daniel Morrison)  See fewer,Members only,Degrassi: The Next Generation (2001)
Dwain Murphy Bishop  Bishop  See fewer,Members only,Rogue (2013)
Melanie Nicholls-King Faye Green  Faye Green  See fewer,Members only,St. Vincent (2014)
Vanessa Oryema Raya Green (Age 12)  Raya Green (Age 12)  See fewer,Members only,Foxy (2018)
Brian Paul Mr. Duncan  Mr. Duncan  See fewer,Members only,Saw III (2006)
Sarah-Jaiyn Ruglass Sorority Stepper  Sorority Stepper  See fewer,Members only,Wilson Leaves Home (2008)
Tanisha Scott Deandra  Deandra  See fewer,Members only,Money Monster (2016)
Alison Sealy-Smith Mrs. Davis  Mrs. Davis  See fewer,Members only,Dark Water (2005)
Djanet Sears Vice Principal Wilson  Vice Principal Wilson  See fewer,Members only,Side Effects (1994)
Romina D'Ugo Selia  Selia  See fewer,Members only,Riverworld (2010)
Sydney Van Delft Short Girl in Bathroom  Short Girl in Bathroom  See fewer,Members only,Degrassi Takes Manhattan (2010)
Rutina Wesley Raya Green  Raya Green  See fewer,Top 5000,True Blood (2008)
Olisa Thompson Fem Phatal Dancer  Fem Phatal Dancer  See fewer,Members only,So You Think You Can Dance (2005)
Sarah Francis Fem Phatal Dancer  Fem Phatal Dancer  See fewer,Members only,Hairspray (2007)
Onika Powell Fem Phatal Dancer  Fem Phatal Dancer  See fewer,Members only,Rags (2012)
Stacyann 'Ponytailz' Simpson Fem Phatal Dancer  Fem Phatal Dancer  See fewer,Members only,How She Move (2007)
Latoya Webley Fem Phatal Dancer  Fem Phatal Dancer  See fewer,Members only,How She Move (2007)
Shawn Byfield 5KO Step Team  5KO Step Team  See fewer,Members only,Hairspray (2007)
Mac Jeffrey Ong 5KO Step Team (as Jeffrey Ong)  5KO Step Team (as Jeffrey Ong)  See fewer,Members only,The Mummy: Tomb of the Dragon Emperor (2008)
Chris Andrew Robinson 5KO Step Team (as Christopher Andrew Robinson)  5KO Step Team (as Christopher Andrew Robinson)  See fewer,Members only,Hairspray (2007)
Devon Perri 5KO Step Team  5KO Step Team  See fewer,Members only,Honey (2003)
Kmel Howell Kin Dreadz Dancer (as Kejamel 'Kamel' Howell)  Kin Dreadz Dancer (as Kejamel 'Kamel' Howell)  See fewer,Members only,Step Up 2: The Streets (2008)
Christopher Shazar Kin Dreadz Dancer (as Christopher 'War' Martinez)  Kin Dreadz Dancer (as Christopher 'War' Martinez)  See fewer,Members only,500 Days of Summer (2009)
Jerry 'Flo' Randolph Kin Dreadz Dancer (as Jerry 'Flo Master' Randolph)  Kin Dreadz Dancer (as Jerry 'Flo Master' Randolph)  See fewer,Members only,She's All That (1999)
Rynan 'Rainen' Paguio Kin Dreadz Dancer  Kin Dreadz Dancer  See fewer,Members only,Step Up 2: The Streets (2008)
