Name,STARmeter,Known for
Naomi Watts Mary  Mary  See fewer,Top 5000,Mulholland Drive (2001)
Oliver Platt Dr. Wilson  Dr. Wilson  See fewer,Top 5000,2012 (I) (2009)
Charlie Heaton Stephen  Stephen  See fewer,Top 5000,Stranger Things (2016)
Jacob Tremblay Tom  Tom  See fewer,Top 5000,Room (I) (2015)
Clémentine Poidatz Lucy  Lucy  See fewer,Members only,Marie Antoinette (2006)
Alex Braunstein Aaron  Aaron  See fewer,Members only,Tactik (2008)
David Cubitt Doug  Doug  See fewer,Members only,Ali (2001)
Crystal Balint Grace  Grace  See fewer,Members only,The Bletchley Circle: San Francisco (2018)
Ellen David Joan  Joan  See fewer,Members only,Goon (2011)
Tim Post Sheriff  Sheriff  See fewer,Members only,Enemy (2013)
Peter Outerbridge Richard  Richard  See fewer,Members only,Lucky Number Slevin (2006)
Anton Chevrier Stephen 5 years old  Stephen 5 years old  See fewer,Members only,Murdoch Mysteries (2008)
Thomas Macedo Stephen 9 years old  Stephen 9 years old  See fewer,Members only,Shut In (I) (2016)
