Name,STARmeter,Known for
Robert Wieckiewicz Leopold Socha  Leopold Socha  See fewer,Members only,Walesa: Man of Hope (2013)
Benno Fürmann Mundek Margulies  Mundek Margulies  See fewer,Members only,Joyeux Noel (2005)
Agnieszka Grochowska Klara Keller  Klara Keller  See fewer,Members only,Obce niebo (2015)
Maria Schrader Paulina Chiger  Paulina Chiger  See fewer,Members only,Aimee & Jaguar (1999)
Herbert Knaup Ignacy Chiger  Ignacy Chiger  See fewer,Members only,Run Lola Run (1998)
Marcin Bosak Yanek Weiss  Yanek Weiss  See fewer,Members only,Londynczycy (2008)
Julia Kijowska Chaja  Chaja  See fewer,Members only,Via Carpatia (2018)
Jerzy Walczak Jacob Berestycki  Jacob Berestycki  See fewer,Members only,Son of Saul (2015)
Oliwer Stanczak Pawel Chiger  Pawel Chiger  See fewer,Members only,The Vulture (2013)
Milla Bankowicz Krystyna Chiger  Krystyna Chiger  See fewer,Members only,Life Is Not a Play (2016)
Krzysztof Skonieczny Szczepek  Szczepek  See fewer,Members only,Hardkor Disko (2014)
Kinga Preis Wanda Socha  Wanda Socha  See fewer,Members only,Silence (2001)
Aleksander Mincer Szlomo Landsberg (as Olek Mincer)  Szlomo Landsberg (as Olek Mincer)  See fewer,Members only,The Passion of the Christ (2004)
Piotr Glowacki Icek Frenkiel  Icek Frenkiel  See fewer,Members only,Gods (2014)
Maria Semotiuk Mania Keller  Mania Keller  See fewer,Members only,Summer Solstice (2015)
Michal Zurawski Bortnik  Bortnik  See fewer,Members only,Kruk. Szepty slychac po zmroku (2018)
Zofia Pieczynska Stefcia Socha  Stefcia Socha  See fewer,Members only,In Darkness (2011)
Etl Szyc Szona Grossman  Szona Grossman  See fewer,Members only,Schindler's List (1993)
Weronika Rosati Young Woman with Child  Young Woman with Child  See fewer,Members only,Supernatural (2005)
Andrzej Mastalerz Sawicki  Sawicki  See fewer,Members only,Television Theater (1953)
Ida Lozinska Rachela Grossman  Rachela Grossman  See fewer,Members only,In Darkness (2011)
Mania Lozinska Teenage Boy Sister  Teenage Boy Sister  See fewer,Members only,In Darkness (2011)
Dorota Liliental Bystander #1  Bystander #1  See fewer,Members only,The Pianist (2002)
Maja Bohosiewicz Girl - Robbery  Girl - Robbery  See fewer,Members only,Wybraniec (2014)
Vito Hanne Boy - Robbery  Boy - Robbery  See fewer,Members only,Die Stein (2008)
Piotr Nowak German Soldier  German Soldier  See fewer,Members only,Krew z krwi (2012)
Laura Lo Zito Irena  Irena  See fewer,Members only,Anonymous (I) (2011)
Zacharjasz Muszynski Ukranian Militiaman  Ukranian Militiaman  See fewer,Members only,In Hiding (2013)
Olena Leonenko Woman Vendor  Woman Vendor  See fewer,Members only,The Reverse (2009)
Jeremias Koschorz Young German Soldier  Young German Soldier  See fewer,Members only,Tatort (1970)
Maciej Wieckowski Priest  Priest  See fewer,Members only,Nadzieja (2007)
Alexandre Levit Kovalev  Kovalev  See fewer,Members only,Dangerous Dowry (1996)
Frank-Michael Köbe Wilhaus (as Frank Köbe)  Wilhaus (as Frank Köbe)  See fewer,Members only,The Pianist (2002)
Ireneusz Czop Janowssa SS Man  Janowssa SS Man  See fewer,Members only,Jack Strong (2014)
Anton Levit Max - Ukranian Officer  Max - Ukranian Officer  See fewer,Members only,In the Face of Crime (2010)
Benjamin Höppner SS Mining Officer  SS Mining Officer  See fewer,Members only,Double Trouble (2010)
Ryszard Mosingiewicz Old Man  Old Man  See fewer,Members only,In Darkness (2011)
Filip Garbacz Teenage Boy  Teenage Boy  See fewer,Members only,Piggies (2009)
Dorota Paciarelli Woman Vendor (as Dorota M. Pacciarelli)  Woman Vendor (as Dorota M. Pacciarelli)  See fewer,Members only,Spoor (2017)
Aniela Nykowska Anielka  Anielka  See fewer,Members only,In Darkness (2011)
Wolfgang Boos Officer  Officer  See fewer,Members only,Tatort (1970)
Benedikt Crisand Daniel  Daniel  See fewer,Members only,Cord (2019)
Joachim Paul Assböck Nowak (uncredited)  Nowak (uncredited)  See fewer,Members only,Equilibrium (2002)
