Name,STARmeter,Known for
Glenn Berggoetz Randy  Randy  See fewer,Members only,The Ghosts of Johnson Woods (2015)
Paul Rohrer Det. Martin  Det. Martin  See fewer,Members only,Ichabod! (2004)
Maya Grace Tabitha  Tabitha  See fewer,Members only,Baadasssssploitation!
Tim Fegan Steve Spencer  Steve Spencer  See fewer,Members only,Paralyzed with Fear
Kaija Harris Janet  Janet  See fewer,Members only,Stadium Anthems (2018)
Kasha Fauscett Betsy Husain  Betsy Husain  See fewer,Members only,My Amish World (2017)
Lauren von Engeln Beth  Beth  See fewer,Members only,10 Bullets (II) (2007)
Richard Taylor Richard  Richard  See fewer,Members only,Atom the Amazing Zombie Killer (2012)
Zack Beins Zack  Zack  See fewer,Members only,Atom the Amazing Zombie Killer (2012)
Ketrick 'Jazz' Copeland John (as Jazz Copeland)  John (as Jazz Copeland)  See fewer,Members only,Fatal Attraction (2013)
Joe Givan Ralphie  Ralphie  See fewer,Members only,Auto Shop of Horrors (2016)
Doug Newville Groovy Dude  Groovy Dude  See fewer,Members only,Dinner with Leatherface (2020)
John Manka Man on Street  Man on Street  See fewer,Members only,Auto Shop of Horrors (2016)
Peggy Bodie Woman on Street  Woman on Street  See fewer,Members only,Auto Shop of Horrors (2016)
Gary L. Priest Police Detective  Police Detective  See fewer,Members only,The Ghosts of Johnson Woods (2015)
Sabrina Meiklejohn Band Member  Band Member  See fewer,Members only,Auto Shop of Horrors (2016)
Jenna Hardy Band Member  Band Member  See fewer,Members only,Auto Shop of Horrors (2016)
Loren Hardy Band Member  Band Member  See fewer,Members only,Auto Shop of Horrors (2016)
Lina Corrales Band Member  Band Member  See fewer,Members only,Auto Shop of Horrors (2016)
Josh Lifto Beth's Friend  Beth's Friend  See fewer,Members only,Church of Fears (2018)
Eileen Barker Laduelia  Laduelia  See fewer,Members only,The Worst Movie Ever! (2011)
Kedryn Carpenter Zombie Victim  Zombie Victim  See fewer,Members only,Sling Bat (2015)
Jonathan Hodges Zombie Victim  Zombie Victim  See fewer,Members only,Sling Bat (2015)
Brian Johnson Jr. Zombie Victim  Zombie Victim  See fewer,Members only,Slightly Single in L.A. (2013)
Daniel G. Cramer Zombie Victim  Zombie Victim  See fewer,Members only,Midget Zombie Takeover (2013)
Anita Nicole Brown Zombie Victim  Zombie Victim  See fewer,Members only,Crisis Function Awakening (2020)
Matt 'Goose' Goosherst Zombie Victim  Zombie Victim  See fewer,Members only,The Ghosts of Johnson Woods (2015)
Kristi McKay Zombie Victim  Zombie Victim  See fewer,Members only,Midget Zombie Takeover (2013)
Jayson L. Hicks Zombie Victim  Zombie Victim  See fewer,Members only,Midget Zombie Takeover (2013)
Cassandra Crawford Zombie Victim  Zombie Victim  See fewer,Members only,Midget Zombie Takeover (2013)
Travis Greene Zombie  Zombie  See fewer,Members only,Midget Zombie Takeover (2013)
Jewell Kurtz Zombie  Zombie  See fewer,Members only,Midget Zombie Takeover (2013)
Kristen Tobey Zombie  Zombie  See fewer,Members only,Midget Zombie Takeover (2013)
