Name,STARmeter,Known for
Kathryn Alexander Mousy Girl / Agnes  Mousy Girl / Agnes  See fewer,Members only,Law & Order (1990)
Teodorina Bello Jamaican Lady  Jamaican Lady  See fewer,Members only,Ransom (1996)
Kate Blumberg Edwin's Wife  Edwin's Wife  See fewer,Members only,The Big Short (2015)
Jonah Bobo Young Victor  Young Victor  See fewer,Members only,Zathura (2005)
Willi Burke Deranged Socialite (as Wilma 'Willi' Burke)  Deranged Socialite (as Wilma 'Willi' Burke)  See fewer,Members only,All My Children (1970)
Heather Burns Internet Date / Gwen  Internet Date / Gwen  See fewer,Top 5000,Miss Congeniality (2000)
David Fonteno Edwin  Edwin  See fewer,Members only,Morning Glory (2010)
Matt Gerald Detective Ryan  Detective Ryan  See fewer,Members only,Daredevil (2015)
Clark Gregg Lord High Charlie  Lord High Charlie  See fewer,Top 5000,The Avengers (2012)
Joel Grey Phil  Phil  See fewer,Members only,Cabaret (1972)
Viola Harris Eva Muller  Eva Muller  See fewer,Members only,The Other Guys (2010)
Brad William Henke Denny  Denny  See fewer,Top 5000,Orange Is the New Black (2013)
Paz de la Huerta Nico (as Paz De La Huerta)  Nico (as Paz De La Huerta)  See fewer,Top 5000,Enter the Void (2009)
Michelle Hurst Shapely Nurse  Shapely Nurse  See fewer,Members only,Orange Is the New Black (2013)
Anjelica Huston Ida J. Mancini  Ida J. Mancini  See fewer,Top 5000,The Witches (1990)
Gillian Jacobs Cherry Daiquiri / Beth  Cherry Daiquiri / Beth  See fewer,71,Community (2009)
Jen Jones Old Lady with Note  Old Lady with Note  See fewer,Members only,Blue Valentine (2010)
Jordan Lage Mob Member #1  Mob Member #1  See fewer,Members only,The Looming Tower (2018)
Kelly Macdonald Paige Marshall  Paige Marshall  See fewer,Top 500,No Country for Old Men (2007)
Matt Malloy Detective Foushee  Detective Foushee  See fewer,Members only,Changing Lanes (2002)
Mary B. McCann Detective Dorfman (as Mary Mccann)  Detective Dorfman (as Mary Mccann)  See fewer,Members only,Little Children (2006)
Alice Barrett Lanky Woman on Airplane (as Alice Barrett Mitchell)  Lanky Woman on Airplane (as Alice Barrett Mitchell)  See fewer,Members only,13 (I) (2010)
Marty Murphy Second Trooper (as Martin Murphy)  Second Trooper (as Martin Murphy)  See fewer,Members only,School of Rock (2003)
Neil Pepe Zoo Security Guard  Zoo Security Guard  See fewer,Members only,Spartan (2004)
Bijou Phillips Ursula  Ursula  See fewer,Top 5000,Almost Famous (2000)
Peggy Pope Sister Angela  Sister Angela  See fewer,Members only,9 to 5 (1980)
Denise Raimi Pretty Foster Mom  Pretty Foster Mom  See fewer,Members only,It's a Good Day: The Making of 'Around the Bend' (2005)
Donald Rizzo Guard Captain Norm  Guard Captain Norm  See fewer,Members only,Let Go (2011)
Judith Roberts Elegant Lady (as Judith Anna Roberts)  Elegant Lady (as Judith Anna Roberts)  See fewer,Members only,Eraserhead (1977)
Sam Rockwell Victor Mancini  Victor Mancini  See fewer,Top 5000,Moon (2009)
Yolonda Ross Cute Teacher  Cute Teacher  See fewer,Members only,The Chi (2018)
Mike S. Ryan Lonnie (as Michael S. Ryan)  Lonnie (as Michael S. Ryan)  See fewer,Members only,Meet Joe Black (1998)
Solo Scott Mob Member #2  Mob Member #2  See fewer,Members only,Mystery Men (1999)
Suzanne Shepherd Waitress  Waitress  See fewer,Members only,Lolita (1997)
David Shumbris First Trooper  First Trooper  See fewer,Members only,The Bourne Ultimatum (2007)
Sebastian Sozzi Tito  Tito  See fewer,Members only,Half Nelson (2006)
Kate Udall Tall Nurse  Tall Nurse  See fewer,Members only,Daredevil (2015)
Melinda Wade Mob Leader  Mob Leader  See fewer,Members only,Grand Theft Auto IV (2008)
Isiah Whitlock Jr. Detective Palmer  Detective Palmer  See fewer,Members only,BlacKkKlansman (2018)
Gregory Mikell African Waiter  African Waiter  See fewer,Members only,The Shakespeare Series (2012)
Fast Ali Girl in closet (uncredited)  Girl in closet (uncredited)  See fewer,Members only,Pistol Whipped (2008)
Joseph Basile Blacksmith (uncredited)  Blacksmith (uncredited)  See fewer,Members only,Caught Off Tard (2006)
Richard Hughes Blind CEO (uncredited)  Blind CEO (uncredited)  See fewer,Members only,The Departed (2006)
Allison Karman Filthy Wench (uncredited)  Filthy Wench (uncredited)  See fewer,Members only,Alvin and the Chipmunks (2007)
Tiffany Rae Larkin Tall Nurse (uncredited)  Tall Nurse (uncredited)  See fewer,Members only,Ronny Camaro and Seven Angry Women (2003)
Chuck Palahniuk Passenger (uncredited)  Passenger (uncredited)  See fewer,Members only,Fight Club (1999)
Paul Thornton Restaurant Patron (uncredited)  Restaurant Patron (uncredited)  See fewer,Members only,Harold (2008)
Erin Anne Williams Colonial Villager (uncredited)  Colonial Villager (uncredited)  See fewer,Members only,The Fall of 1980 (2013)
